Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
8188783,06/22/1999,,,,,11,,47,
8188783,07/18/2000,10.4,,3.18,,11,43,47,
8188926,06/22/2003,11.5,NO,3.5,,,42,,
8188926,08/16/2003,11.75,NO,3.6,,,42,,
8188926,07/18/2004,7.5,NO,2.3,,,48,,
8188926,08/18/2004,12.5,NO,3.8,,,41,,
8188926,06/18/2005,12.5,NO,3.8,,,41,,
8188926,07/08/2005,13,NO,4,,,40,,
8188926,08/20/2005,11.5,NO,3.5,,,42,,
8188926,08/15/2006,11.5,NO,3.5,,,42,,
8188926,08/15/2007,11.5,NO,3.5,,,42,,
8188630,08/29/2007,8.5,NO,2.6,2.28,13,46,48,41
8188926,09/03/2007,9.5,NO,2.9,,,45,,
8188926,06/10/2008,8.5,NO,2.6,,,46,,
8188926,07/07/2008,12,NO,3.6,,,41,,
8188926,08/12/2008,11.5,NO,3.5,,,42,,
8188926,08/13/2008,11.5,NO,3.5,,,42,,
8188926,07/30/2010,9.5,NO,2.9,,,45,,
8188926,08/13/2010,9.5,NO,2.9,,,45,,
8188926,05/05/2015,12,NO,3.6,,,41,,
8188783,06/16/2015,11,N,3.3,,18.9,43,51,
8188783,07/21/2015,12.5,N,3.8,1.59,20.6,41,52,38
8188783,08/31/2015,14,NO,4.3,1.6,15.5,39,49,38
8188783,09/23/2015,12,NO,3.6,2.79,15.9,41,50,43
8188783,02/23/2016,,,,,21.1,,52,
8188783,04/19/2016,,,,2.14,13.6,,48,41
8188783,06/14/2016,15,N,4.6,1.94,24.2,38,53,40
8188783,07/21/2016,,NO,,1.11,15.3,,49,36
8188783,09/19/2016,13,N,4,1.51,15.4,40,49,38
