Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
18137035,05/30/2013,9,NO,2.7,,19.8,45,51,
18137035,07/23/2013,8,N,2.4,3.6,25.8,47,53,44
18137035,08/20/2013,10,N,3,2.11,19.3,44,51,40
18137035,09/05/2013,,,,2.53,20.4,,52,42
74351568,04/30/2014,5,NO,1.5,,42.9,54,57,
7000093,07/25/2014,9,,2.7,,,45,,
74351568,07/25/2014,9,,2.7,4.29,17.2,45,50,46
18137035,08/21/2014,,,,,,,,
74351568,08/22/2014,,,,3.46,18.7,,51,44
74351568,09/10/2014,9.2,N,2.8,3.16,16.1,45,50,43
125862804,07/19/2016,15,N,4.6,2.38,23.3,38,53,41
125862804,08/24/2016,13,N,4,4.43,19.4,40,51,46
125862804,09/15/2016,15.5,N,4.7,2.47,18.1,38,51,42
