Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
1,07/13/1984,12.1,,3.7,5,,41,,47
1,07/18/1984,12.5,,3.8,5,,41,,47
128982168,06/18/2016,,,,,,,,
128982168,07/01/2016,12,NO,3.6,,,41,,
129626225,07/03/2016,10,NO,3,,,44,,
129626225,07/08/2016,8.5,NO,2.6,,,46,,
129626225,07/09/2016,8.5,NO,2.6,,,46,,
129626225,07/29/2016,13,NO,4,,,40,,
129626225,07/30/2016,13,NO,4,,,40,,
128982168,08/07/2016,14,NO,4.3,,,39,,
1,08/28/2016,,,,1.56,14.9,,49,38
129626225,09/05/2016,12.5,NO,3.8,,,41,,
129626225,09/30/2016,11,NO,3.3,,,43,,
129626225,06/17/2017,8.5,NO,2.6,,,46,,
1,06/25/2017,,,,6.3,17.1,,50,49
128982168,06/25/2017,9,NO,2.7,,,45,,
129626225,07/03/2017,8,NO,2.4,,,47,,
128982168,07/08/2017,11.5,NO,3.5,,,42,,
129626225,07/08/2017,9,NO,2.7,,,45,,
129626225,07/22/2017,11,NO,3.3,,,43,,
1,07/23/2017,,,,3.21,11.7,,47,44
128982168,08/13/2017,13,NO,4,,,40,,
129626225,08/20/2017,11,NO,3.3,,,43,,
129626225,08/21/2017,14,NO,4.3,,,39,,
128982168,09/04/2017,12.5,NO,3.8,4,8.62,41,45,45
129626225,10/08/2017,14,NO,4.3,,,39,,
