Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
8190563,05/21/1994,39.5,NO,12,,,24,,
8190563,06/04/1994,18.5,NO,5.6,,,35,,
8190563,06/18/1994,10.5,NO,3.2,,,43,,
8190563,06/24/1994,5,NO,1.5,,,54,,
8190563,06/26/1994,8.75,NO,2.7,,,46,,
8190563,07/19/1994,11,NO,3.3,,,43,,
8190563,07/23/1994,11.5,NO,3.5,,,42,,
8190563,07/31/1994,10.5,NO,3.2,,,43,,
8190563,08/07/1994,13.75,NO,4.2,,,39,,
8190563,08/21/1994,9.75,NO,3,,,44,,
8190563,09/03/1994,12.75,NO,3.9,,,40,,
8190563,05/06/1995,13,NO,4,,,40,,
8190563,05/29/1995,18.5,NO,5.6,,,35,,
8190563,07/07/1995,18,NO,5.5,,,35,,
8190563,07/29/1995,16.5,NO,5,,,37,,
8190563,08/06/1995,14,NO,4.3,,,39,,
8190563,08/18/1995,13.5,NO,4.1,,,40,,
8190563,05/27/1996,13.5,NO,4.1,,,40,,
8190563,06/12/1996,14.5,NO,4.4,,,39,,
8190563,07/04/1996,14.5,NO,4.4,,,39,,
8190563,07/21/1996,16.25,NO,4.9,,,37,,
8190563,05/10/1997,9.25,NO,2.8,,19,45,51,
8190563,05/26/1997,18,NO,5.5,,,35,,
8190563,06/20/1997,24,NO,7.3,1.13,51,31,59,36
8190563,07/06/1997,16.75,NO,5.1,,,37,,
8190563,07/17/1997,21.5,NO,6.5,,,33,,
8190563,07/20/1997,20.5,NO,6.2,1.77,39,34,57,39
8190563,08/23/1997,15.5,NO,4.7,2.53,18,38,51,42
8190563,11/08/1997,9,NO,2.7,14.2,28,45,54,55
8190563,05/10/1998,16,NO,4.9,,17,37,50,
8190563,05/31/1998,15,NO,4.6,,,38,,
8190563,06/21/1998,13,NO,4,1.71,13,40,48,39
8190563,07/17/1998,12.25,NO,3.7,1.25,9,41,45,36
8190563,08/09/1998,15.75,NO,4.8,,,37,,
8190563,09/07/1998,14.75,NO,4.5,3.53,21,38,52,44
8190563,10/30/1998,19.5,NO,5.9,4.68,15,34,49,46
8190563,05/16/1999,19.5,NO,5.9,,13,34,48,
8190563,06/05/1999,15,NO,4.6,,,38,,
8190563,07/11/1999,10,NO,3,2.79,10,44,46,43
8190563,07/22/1999,7.5,NO,2.3,,,48,,
8190563,08/06/1999,10,NO,3,2.43,18,44,51,42
8190563,08/29/1999,13,NO,4,,,40,,
8190563,09/05/1999,12.5,NO,3.8,4,15,41,49,45
8191405,07/16/2005,13.25,NO,4,,,40,,
8191405,08/07/2005,10,NO,3,,,44,,
8191405,08/19/2005,14,NO,4.3,,,39,,
8191405,08/29/2005,8.5,NO,2.6,,,46,,
8191405,08/31/2005,8.5,NO,2.6,,,46,,
8191405,06/02/2006,8.5,NO,2.6,,,46,,
8191405,06/20/2006,16,NO,4.9,,,37,,
8191405,07/10/2006,14,NO,4.3,,,39,,
8191405,08/08/2006,14,NO,4.3,,,39,,
8191405,08/20/2006,13.2,NO,4,,,40,,
8191405,06/04/2007,15.5,NO,4.7,,,38,,
8191405,07/10/2007,13,NO,4,,,40,,
8191405,08/18/2007,12,NO,3.6,,,41,,
8191405,08/24/2007,11,NO,3.3,,,43,,
18136776,08/24/2007,12,NO,3.6,,,41,,
8191405,09/26/2007,18.5,NO,5.6,,,35,,
8191405,06/15/2008,17,NO,5.2,,,36,,
8191405,07/16/2008,14.5,NO,4.4,,,39,,
18136776,08/07/2008,14.5,NO,4.4,,,39,,
8191405,08/08/2008,14.5,NO,4.4,,,39,,
8191405,08/25/2008,13.5,NO,4.1,,,40,,
8191405,05/06/2009,16.5,NO,5,,,37,,
8191405,06/12/2009,19,NO,5.8,,,35,,
8191405,06/23/2009,21,NO,6.4,,,33,,
29575558,06/24/2009,22,NO,6.7,,,33,,
8191405,07/27/2009,19.5,NO,5.9,,,34,,
8191405,08/26/2009,18.5,NO,5.6,,,35,,
8191405,09/20/2009,20.5,NO,6.2,,,34,,
8191405,05/26/2010,18.5,NO,5.6,,,35,,
8191405,06/20/2010,22.5,NO,6.8,,,32,,
35006126,06/21/2010,23.25,NO,7.1,,,32,,
8191405,08/19/2010,12.5,NO,3.8,,,41,,
8191405,06/07/2011,14,NO,4.3,,,39,,
8191405,07/19/2011,13.5,NO,4.1,,,40,,
8191405,08/16/2011,15.5,NO,4.7,,,38,,
8191405,09/28/2011,19,NO,5.8,,,35,,
8191405,06/25/2012,12,NO,3.6,,,41,,
8191405,07/18/2012,13,NO,4,,,40,,
29693335,08/01/2012,14,NO,4.3,,,39,,
82210287,06/27/2013,14.5,NO,4.4,,,39,,
82210287,07/11/2013,10,NO,3,,,44,,
82210287,08/20/2013,10,NO,3,,,44,,
82210287,09/07/2013,11,NO,3.3,,,43,,
82210287,06/09/2014,19.5,NO,5.9,,,34,,
82210287,07/10/2014,16,NO,4.9,,,37,,
82210287,08/08/2014,18.5,NO,5.6,,,35,,
82210287,09/02/2014,13.25,NO,4,,,40,,
82210287,06/16/2015,23,NO,7,,,32,,
82210287,07/08/2015,14.5,NO,4.4,,,39,,
82210287,08/21/2015,14,NO,4.3,,,39,,
82210287,09/04/2015,16.5,NO,5,,,37,,
26121353,06/09/2016,15.25,NO,4.6,,,38,,
82210287,06/09/2016,15.25,NO,4.6,,,38,,
26121353,07/06/2016,18.25,NO,5.5,,,35,,
82210287,07/06/2016,18.25,NO,5.5,,,35,,
26121353,08/22/2016,19,NO,5.8,,,35,,
82210287,08/22/2016,19,NO,5.8,,,35,,
26121353,09/02/2016,22,NO,6.7,,,33,,
82210287,09/02/2016,22,NO,6.7,,,33,,
82210287,06/23/2017,15,NO,4.6,,,38,,
82210287,07/10/2017,18,NO,5.5,,,35,,
82210287,08/20/2017,19,YES,5.8,,,35,,
82210287,09/10/2017,13,NO,4,,,40,,
