Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
1,11/05/1980,,,,2,,,,40
1,02/25/1981,,,,,20,,51,
1,07/28/1981,,,,,,,,
1,10/27/1981,,,,,,,,
1,02/22/1982,,,,,40,,57,
8190698,05/09/1993,18.5,NO,5.6,,,35,,
8190698,05/21/1993,13.5,NO,4.1,,,40,,
8190698,06/05/1993,12.5,NO,3.8,,,41,,
8190698,06/14/1993,9,NO,2.7,,,45,,
8190698,06/21/1993,6.5,NO,2,,,50,,
8190698,06/28/1993,3.5,NO,1.1,,,59,,
8190698,07/12/1993,8,NO,2.4,,,47,,
8190698,07/19/1993,9,NO,2.7,,,45,,
8190698,07/28/1993,11.5,NO,3.5,,,42,,
8190698,08/07/1993,4,NO,1.2,,,57,,
8190698,08/16/1993,5.25,NO,1.6,,,53,,
8190698,08/24/1993,6.25,NO,1.9,,,51,,
8190698,08/31/1993,6.5,NO,2,,,50,,
8190698,09/10/1993,5,NO,1.5,,,54,,
8190698,09/17/1993,5.75,NO,1.7,,,52,,
8190698,09/30/1993,8,NO,2.4,,,47,,
8190698,10/07/1993,10,NO,3,,,44,,
8190698,10/22/1993,11,NO,3.3,,,43,,
8190698,04/02/1994,31,NO,9.4,,,28,,
8190698,04/21/1994,28,NO,8.5,,,29,,
8190698,05/12/1994,25,NO,7.6,,,31,,
8190698,05/19/1994,25.25,NO,7.7,,,31,,
8190698,05/28/1994,15.75,NO,4.8,,,37,,
8190698,06/04/1994,11.75,NO,3.6,,,42,,
8190698,06/25/1994,12.5,NO,3.8,,,41,,
8190698,07/04/1994,12.5,NO,3.8,,,41,,
8190698,07/12/1994,15.25,NO,4.6,,,38,,
8190698,07/20/1994,16.5,NO,5,,,37,,
8190698,07/28/1994,18,NO,5.5,,,35,,
8190698,08/05/1994,15.25,NO,4.6,,,38,,
8190698,08/17/1994,9.5,NO,2.9,,,45,,
8190698,08/27/1994,3.75,NO,1.1,,,58,,
8190698,09/06/1994,4.5,NO,1.4,,,55,,
8190698,09/16/1994,7.25,NO,2.2,,,49,,
8190698,10/03/1994,6.5,NO,2,,,50,,
8190698,10/12/1994,10.25,NO,3.1,,,44,,
8190698,10/24/1994,4.25,NO,1.3,,,56,,
8190698,10/26/1994,12.5,NO,3.8,,,41,,
8190698,05/17/1995,11,NO,3.3,,,43,,
8190698,06/03/1995,14,NO,4.3,,,39,,
8190698,06/12/1995,15.5,NO,4.7,,,38,,
8190698,06/19/1995,8,NO,2.4,,,47,,
8190698,06/28/1995,10.5,NO,3.2,,,43,,
8190698,07/08/1995,8.5,NO,2.6,,,46,,
8190698,07/17/1995,6.5,NO,2,,,50,,
8190698,07/25/1995,5.25,NO,1.6,,,53,,
8190698,08/04/1995,10,NO,3,,,44,,
8190698,08/18/1995,13.25,NO,4,,,40,,
