Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
87836035,05/23/2013,3,NO,0.9,,,61,,
87836035,06/17/2013,4.5,NO,1.4,,,55,,
87836035,05/06/2014,4,,1.2,,,57,,
101137332,06/17/2014,4,NO,1.2,,,57,,
81207200,07/14/2014,3,NO,0.9,,,61,,
87836035,08/22/2014,4,NO,1.2,,,57,,
101137332,06/08/2015,3,NO,0.9,,,61,,
87836035,07/27/2015,3.5,NO,1.1,,,59,,
87836035,08/26/2015,4,NO,1.2,,,57,,
87836035,09/22/2015,4,NO,1.2,,,57,,
37725903,06/08/2016,4,NO,1.2,,,57,,
87836035,07/12/2016,4,NO,1.2,,,57,,
87836035,08/03/2016,3,NO,0.9,,,61,,
87836035,10/06/2016,2.25,NO,0.7,,,65,,
101137332,05/10/2017,4.75,NO,1.4,,,55,,
101137332,06/20/2017,3,NO,0.9,,,61,,
87836035,07/19/2017,4,NO,1.2,,,57,,
87836035,08/22/2017,4,NO,1.2,,,57,,
87836035,09/14/2017,4.5,NO,1.4,,,55,,
