Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
7000017,05/08/2001,,,,,22,,52,
7000017,08/09/2001,6,NO,1.8,24,,51,,59
29175346,07/07/2009,6.5,NO,2,,,50,,
29556414,07/15/2009,6,NO,1.8,,,51,,
82607229,07/15/2015,8,NO,2.4,9.15,16.8,47,50,52
48746079,08/24/2015,4.5,NO,1.4,15.1,26.8,55,54,55
82607229,09/09/2015,5.25,NO,1.6,17,29.1,53,54,56
7000082,07/21/2016,7.5,NO,2.3,17.3,28.6,48,54,56
82607229,08/10/2016,4,NO,1.2,41,47.2,57,58,63
10585221,08/25/2016,3,NO,0.9,19.5,37.7,61,56,57
