Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
8190450,07/02/1995,13.5,NO,4.1,,,40,,
8190450,07/12/1995,19.75,NO,6,,,34,,
8190450,07/22/1995,22,NO,6.7,,,33,,
8190450,07/30/1995,18,NO,5.5,,,35,,
8190450,06/28/1998,18,NO,5.5,,,35,,
8190450,07/03/1998,19.75,NO,6,,,34,,
8190450,07/11/1998,21.5,NO,6.5,,,33,,
8190450,07/27/1998,20.75,NO,6.3,,,33,,
8190450,08/04/1998,19,NO,5.8,,,35,,
8190450,08/15/1998,20,NO,6.1,,,34,,
8190450,08/29/1998,18.5,NO,5.6,,,35,,
8190450,09/05/1998,15.5,NO,4.7,,,38,,
8190450,09/06/1998,15,NO,4.6,,,38,,
8190450,09/13/1998,16.5,NO,5,,,37,,
8190450,06/27/1999,15,NO,4.6,,,38,,
8190450,07/04/1999,14.75,NO,4.5,,,38,,
8190450,07/11/1999,15.5,NO,4.7,,,38,,
8190450,07/18/1999,20,NO,6.1,,,34,,
8190450,06/03/2000,17,NO,5.2,,,36,,
8190450,06/10/2000,20,NO,6.1,,,34,,
8190450,06/24/2000,21,NO,6.4,,,33,,
8190450,07/15/2000,24,NO,7.3,,,31,,
1,07/17/2000,19.1,,5.8,,,35,,
8190450,07/22/2000,22.5,NO,6.8,,,32,,
8190450,07/30/2000,21.75,NO,6.6,,,33,,
1,09/18/2000,14.5,,4.4,,,39,,
1,10/11/2000,13.5,,4.1,,9,40,45,
8190450,07/08/2001,16,NO,4.9,,,37,,
8190450,07/18/2001,18.75,NO,5.7,,,35,,
8190450,08/26/2001,20,NO,6.1,,,34,,
8188897,05/04/2003,15,NO,4.6,,5,38,41,
8188897,06/16/2003,16,NO,4.9,2.5,,37,,42
8188897,07/21/2003,16,NO,4.9,3.25,12,37,47,44
8188897,08/18/2003,15,NO,4.6,1.57,11,38,47,38
8188897,11/18/2003,10,NO,3,7.49,11,44,47,50
8188897,06/23/2004,17,NO,5.2,2.49,11,36,47,42
8188897,07/20/2004,,,,0.97,10,,46,35
8188897,11/08/2004,,,,10.7,11,,47,53
8188897,06/19/2006,16,NO,4.9,2.19,13,37,48,41
8188897,07/04/2006,15,NO,4.6,,,38,,
8188897,07/17/2006,12,NO,3.6,2.33,21,41,52,41
8188897,08/07/2006,11,NO,3.3,,,43,,
8188897,08/14/2006,10,NO,3,2.1,19,44,51,40
8188897,09/05/2006,18,NO,5.5,,,35,,
8188897,10/30/2006,10,NO,3,17.9,13,44,48,57
8188897,04/16/2007,16,NO,4.9,,12,37,47,
8188897,04/30/2007,20,NO,6.1,,,34,,
8188897,05/14/2007,16.75,NO,5.1,,,37,,
8188897,06/11/2007,16.5,NO,5,,,37,,
8188897,06/26/2007,15,NO,4.6,1.8,12,38,47,39
8188897,07/17/2007,14.75,NO,4.5,,,38,,
8188897,07/30/2007,16,NO,4.9,1.97,,37,,40
8188897,08/13/2007,15,NO,4.6,,,38,,
8188897,09/04/2007,17,NO,5.2,2.06,10,36,46,40
