Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
8189757,07/21/1986,11,NO,3.3,,,43,,
8189757,07/28/1986,11,NO,3.3,,,43,,
8189757,08/04/1986,11.5,NO,3.5,,,42,,
8189757,08/11/1986,12,NO,3.6,,,41,,
8189757,08/18/1986,13,NO,4,,,40,,
8189757,08/25/1986,15.25,NO,4.6,,,38,,
8189757,09/07/1986,12.25,NO,3.7,,,41,,
8189757,09/24/1986,13.75,NO,4.2,,,39,,
8189757,10/01/1986,14,NO,4.3,,,39,,
8189757,10/09/1986,15,NO,4.6,,,38,,
8189757,05/15/1987,12.5,NO,3.8,,,41,,
8189757,05/25/1987,14.25,NO,4.3,,,39,,
8189757,05/31/1987,23.25,NO,7.1,,,32,,
8189757,06/05/1987,13,NO,4,,,40,,
8189757,06/14/1987,13.25,NO,4,,,40,,
8189757,06/30/1987,15,NO,4.6,,,38,,
8189757,09/27/1987,14,NO,4.3,,,39,,
8189757,05/26/1988,13,NO,4,,,40,,
8189757,06/01/1988,4.5,NO,1.4,,,55,,
8189757,06/10/1988,13.25,NO,4,,,40,,
8189757,06/16/1988,15.75,NO,4.8,,,37,,
8189757,06/23/1988,14.5,NO,4.4,,,39,,
8189757,06/30/1988,11.5,NO,3.5,,,42,,
8189757,07/06/1988,12,NO,3.6,,,41,,
8189757,07/13/1988,12,NO,3.6,,,41,,
8189757,07/21/1988,13.5,NO,4.1,,,40,,
8189757,07/27/1988,16.75,NO,5.1,,,37,,
8189757,08/05/1988,13.75,NO,4.2,,,39,,
8189757,08/12/1988,14.5,NO,4.4,,,39,,
8189757,08/20/1988,14.5,NO,4.4,,,39,,
8189757,08/28/1988,12.5,NO,3.8,,,41,,
8189757,09/02/1988,10.5,NO,3.2,,,43,,
8189757,09/09/1988,10.5,NO,3.2,,,43,,
8189757,09/15/1988,12,NO,3.6,,,41,,
8189757,09/23/1988,14.75,NO,4.5,,,38,,
8189757,09/30/1988,13.75,NO,4.2,,,39,,
8189757,10/08/1988,12.75,NO,3.9,,,40,,
8189757,06/10/1989,5,NO,1.5,,,54,,
8189757,06/22/1989,4.5,NO,1.4,,,55,,
8189757,07/14/1989,8.75,NO,2.7,,,46,,
8189757,07/29/1989,12.5,NO,3.8,,,41,,
