Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
1,05/04/2005,,,,,14,,49,
46335680,06/09/2011,7.5,NO,2.3,,,48,,
46335680,06/25/2011,13,NO,4,,,40,,
46335680,07/12/2011,13,NO,4,,,40,,
46335680,07/18/2011,12,NO,3.6,,,41,,
46335680,07/29/2011,13,NO,4,,,40,,
46335680,08/09/2011,13,NO,4,,,40,,
46335680,08/15/2011,12.5,NO,3.8,,,41,,
46335680,08/26/2011,13,NO,4,,,40,,
46335680,09/02/2011,11,NO,3.3,,,43,,
46335680,09/09/2011,13,NO,4,,,40,,
46335680,09/19/2011,14,NO,4.3,,,39,,
46335680,09/25/2011,9.5,NO,2.9,,,45,,
46335680,10/07/2011,12,NO,3.6,,,41,,
46335680,10/16/2011,14,NO,4.3,,,39,,
46335680,10/23/2011,14,NO,4.3,,,39,,
46335680,11/13/2011,16.5,NO,5,,,37,,
46335680,11/20/2011,14,NO,4.3,,,39,,
46335680,06/07/2012,,,,,13,,48,
1,06/28/2012,,,,1,15,,49,35
46335680,07/27/2012,,,,4.02,31,,55,45
46335680,08/14/2012,,,,1.6,13,,48,38
46335680,08/26/2012,,,,3.84,15,,49,45
46335680,06/17/2013,12,NO,3.6,1.05,14.6,41,49,35
46335680,07/13/2013,15,NO,4.6,1.04,8.72,38,45,35
46335680,08/18/2013,11,NO,3.3,2.87,13.3,43,48,43
46335680,09/22/2013,14,NO,4.3,,,39,,
46335680,10/19/2013,15,NO,4.6,,,38,,
46335680,05/11/2014,, ,,,8.91,,45,
46335680,06/23/2014,12,NO,3.6,1.97,20.7,41,52,40
46335680,07/21/2014,10.5,NO,3.2,1.81,15.1,43,49,39
46335680,08/24/2014,10,NO,3,2.54,17.2,44,50,42
46335680,09/27/2014,14.5,NO,4.4,,,39,,
46335680,05/28/2015,13,NO,4,,,40,,
46335680,06/23/2015,10.5,NO,3.2,,,43,,
46335680,07/27/2015,11, ,3.3,,,43,,
46335680,08/30/2015,13,NO,4,,,40,,
46335680,09/23/2015,13.5,NO,4.1,,,40,,
46335680,06/07/2016,14.5,NO,4.4,,,39,,
46335680,07/13/2016,11,NO,3.3,,,43,,
46335680,08/17/2016,14,NO,4.3,,,39,,
46335680,09/14/2016,16,NO,4.9,,,37,,
46335680,06/21/2017,15,NO,4.6,,,38,,
46335680,07/24/2017,13,NO,4,,,40,,
46335680,08/31/2017,14,NO,4.3,,,39,,
46335680,09/15/2017,15,NO,4.6,,,38,,
46335680,10/02/2017,14,NO,4.3,,,39,,
