Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
1,08/06/1979,,,,,,,,
16115935,07/17/2006,3,NO,0.9,28.3,37,61,56,60
16115935,07/31/2006,3,NO,0.9,,,61,,
16115935,08/15/2006,3,NO,0.9,24.6,48,61,58,59
16115935,09/04/2006,4,NO,1.2,,,57,,
16115935,09/20/2006,3.25,NO,1,,,60,,
16115935,10/02/2006,4.5,NO,1.4,,,55,,
16115935,10/15/2006,4,NO,1.2,13,36,57,56,54
16115935,05/01/2007,,,,,32,,55,
16115935,06/12/2007,,,,,,,,
16115935,06/29/2007,,,,20.1,38,,56,57
16115935,07/09/2007,3,NO,0.9,,,61,,
16115935,07/16/2007,2.25,,0.7,28.7,42,65,57,60
16115935,08/23/2007,3.25,NO,1,32.6,38,60,56,61
16115935,09/28/2007,4.75,NO,1.4,,,55,,
16115935,10/20/2007,5.5,NO,1.7,,,53,,
16115935,05/08/2008,4.5,NO,1.4,,34,55,55,
16115935,05/28/2008,3.5,NO,1.1,,,59,,
16115935,06/25/2008,3.75,NO,1.1,3.3,35,58,56,44
16115935,07/14/2008,3,NO,0.9,,,61,,
16115935,08/06/2008,,,,17,38,,56,56
16115935,08/29/2008,,,,18.8,35,,56,57
16115935,09/17/2008,4,NO,1.2,,,57,,
16115935,05/02/2009,,,,,39,,57,
16115935,05/03/2009,3.75,NO,1.1,,,58,,
16115935,06/20/2009,3,NO,0.9,1.8,30,55,54,39
16115935,08/03/2009,,,,39.6,39,,57,63
16115935,09/08/2009,,,,13.6,20,,51,55
16115935,05/25/2010,,,,,25,,53,
16115935,06/30/2010,,,,20.8,48,,58,58
16115935,08/10/2010,,,,25.9,75,,62,59
16115935,06/05/2011,3.25,NO,1,,,60,,
16115935,06/29/2011,2.75,NO,0.8,11.7,46,63,58,53
16115935,07/29/2011,3,NO,0.9,27.1,53,61,59,60
16115935,09/14/2011,4,NO,1.2,17.3,46,57,58,56
16115935,05/01/2012,3.5,NO,1.1,,42,59,57,
16115935,06/27/2012,4.5,NO,1.4,16.3,34,55,55,56
16115935,07/31/2012,3.5,NO,1.1,29.5,48,59,58,60
16115935,08/29/2012,5,NO,1.5,15.7,40,54,57,56
16115935,05/12/2013,3,NO,0.9,,43.1,61,57,
16115935,06/25/2013,, ,,6.45,32.4,,55,49
16115935,07/29/2013,4,NO,1.2,35.5,44.6,55,58,62
16115935,09/04/2013,4.75,NO,1.4,15.4,38.9,55,56,55
16115935,05/17/2014,3.75,NO,1.1,,36.5,58,56,
16115935,06/26/2014,4.75,NO,1.4,4.79,34.7,55,56,47
1,07/14/2014,,,,26.8,38.3,,56,60
16115935,07/24/2014,3,NO,0.9,21.8,45,61,58,58
16115935,08/28/2014,4,NO,1.2,18.1,33.4,57,55,57
16115935,06/24/2015,4.5,NO,1.4,11.3,37.5,55,56,53
16115935,07/14/2015,3,NO,0.9,,,61,,
16115935,08/26/2015,4,NO,1.2,20.4,39.1,57,57,58
16115935,05/22/2016,4.75,NO,1.4,,32.4,55,55,
16115935,06/22/2016,3,NO,0.9,13.3,43.1,61,57,54
16115935,07/25/2016,,,,16.6,49.6,,58,56
16115935,09/02/2016,4,,1.2,14.9,40.2,57,57,55
16115935,06/26/2017,3,NO,0.9,,,61,,
81855064,06/26/2017,,,,7.23,52.3,,59,50
16115935,07/19/2017,3,NO,0.9,11.3,53.4,61,59,53
16115935,08/21/2017,3,NO,0.9,,,61,,
81855064,08/21/2017,,,,20.5,42.3,,57,58
