Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
1,08/27/1979,,,,,,,,
8191339,06/08/2005,17,NO,5.2,,,36,,
8191307,06/10/2005,14.5,NO,4.4,,,39,,
8191307,06/17/2005,12,NO,3.6,,,41,,
8191339,07/06/2005,16.5,NO,5,,,37,,
8191307,07/09/2005,13,NO,4,,,40,,
8191339,07/15/2005,18.5,NO,5.6,,,35,,
8191307,07/16/2005,16,NO,4.9,,,37,,
8191307,07/17/2005,12.5,NO,3.8,1.8,,41,,39
8191339,08/01/2005,18,NO,5.5,,,35,,
8191307,08/05/2005,18,NO,5.5,,,35,,
8191307,08/10/2005,18,NO,5.5,2.49,16,35,50,42
8191339,08/17/2005,17,NO,5.2,,,36,,
8191339,09/09/2005,13.5,NO,4.1,,,40,,
8191339,09/27/2005,15,NO,4.6,,,38,,
8191307,10/29/2005,14,NO,4.3,3.98,14,39,49,45
8191307,05/27/2006,,,,,,,,
8191307,05/29/2006,13.5,NO,4.1,,,40,,
8191307,06/16/2006,15,NO,4.6,,,38,,
8191307,07/06/2006,14.5,NO,4.4,1.01,,39,,35
8191307,08/04/2006,13,NO,4,,,40,,
8191307,10/27/2006,14,NO,4.3,,,39,,
8191307,05/27/2007,15,NO,4.6,,,38,,
8191307,06/25/2007,13,NO,4,2.19,,40,,41
8191307,07/30/2007,21,NO,6.4,,,33,,
8191307,08/13/2007,20,NO,6.1,,,34,,
8191307,09/01/2007,,,,1.61,6,,42,38
8191307,06/21/2008,17,NO,5.2,,,36,,
8191307,07/06/2008,14,NO,4.3,,,39,,
8191307,07/31/2008,16,NO,4.9,,,37,,
8191307,09/01/2008,17.5,NO,5.3,,,36,,
145711549,07/19/2017,20,NO,6.1,,,34,,
