Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
8190154,05/13/1990,8.5,NO,2.6,,,46,,
8190154,05/20/1990,9.5,NO,2.9,,,45,,
8190154,05/25/1990,11.5,NO,3.5,,,42,,
8190154,06/01/1990,8.75,NO,2.7,,,46,,
8190154,06/08/1990,9,NO,2.7,,,45,,
8190154,06/15/1990,9.25,NO,2.8,,,45,,
8190154,06/23/1990,8.5,NO,2.6,,,46,,
8190154,06/29/1990,12.25,NO,3.7,,,41,,
8190154,07/08/1990,10,NO,3,,,44,,
8190154,07/13/1990,9,NO,2.7,,,45,,
8190154,07/18/1990,8.75,NO,2.7,,,46,,
8190154,07/28/1990,8,NO,2.4,,,47,,
8190154,08/02/1990,7,NO,2.1,,,49,,
8190154,08/10/1990,6,NO,1.8,,,51,,
8190154,08/22/1990,6,NO,1.8,,,51,,
8190154,08/30/1990,4.75,NO,1.4,,,55,,
8190154,09/07/1990,4.5,NO,1.4,,,55,,
8190154,09/13/1990,4,NO,1.2,,,57,,
8190154,09/20/1990,4.5,NO,1.4,,,55,,
8190154,09/26/1990,5,NO,1.5,,,54,,
23039734,06/16/2001,10,NO,3,,,44,,
23039734,05/23/2008,10.5,NO,3.2,,,43,,
23039734,06/30/2008,7.5,NO,2.3,,,48,,
23039734,08/11/2008,6,NO,1.8,,,51,,
23039734,08/29/2008,7.25,NO,2.2,,,49,,
23039734,10/03/2008,5,NO,1.5,,,54,,
23039734,06/05/2009,9,NO,2.7,,,45,,
23039734,06/26/2009,12,NO,3.6,,,41,,
23039734,08/04/2009,7,NO,2.1,,,49,,
23039734,09/04/2009,7,NO,2.1,,,49,,
23039734,10/07/2009,7,NO,2.1,,,49,,
23039734,05/22/2010,9.25,NO,2.8,,,45,,
23039734,05/29/2010,10,NO,3,,,44,,
23039734,07/06/2010,10.5,NO,3.2,,,43,,
23039734,08/07/2010,5,NO,1.5,,,54,,
23039734,09/18/2010,6.5,NO,2,,,50,,
23039734,05/08/2011,8,NO,2.4,,,47,,
23039734,06/26/2011,8.75,NO,2.7,,,46,,
23039734,07/26/2011,7.5,NO,2.3,,,48,,
23039734,08/27/2011,6.5,NO,2,,,50,,
23039734,04/21/2012,8.5,NO,2.6,,,46,,
23039734,06/24/2012,9,NO,2.7,,,45,,
23039734,07/26/2012,7,NO,2.1,,,49,,
23039734,08/28/2012,5.5,NO,1.7,,,53,,
23039734,05/27/2013,7,NO,2.1,,,49,,
23039734,06/23/2013,7.5,NO,2.3,,,48,,
23039734,07/30/2013,6.5,NO,2,,,50,,
23039734,08/25/2013,7,NO,2.1,,,49,,
23039734,10/01/2013,7.5,NO,2.3,,,48,,
23039734,05/23/2014,6,NO,1.8,,,51,,
23039734,07/17/2014,7,NO,2.1,,,49,,
23039734,08/17/2014,7,NO,2.1,,,49,,
23039734,09/21/2014,5,NO,1.5,,,54,,
23039734,04/26/2015,6,NO,1.8,,,51,,
23039734,06/19/2015,7,NO,2.1,,,49,,
23039734,07/30/2015,5,NO,1.5,,,54,,
23039734,08/22/2015,5,NO,1.5,,,54,,
23039734,09/16/2015,5,NO,1.5,,,54,,
23039734,06/22/2016,9,NO,2.7,,,45,,
23039734,07/25/2016,8,NO,2.4,,,47,,
23039734,08/17/2016,7,NO,2.1,,,49,,
23039734,10/06/2016,7,NO,2.1,,,49,,
23039734,07/28/2017,8,NO,2.4,,,47,,
23039734,08/20/2017,6.5,NO,2,,,50,,
23039734,09/11/2017,6.5,NO,2,,,50,,
