Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
1,07/17/1980,1,,0.3,449,,77,,81
62962216,06/25/2012,4.75,NO,1.4,,,55,,
62962216,07/06/2012,2,,0.6,,,67,,
62962216,07/22/2012,1.5,NO,0.5,,,71,,
62962216,08/31/2012,1.5,,0.5,,,71,,
62962216,09/16/2012,1.25,NO,0.4,,,74,,
62962216,10/02/2012,1,,0.3,,,77,,
62962216,10/18/2012,1.5,NO,0.5,,,71,,
62962216,10/30/2012,2,NO,0.6,,,67,,
62962216,11/14/2012,2.5,NO,0.8,,,64,,
62962216,11/28/2012,2,NO,0.6,,,67,,
62962216,04/23/2013,2.5,NO,0.8,,,64,,
65747173,04/23/2013,,,,,87,,63,
62962216,06/23/2013,0.5,NO,0.2,,,87,,
87688267,06/23/2013,,,,17.9,331,,73,57
62962216,07/17/2013,3,NO,0.9,,,61,,
62962216,07/25/2013,3,NO,0.9,35.1,159,61,67,62
62962216,08/26/2013,4, ,1.2,,,57,,
87688267,08/26/2013,,,,29.6,46.9,,58,60
62962216,09/23/2013,4,NO,1.2,,,57,,
62962216,10/10/2013,3.35,NO,1,,,60,,
62962216,11/13/2013,4.25,YES,1.3,,,56,,
8189299,04/22/2014,,,,,65.9,,61,
65747173,04/22/2014,2.5,NO,0.8,,,64,,
62962216,05/30/2014,2,NO,0.6,,,67,,
62962216,06/13/2014,3.5,NO,1.1,,,59,,
62962216,06/16/2014,,,,9.19,37.1,,56,52
87688267,06/16/2014,5,NO,1.5,,,54,,
62962216,07/28/2014,,,,78.4,83.9,,62,68
87688267,07/28/2014,3.5,NO,1.1,,,59,,
62962216,08/12/2014,5,NO,1.5,,,54,,
1,09/03/2014,,,,16.2,86.6,,63,56
87688267,09/03/2014,5.75,NO,1.7,,,52,,
62962216,09/17/2014,, ,,,,,,
65747173,05/13/2015,2,NO,0.6,,,67,,
118685835,05/20/2015,,,,,76.6,,62,
62962216,06/05/2015,6, ,1.8,,,51,,
87688267,06/23/2015,7,NO,2.1,,,49,,
118685837,06/23/2015,, ,,10.3,56.1,,59,52
1,07/21/2015,,,,35.5,117,,65,62
118685837,07/21/2015,6.5,NO,2,,,50,,
118685844,08/24/2015,,,,38.2,44.5,,58,62
118685841,05/23/2016,6,,1.8,,64,51,60,
118685835,06/27/2016,1,NO,0.3,19.4,217,77,70,57
62962216,07/25/2016,3,NO,0.9,5.54,191,61,69,48
1,08/22/2016,,,,25,174,,68,59
118685837,08/22/2016,3,NO,0.9,,,61,,
1,06/09/2017,,,,26.1,63.8,,60,59
118685837,06/12/2017,4,NO,1.2,,,57,,
1,07/21/2017,,,,1.1,369,,74,36
118685835,07/24/2017,1,NO,0.3,,,77,,
118685835,08/29/2017,2.25,NO,0.7,,,65,,
1,08/30/2017,,,,46.7,134,,66,64
