Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
1,09/20/1973,,,,,20,,51,
1,11/20/1973,,,,,90,,63,
1,02/07/1974,,,,,50,,58,
1,04/05/1974,,,,,60,,60,
1,07/11/1974,,,,,40,,57,
1,11/20/1974,,,,,50,,58,
1,02/20/1975,,,,,30,,54,
1,06/10/1980,11.5,,3.5,6,,42,,48
1,09/18/1980,6.4,,1.95,14,,50,,55
8190801,07/16/1986,9.5,NO,2.9,,,45,,
8190801,07/23/1986,9,NO,2.7,,,45,,
8190801,07/31/1986,8.25,NO,2.5,,,47,,
8190801,08/07/1986,9,NO,2.7,,,45,,
8190801,08/13/1986,7.25,NO,2.2,,,49,,
8190801,08/28/1986,8,NO,2.4,,,47,,
8190801,09/03/1986,8,NO,2.4,,,47,,
8190801,09/11/1986,6.25,NO,1.9,,,51,,
8190801,09/12/1986,8.5,NO,2.6,,,46,,
8190801,10/05/1986,8,NO,2.4,,,47,,
8190801,05/11/1987,20.5,NO,6.2,,,34,,
8190801,06/13/1987,18,NO,5.5,,,35,,
8190801,06/19/1987,14,NO,4.3,,,39,,
8190801,06/26/1987,14,NO,4.3,,,39,,
8190801,07/02/1987,13.5,NO,4.1,,,40,,
8190801,07/08/1987,10,NO,3,,,44,,
8190801,07/17/1987,5.5,NO,1.7,,,53,,
8190801,07/24/1987,7.5,NO,2.3,,,48,,
8190801,07/31/1987,5,NO,1.5,,,54,,
8190801,08/05/1987,4.5,NO,1.4,,,55,,
8190801,08/13/1987,7.75,NO,2.4,,,48,,
8190801,08/20/1987,8,NO,2.4,,,47,,
8190801,08/28/1987,11.75,NO,3.6,,,42,,
8190801,09/04/1987,11.75,NO,3.6,,,42,,
8190801,09/09/1987,11.75,NO,3.6,,,42,,
8190801,09/16/1987,8.75,NO,2.7,,,46,,
8190801,09/24/1987,10.75,NO,3.3,,,43,,
8190801,10/07/1987,10.25,NO,3.1,,,44,,
8190801,05/19/1988,22,NO,6.7,,,33,,
8190801,05/31/1988,20,NO,6.1,,,34,,
8190801,07/06/1988,4.25,NO,1.3,,,56,,
8190801,07/15/1988,5,NO,1.5,,,54,,
8190801,07/22/1988,6,NO,1.8,,,51,,
8190801,08/10/1988,9.25,NO,2.8,,,45,,
8190801,09/13/1988,13.5,NO,4.1,,,40,,
