Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
1,07/10/1979,,,,5.05,,,,47
8189758,08/28/1995,5.5,NO,1.7,,,53,,
8189758,09/03/1995,5.75,NO,1.7,,,52,,
8189758,09/10/1995,4.5,NO,1.4,,,55,,
8189758,09/17/1995,6,NO,1.8,,,51,,
8189758,09/23/1995,7.75,NO,2.4,,,48,,
8189758,09/29/1995,8.75,NO,2.7,,,46,,
8189758,10/04/1995,11.75,NO,3.6,,,42,,
8189758,10/11/1995,13,NO,4,,,40,,
8189758,10/18/1995,13.75,NO,4.2,,,39,,
8189758,10/25/1995,13,NO,4,,,40,,
8190512,06/28/1996,13.75,NO,4.2,,,39,,
8189529,07/03/1996,13.75,NO,4.2,,,39,,
8189529,07/10/1996,13.25,NO,4,,,40,,
8189529,07/16/1996,10.75,NO,3.3,,,43,,
8189529,07/21/1996,12,NO,3.6,,,41,,
8189758,07/26/1996,11,NO,3.3,,,43,,
8189758,08/01/1996,10.25,NO,3.1,,,44,,
8189529,08/09/1996,8.75,NO,2.7,,,46,,
8189529,08/16/1996,9.25,NO,2.8,,,45,,
8189529,08/21/1996,8.25,NO,2.5,,,47,,
8189529,08/27/1996,8.25,NO,2.5,,,47,,
8189529,09/01/1996,7.5,NO,2.3,,,48,,
8189529,09/09/1996,8,NO,2.4,,,47,,
8189529,09/18/1996,8,NO,2.4,,,47,,
8189529,09/25/1996,9.75,NO,3,,,44,,
8189529,10/01/1996,11,NO,3.3,,,43,,
8189529,10/08/1996,12.25,NO,3.7,,,41,,
8189529,10/14/1996,12.75,NO,3.9,,,40,,
8189529,10/19/1996,12.75,NO,3.9,,,40,,
8189529,10/28/1996,11.5,NO,3.5,,,42,,
8189529,06/12/1997,12.75,NO,3.9,,,40,,
8189529,06/27/1997,10.5,NO,3.2,,,43,,
8189529,07/07/1997,8,NO,2.4,,,47,,
8189529,07/15/1997,10.75,NO,3.3,,,43,,
8189529,07/22/1997,12.75,NO,3.9,,,40,,
8189529,07/29/1997,12.5,NO,3.8,,,41,,
8189529,08/05/1997,10.25,NO,3.1,,,44,,
8189529,08/13/1997,8.5,NO,2.6,11.8,33,46,55,53
8189529,08/18/1997,7.75,NO,2.4,,,48,,
8189529,08/25/1997,8,NO,2.4,,,47,,
8190512,09/03/1997,8,NO,2.4,,,47,,
8190512,09/10/1997,8.25,NO,2.5,,,47,,
8190512,09/17/1997,11.5,NO,3.5,,,42,,
8190512,09/22/1997,9.5,NO,2.9,,,45,,
8190512,09/27/1997,9.5,NO,2.9,,,45,,
8190512,10/03/1997,11,NO,3.3,,,43,,
8190512,10/08/1997,12,NO,3.6,,,41,,
8190512,10/16/1997,12.5,NO,3.8,7.49,30,41,54,50
8190512,10/23/1997,12,NO,3.6,,,41,,
8190512,10/29/1997,13.25,NO,4,,,40,,
8190512,05/21/1998,16.5,NO,5,,,37,,
8190512,05/26/1998,14.5,NO,4.4,,,39,,
8190512,06/03/1998,8.5,NO,2.6,,,46,,
8190512,06/08/1998,8.75,NO,2.7,,,46,,
8190512,06/15/1998,11.25,NO,3.4,3.93,15,42,49,45
8189529,06/22/1998,11.75,NO,3.6,,,42,,
8189529,07/02/1998,11.25,NO,3.4,,,42,,
8190512,07/10/1998,14,NO,4.3,,,39,,
8190512,07/16/1998,13.5,NO,4.1,4.88,16,40,50,47
8190512,07/21/1998,12.5,NO,3.8,,,41,,
8190512,07/27/1998,9.75,NO,3,,,44,,
8190512,08/01/1998,8.25,NO,2.5,,,47,,
8190512,08/10/1998,8,NO,2.4,,,47,,
8190512,08/15/1998,8.5,NO,2.6,11.8,21,46,52,53
8189529,08/20/1998,7.5,NO,2.3,,,48,,
8189529,08/25/1998,6.25,NO,1.9,,,51,,
8190512,08/31/1998,6.75,NO,2.1,,,50,,
8190512,09/08/1998,6.25,NO,1.9,,,51,,
8190512,09/16/1998,7,NO,2.1,,,49,,
8190512,09/22/1998,7.25,NO,2.2,,,49,,
8190512,09/28/1998,8.75,NO,2.7,,,46,,
8189529,10/04/1998,9.25,NO,2.8,,,45,,
8190512,10/09/1998,11.25,NO,3.4,,,42,,
8189529,10/14/1998,11.5,NO,3.5,8.46,26,42,53,51
8190512,10/21/1998,12.25,NO,3.7,,,41,,
8190512,10/28/1998,14,NO,4.3,,,39,,
8190512,05/26/1999,9.75,NO,3,,,44,,
8190512,06/03/1999,12.25,NO,3.7,,,41,,
8190512,06/08/1999,11,NO,3.3,,,43,,
8190512,06/15/1999,8.25,NO,2.5,5.39,21,47,52,48
8189529,06/21/1999,9.25,NO,2.8,,,45,,
8189529,06/29/1999,8.25,NO,2.5,,,47,,
8190512,07/07/1999,8.5,NO,2.6,,,46,,
8190512,07/12/1999,9.5,NO,2.9,3.29,21,45,52,44
8190512,07/17/1999,10.75,NO,3.3,,,43,,
8190512,07/22/1999,9.75,NO,3,,,44,,
8190512,07/27/1999,9,NO,2.7,,,45,,
8190512,08/02/1999,8.25,NO,2.5,,,47,,
8190512,08/11/1999,8.5,NO,2.6,,,46,,
8190512,08/19/1999,8.5,NO,2.6,6,24,46,53,48
8190512,08/25/1999,9,NO,2.7,,,45,,
8190512,08/30/1999,9.25,NO,2.8,,,45,,
8189529,09/07/1999,9.75,NO,3,,,44,,
8190512,09/15/1999,7.75,NO,2.4,,,48,,
8190512,09/21/1999,10,NO,3,,,44,,
8190512,09/30/1999,12,NO,3.6,,,41,,
8190512,10/06/1999,12.5,NO,3.8,,,41,,
8189529,10/11/1999,13.5,NO,4.1,5,19,40,51,47
8190512,10/20/1999,13.75,NO,4.2,,,39,,
8190512,10/25/1999,13.25,NO,4,,,40,,
8190512,06/06/2000,10.75,NO,3.3,,,43,,
8190512,06/29/2000,14.25,NO,4.3,,,39,,
8190512,07/04/2000,15.25,NO,4.6,,,38,,
8190512,07/11/2000,13.25,NO,4,5,17,40,50,47
8190512,07/19/2000,13,NO,4,,,40,,
8190512,07/24/2000,12.25,NO,3.7,,,41,,
8190512,07/31/2000,10,NO,3,,,44,,
8190512,08/10/2000,8.5,NO,2.6,,,46,,
8190512,08/16/2000,8.5,NO,2.6,10,25,46,53,52
8190512,08/23/2000,7.25,NO,2.2,,,49,,
8190512,08/29/2000,7.5,NO,2.3,,,48,,
8190512,09/05/2000,7,NO,2.1,,,49,,
8190512,09/10/2000,7.25,NO,2.2,,,49,,
8190512,09/21/2000,8,NO,2.4,,,47,,
8190512,09/26/2000,8.25,NO,2.5,,,47,,
8190512,10/03/2000,9,NO,2.7,,,45,,
8190512,10/09/2000,11,NO,3.3,,,43,,
8190512,10/18/2000,13.25,NO,4,6,27,40,54,48
8190512,10/29/2000,16,NO,4.9,,,37,,
144601491,06/06/2017,10,NO,3,,,44,,
144601491,07/22/2017,10,NO,3,,,44,,
144601491,08/10/2017,10,NO,3,,,44,,
144601491,09/24/2017,10,NO,3,,,44,,
