Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
73278295,08/13/2012,3.5,NO,1.1,,,59,,
73278295,08/25/2012,4.5,NO,1.4,,,55,,
73278295,09/11/2012,4.5,NO,1.4,,,55,,
73278295,09/27/2012,4,NO,1.2,,,57,,
73278295,06/30/2013,2.5,NO,0.8,4.41,51.9,64,59,46
73278295,07/14/2013,3.25,NO,1,,,60,,
73278295,07/31/2013,3.5,NO,1.1,9.94,53.9,59,59,52
73278295,08/17/2013,4.75,NO,1.4,,,55,,
73278295,09/03/2013,3.5,NO,1.1,44.1,51.6,59,59,63
73278295,09/24/2013,5,NO,1.5,,,54,,
73278295,05/26/2014,3,NO,0.9,,,61,,
73278295,06/17/2014,3.75,NO,1.1,,,58,,
73278295,06/29/2014,3,NO,0.9,,,61,,
73278295,08/03/2014,3.75,NO,1.1,,,58,,
73278295,09/08/2014,2.5,NO,0.8,,,64,,
129127555,06/28/2016,2.5,NO,0.8,3.01,62.9,64,60,43
129127555,07/25/2016,3,NO,0.9,4.64,50.2,61,58,46
1,08/30/2016,,,,,57.9,,60,
1,06/19/2017,,,,3.03,83,,62,43
1,07/26/2017,,,,19.4,55.6,,59,57
1,09/05/2017,,,,6.96,,,,49
