Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
99924747,06/14/2014,2.5,NO,0.8,,,64,,
99924747,06/22/2014,4.5,NO,1.4,,,55,,
99924747,07/04/2014,2.5,NO,0.8,,,64,,
99924747,07/11/2014,2.25,NO,0.7,,,65,,
99924747,07/17/2014,2,NO,0.6,,,67,,
99924747,07/27/2014,2,NO,0.6,,,67,,
99924747,08/02/2014,1.75,NO,0.5,,,69,,
99924747,08/06/2014,, ,,,,,,
99924747,08/16/2014,3,NO,0.9,,,61,,
99924747,08/27/2014,2.25,NO,0.7,,,65,,
99924747,09/04/2014,3,NO,0.9,,,61,,
99924747,09/06/2014,2.75,NO,0.8,,,63,,
99924747,09/28/2014,3.5,NO,1.1,,,59,,
99924747,04/11/2015,4.5,NO,1.4,,,55,,
99924747,05/04/2015,3,NO,0.9,,,61,,
99924747,05/22/2015,3,NO,0.9,,,61,,
99924747,05/27/2015,3.5,NO,1.1,,,59,,
99924747,06/02/2015,3.5,NO,1.1,,,59,,
99924747,06/24/2015,2.75,NO,0.8,,,63,,
99924747,07/08/2015,2,NO,0.6,,,67,,
99924747,07/15/2015,2,NO,0.6,,,67,,
99924747,08/03/2015,1.5,NO,0.5,,,71,,
99924747,08/22/2015,2.5,NO,0.8,,,64,,
99924747,09/01/2015,2.25,NO,0.7,,,65,,
99924747,09/09/2015,2,NO,0.6,,,67,,
99924747,09/16/2015,2.5,NO,0.8,,,64,,
7505218,06/20/2017,2.25,NO,0.7,,,65,,
7505218,07/20/2017,2,NO,0.6,,,67,,
7505218,08/08/2017,2,NO,0.6,,,67,,
7505218,09/12/2017,2.3,NO,0.7,,,65,,
