Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
1,09/05/1979,,,,,,,,
8190680,05/31/1992,27.5,YES,8.4,,,29,,
8190680,07/26/1992,8.25,NO,2.5,,,47,,
1,08/23/1993,,,,12.6,,,,54
8190680,10/10/1993,,,,,25,,53,
1,10/11/1993,,,,8.21,,,,51
8190680,10/11/1993,12,NO,3.6,,,41,,
8189559,08/10/1996,8.5,NO,2.6,,,46,,
1,08/20/1996,,,,,22,,52,
8189559,08/31/1996,5.75,NO,1.7,,,52,,
8189559,09/19/1996,6.5,NO,2,,,50,,
8189559,09/29/1996,5.5,NO,1.7,,,53,,
8189559,06/01/1997,22,NO,6.7,,,33,,
8189559,05/25/1998,15.5,NO,4.7,,,38,,
8189559,06/06/1998,11.5,NO,3.5,,,42,,
8189559,07/05/1998,12,NO,3.6,,,41,,
8189559,08/02/1998,4.75,NO,1.4,,,55,,
8189559,08/30/1998,3,NO,0.9,,,61,,
8189559,10/23/1998,17.5,NO,5.3,,,36,,
8189559,05/22/1999,11.75,NO,3.6,,,42,,
8189559,07/11/1999,7.5,NO,2.3,,,48,,
8189559,08/08/1999,3.5,NO,1.1,,,59,,
8189559,09/03/1999,3,NO,0.9,,,61,,
8189559,09/21/1999,4.5,NO,1.4,,,55,,
8189559,10/09/1999,7.5,NO,2.3,,,48,,
8189559,10/24/1999,9.5,NO,2.9,,,45,,
8189559,04/27/2000,17,NO,5.2,,,36,,
8189559,05/07/2000,16.25,NO,4.9,,,37,,
8189559,05/29/2000,15.5,NO,4.7,,,38,,
8189559,06/09/2000,7,NO,2.1,,,49,,
8189559,07/22/2000,6.5,NO,2,,,50,,
8189559,10/01/2000,7.5,NO,2.3,,,48,,
8189559,10/11/2000,9.5,NO,2.9,,,45,,
8189559,05/28/2001,21.5,NO,6.5,,,33,,
8189559,06/11/2001,13,NO,4,,,40,,
8189559,06/24/2001,10.5,NO,3.2,,,43,,
8189559,07/07/2001,10.5,NO,3.2,,,43,,
8189559,08/18/2001,5.5,NO,1.7,,,53,,
8189559,10/11/2001,10.5,NO,3.2,,,43,,
8189559,06/01/2002,10.5,NO,3.2,,,43,,
8189559,07/06/2002,11,NO,3.3,,,43,,
8189559,08/25/2002,4,NO,1.2,,,57,,
8189559,09/15/2002,4.5,NO,1.4,,,55,,
8189559,10/11/2002,8,NO,2.4,,,47,,
8189559,05/07/2003,13,NO,4,,,40,,
8189559,05/25/2003,17.5,NO,5.3,,,36,,
8189559,07/05/2003,14,NO,4.3,,,39,,
8189559,07/13/2003,10,NO,3,,,44,,
17937531,05/03/2007,18,,5.5,,,35,,
16073539,05/02/2011,6,NO,1.8,11.6,38,51,56,53
48236228,06/01/2011,5,NO,1.5,4.51,22,54,52,46
48236228,07/25/2011,6.4,NO,1.9,8.9,25,50,53,51
