Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
1,07/16/1979,,,,,,,,
8190555,10/05/1990,4.75,NO,1.4,,,55,,
8191055,10/23/1990,5.75,NO,1.7,,,52,,
8191055,11/02/1990,6,NO,1.8,,,51,,
8190834,06/03/1994,11.6,NO,3.5,,,42,,
8190834,06/08/1994,8,NO,2.4,,,47,,
8190834,06/25/1994,9.25,NO,2.8,,,45,,
8190834,07/17/1994,9.5,NO,2.9,,,45,,
8190834,08/11/1994,7,NO,2.1,,,49,,
8190834,09/03/1994,4.5,NO,1.4,,,55,,
8190834,09/19/1994,5,NO,1.5,,,54,,
23039734,05/23/2008,10.75,NO,3.3,,,43,,
23039734,06/30/2008,7.5,NO,2.3,,,48,,
23039734,08/11/2008,6.5,NO,2,,,50,,
23039734,08/29/2008,7.5,NO,2.3,,,48,,
23039734,10/03/2008,6.5,NO,2,,,50,,
16073539,04/30/2009,8,NO,2.4,0.9,22,47,52,34
23039734,06/05/2009,9.5,YES,2.9,,,45,,
1,06/23/2009,9.1,NO,2.8,3.35,22,45,52,44
23039734,06/26/2009,11,NO,3.3,,,43,,
21928796,07/16/2009,7.1,NO,2.2,3.42,26,49,53,44
23039734,08/04/2009,7.75,NO,2.4,,,48,,
1,08/25/2009,5.7,NO,1.7,6.03,32,52,55,48
23039734,09/04/2009,7,NO,2.1,,,49,,
23039734,10/07/2009,7,NO,2.1,,,49,,
18069694,11/04/2009,9.1,NO,2.8,5.49,25,45,53,48
16073539,02/23/2010,10.2,NO,3.1,,14,44,49,
23039734,05/22/2010,13,NO,4,,,40,,
23039734,05/29/2010,14.75,NO,4.5,,,38,,
23039734,07/06/2010,10,NO,3,,,44,,
23039734,08/07/2010,6,NO,1.8,,,51,,
23039734,09/18/2010,6,NO,1.8,,,51,,
23039734,05/02/2011,,,,,36,,56,
23039734,05/08/2011,8,NO,2.4,,,47,,
23039734,06/26/2011,8.75,NO,2.7,7.83,20,46,51,50
23039734,07/26/2011,8,NO,2.4,9.05,17,47,50,51
23039734,08/27/2011,7,NO,2.1,13.4,30,49,54,54
23039734,04/21/2012,9,NO,2.7,,31,45,55,
23039734,06/24/2012,9,NO,2.7,6.36,21,45,52,49
23039734,07/26/2012,7,NO,2.1,12.6,23,49,52,54
23039734,08/28/2012,5.5,NO,1.7,19.4,32,53,55,57
23039734,05/27/2013,7.5,NO,2.3,,21.9,48,52,
23039734,06/23/2013,8.5,NO,2.6,7.06,23.7,46,53,50
23039734,07/30/2013,7.5,NO,2.3,15.5,27.6,48,54,56
23039734,08/25/2013,7,NO,2.1,8.08,25.5,49,53,51
23039734,10/01/2013,7.5,NO,2.3,,,48,,
23039734,05/23/2014,5,NO,1.5,,,54,,
23039734,05/24/2014,,,,,23,,52,
23039734,06/16/2014,19,NO,5.8,5.24,15.6,35,49,47
23039734,07/17/2014,8,NO,2.4,7.54,19.8,47,51,50
23039734,08/17/2014,9,NO,2.7,6,18.1,45,51,48
23039734,09/21/2014,5,NO,1.5,,,54,,
23039734,04/21/2015,,,,,39,,57,
23039734,04/26/2015,6,NO,1.8,,,51,,
23039734,06/19/2015,7,NO,2.1,4.36,28.2,49,54,46
23039734,07/30/2015,5,NO,1.5,16.7,30.4,54,55,56
23039734,08/22/2015,5,NO,1.5,14.5,46.2,54,58,55
23039734,09/16/2015,5.5,NO,1.7,,,53,,
23039734,06/22/2016,9,NO,2.7,6.79,25.1,45,53,49
23039734,07/25/2016,8,NO,2.4,7.33,18.5,47,51,50
23039734,08/17/2016,8,NO,2.4,16.2,28.3,47,54,56
23039734,10/06/2016,5,NO,1.5,,,54,,
23039734,06/17/2017,7,NO,2.1,11.9,23,49,52,54
23039734,07/28/2017,8,NO,2.4,7.89,25.3,47,53,50
23039734,08/18/2017,,,,12.7,23,,52,54
23039734,08/20/2017,6.5,NO,2,,,50,,
23039734,09/11/2017,6.5,NO,2,,,50,,
