Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
8190070,05/30/1996,10,NO,3,4.86,16,44,50,47
8189629,06/27/1996,17.5,NO,5.3,3.58,15,36,49,44
8189630,07/14/1996,16,NO,4.9,4.27,11,37,47,46
8190070,08/18/1996,14,NO,4.3,4.87,11,39,47,47
8189630,10/14/1996,11.25,NO,3.4,11,18,42,51,53
8190070,05/04/1997,10,NO,3,,27,44,54,
8189630,06/27/1997,23,NO,7,1.51,33,32,55,38
8190070,07/27/1997,20,NO,6.1,3.99,22,34,52,45
8189630,08/29/1997,16,NO,4.9,3.58,24,37,53,44
8190070,10/17/1997,12,NO,3.6,13,31,41,55,54
8190070,04/18/1998,10,NO,3,,35,44,56,
8190070,06/03/1998,14,NO,4.3,3.24,18,39,51,44
8190070,07/12/1998,18.25,NO,5.5,2.43,12,35,47,42
8190070,08/15/1998,10.5,NO,3.2,5.3,17,43,50,47
8190070,10/26/1998,11,NO,3.3,18.3,23,43,52,57
8190070,05/09/1999,10.25,NO,3.1,,20,44,51,
8190070,06/19/1999,17,NO,5.2,1.32,11,36,47,37
8190070,07/11/1999,15,NO,4.6,2.3,13,38,48,41
8190070,08/20/1999,10.5,NO,3.2,6,18,43,51,48
8190070,10/15/1999,11.5,NO,3.5,14,23,42,52,55
8190070,04/25/2000,12.5,NO,3.8,,21,41,52,
8190070,06/08/2000,13.75,NO,4.2,1.3,15,39,49,37
8190070,07/15/2000,11,NO,3.3,5,16,43,50,47
8190070,08/16/2000,13.75,NO,4.2,4,20,39,51,45
8190070,10/11/2000,11.5,NO,3.5,4,20,42,51,45
8190070,05/15/2001,12,NO,3.6,,17,41,50,
8190070,06/17/2001,11.25,NO,3.4,3,16,42,50,43
8190070,07/16/2001,9.5,NO,2.9,6,21,45,52,48
8190070,08/07/2001,9,NO,2.7,9,20,45,51,51
8190070,10/11/2001,10.5,NO,3.2,12,30,43,54,54
8190070,05/07/2002,10.75,NO,3.3,,20,43,51,
8190070,06/08/2002,16,NO,4.9,1,13,37,48,35
8190070,07/09/2002,16.75,NO,5.1,1.7,14,37,49,39
8190070,08/11/2002,15,NO,4.6,1.91,15,38,49,40
8190070,10/10/2002,15,NO,4.6,4.94,31,38,55,47
8190070,05/16/2003,12.5,NO,3.8,,18,41,51,
8190070,06/03/2003,15.25,NO,4.6,2.17,14,38,49,41
8190070,07/01/2003,16.75,NO,5.1,2.55,11,37,47,42
8190070,08/08/2003,13.25,NO,4,3.83,11,40,47,45
8190070,10/07/2003,11.25,NO,3.4,12.8,21,42,52,54
8190070,05/11/2004,10,NO,3,,20,44,51,
8190070,06/10/2004,13,NO,4,3.23,13,40,48,44
8190070,07/09/2004,9.25,NO,2.8,6.2,14,45,49,49
8190070,08/21/2004,10,NO,3,5.91,23,44,52,48
8190070,10/10/2004,12.5,NO,3.8,6.76,21,41,52,49
8190070,05/04/2005,10.5,NO,3.2,,21,43,52,
8190070,06/05/2005,21.25,NO,6.5,1.09,13,33,48,35
8190070,07/06/2005,15,NO,4.6,3.53,13,38,48,44
8190070,08/06/2005,13.75,NO,4.2,3.94,18,39,51,45
8190070,10/10/2005,11.25,NO,3.4,8.61,20,42,51,51
8190070,05/07/2006,12,NO,3.6,,33,41,55,
8190070,06/03/2006,14.75,NO,4.5,2.72,18,38,51,42
8190070,07/05/2006,13,NO,4,2.43,17,40,50,42
8190070,08/03/2006,10.25,NO,3.1,4.27,12,44,47,46
8190070,10/05/2006,10.75,NO,3.3,8.5,17,43,50,51
8190070,05/08/2007,10.5,NO,3.2,,16,43,50,
8190070,06/10/2007,14,NO,4.3,2.18,22,39,52,41
8190070,07/15/2007,7.75,NO,2.4,7.27,20,48,51,50
8190070,08/26/2007,10.75,NO,3.3,2.74,23,43,52,42
8190070,09/27/2007,6.75,NO,2.1,,,50,,
35027269,06/21/2010,11.5,NO,3.5,,,42,,
35515521,07/08/2010,12,NO,3.6,,,41,,
35515521,07/30/2010,10.5,NO,3.2,,,43,,
35515521,08/03/2010,10.5,NO,3.2,,,43,,
35515521,08/23/2010,13.5,NO,4.1,,,40,,
35515521,06/06/2011,12,NO,3.6,,,41,,
35515521,07/07/2011,12,NO,3.6,,,41,,
35515521,07/26/2011,10,NO,3,,,44,,
35515521,05/23/2012,14,NO,4.3,,,39,,
35515521,06/07/2012,13,NO,4,,,40,,
35027571,07/10/2012,12,NO,3.6,,,41,,
35515521,08/02/2012,8,NO,2.4,,,47,,
35515521,06/11/2013,15,NO,4.6,,,38,,
35515521,07/07/2013,12,NO,3.6,,,41,,
35515521,08/22/2013,11,NO,3.3,,,43,,
35515521,06/29/2014,14,NO,4.3,,,39,,
138829750,08/06/2017,10.5,NO,3.2,,,43,,
