Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
1,07/12/1979,,,,2.21,,,,41
8189805,08/17/1989,10.75,NO,3.3,,,43,,
8189805,09/02/1989,10.75,NO,3.3,,,43,,
8189805,09/15/1989,11.25,NO,3.4,,,42,,
8189805,10/01/1989,8.25,NO,2.5,,,47,,
8189805,10/13/1989,7.25,NO,2.2,,,49,,
8189805,04/21/1990,8.5,NO,2.6,,,46,,
8189805,05/03/1990,10.5,NO,3.2,,,43,,
8189805,05/21/1990,8.5,NO,2.6,,,46,,
8189805,06/07/1990,16.75,NO,5.1,,,37,,
8189805,06/25/1990,14.5,NO,4.4,,,39,,
8189805,07/09/1990,19.25,NO,5.9,,,35,,
8189805,07/24/1990,20,NO,6.1,,,34,,
8189805,08/15/1990,24.5,NO,7.4,,,31,,
8189805,09/02/1990,18.75,NO,5.7,,,35,,
8189805,09/25/1990,9,NO,2.7,,,45,,
8189805,05/10/1991,17.5,NO,5.3,,,36,,
8189805,05/17/1991,17.75,NO,5.4,,,36,,
8189805,06/06/1991,18.75,NO,5.7,,,35,,
8189805,06/17/1991,18,NO,5.5,,,35,,
8189805,07/10/1991,15.25,NO,4.6,,,38,,
8189805,07/30/1991,15.25,NO,4.6,,,38,,
8189805,08/18/1991,14.75,NO,4.5,,,38,,
8189805,08/30/1991,13.25,NO,4,,,40,,
8189805,09/19/1991,10.25,NO,3.1,,,44,,
8189805,10/01/1991,11,NO,3.3,,,43,,
8189805,10/09/1991,14,NO,4.3,,,39,,
8189805,05/18/1992,14.75,NO,4.5,,,38,,
8189805,05/26/1992,21,NO,6.4,,,33,,
8189805,06/11/1992,28,NO,8.5,,,29,,
8189805,06/28/1992,27,NO,8.2,,,30,,
8189805,07/06/1992,22,NO,6.7,,,33,,
8189805,07/24/1992,22.25,NO,6.8,,,32,,
8189805,08/10/1992,21,NO,6.4,,,33,,
8189805,09/25/1992,11,NO,3.3,,,43,,
8189805,05/10/1993,11.25,NO,3.4,,,42,,
8189805,05/25/1993,20.5,NO,6.2,,,34,,
8191103,06/08/1993,18.25,NO,5.5,,,35,,
8189805,06/20/1993,20.5,NO,6.2,,,34,,
8191103,06/22/1993,18,NO,5.5,,,35,,
8191103,07/07/1993,17.5,NO,5.3,,,36,,
8191103,07/20/1993,19.5,NO,5.9,,,34,,
8189805,07/22/1993,21.25,NO,6.5,,,33,,
8191103,07/30/1993,22.25,NO,6.8,,,32,,
8191103,08/07/1993,25.75,NO,7.8,,,30,,
8189805,08/11/1993,25.5,NO,7.8,,,30,,
8191103,08/19/1993,22.5,NO,6.8,,,32,,
8191103,08/29/1993,23.75,NO,7.2,,,31,,
8191103,09/15/1993,17.75,NO,5.4,,,36,,
8191103,10/12/1993,16,NO,4.9,,,37,,
8191103,10/20/1993,16.75,NO,5.1,,,37,,
8191103,05/02/1994,15,NO,4.6,,,38,,
8191103,05/18/1994,22.75,NO,6.9,,,32,,
8191103,05/19/1994,22.5,NO,6.8,,,32,,
8190682,05/27/1994,20.75,NO,6.3,2.31,7,33,43,41
8191103,06/01/1994,16.75,NO,5.1,,,37,,
8191103,06/04/1994,21.5,NO,6.5,,,33,,
8191103,06/15/1994,15.25,NO,4.6,,,38,,
8191103,06/30/1994,19.25,NO,5.9,,,35,,
1,07/06/1994,,,,1.84,10,,46,39
8190682,07/06/1994,18.75,NO,5.7,,,35,,
8191103,07/10/1994,21.75,NO,6.6,,,33,,
8191103,07/17/1994,20,NO,6.1,,,34,,
8191103,07/20/1994,20.75,NO,6.3,,,33,,
8191103,08/06/1994,20.5,NO,6.2,1.64,10,34,46,39
8191103,08/10/1994,14.25,NO,4.3,,,39,,
8191103,08/17/1994,18.5,NO,5.6,,,35,,
8191103,08/22/1994,15.25,NO,4.6,,,38,,
8191103,08/24/1994,12.75,NO,3.9,,,40,,
8191103,09/07/1994,14,NO,4.3,5.36,11,39,47,47
8191103,09/14/1994,12.5,NO,3.8,,,41,,
8191103,10/02/1994,8,NO,2.4,,,47,,
8191103,10/11/1994,10.25,NO,3.1,9.95,17,44,50,52
8191103,10/26/1994,12,NO,3.6,,,41,,
8191105,05/02/1995,13,NO,4,,,40,,
8191105,05/23/1995,20.25,NO,6.2,,,34,,
8191103,05/31/1995,20.25,NO,6.2,1.8,8,34,44,39
8191105,06/11/1995,15.5,NO,4.7,,,38,,
8191105,06/21/1995,19,NO,5.8,,,35,,
8191105,07/04/1995,17.5,NO,5.3,,,36,,
8191103,07/11/1995,18.5,NO,5.6,0.01,7,35,43,0
8191105,07/19/1995,18,NO,5.5,,,35,,
8191105,07/24/1995,21.25,NO,6.5,,,33,,
8191105,08/01/1995,20.25,NO,6.2,,,34,,
8191105,08/04/1995,25,NO,7.6,,,31,,
8191103,08/15/1995,22.5,NO,6.8,1.67,7,32,43,39
8191105,08/22/1995,23.5,NO,7.1,,,32,,
8191105,08/27/1995,17.5,NO,5.3,,,36,,
8191105,09/05/1995,19.5,NO,5.9,,,34,,
8191103,09/11/1995,17.5,NO,5.3,2.57,7,36,43,42
8191105,09/12/1995,18.25,NO,5.5,,,35,,
8191105,09/21/1995,13.5,NO,4.1,,,40,,
8191105,10/04/1995,14,NO,4.3,,,39,,
8191103,10/11/1995,11.75,NO,3.6,4.71,14,42,49,47
8191105,10/25/1995,12.25,NO,3.7,,,41,,
8191103,05/20/1996,7.75,NO,2.4,,,48,,
8191103,05/29/1996,8.75,NO,2.7,,,46,,
8189805,05/30/1996,11,NO,3.3,,,43,,
8191103,06/05/1996,18.5,NO,5.6,,,35,,
8189805,06/12/1996,25.5,NO,7.8,,,30,,
8191103,06/12/1996,22,NO,6.7,1.1,8,33,44,36
8191103,06/20/1996,22.75,NO,6.9,,,32,,
8189805,07/01/1996,21.25,NO,6.5,,,33,,
8191103,07/06/1996,18.5,NO,5.6,,,35,,
8191103,07/15/1996,17,NO,5.2,2.4,8,36,44,41
8191103,07/25/1996,14.25,NO,4.3,,,39,,
8189805,07/29/1996,17,NO,5.2,,,36,,
8191103,08/08/1996,15,NO,4.6,,,38,,
8191103,08/13/1996,17.5,NO,5.3,1.52,,36,,38
8191103,08/21/1996,16,NO,4.9,,,37,,
8191103,08/27/1996,16.5,NO,5,,,37,,
8191103,09/09/1996,14.25,NO,4.3,1.98,7,39,43,40
8191103,10/01/1996,12.25,NO,3.7,,,41,,
8191103,10/13/1996,11.5,NO,3.5,4.07,11,42,47,45
8191103,05/10/1997,9.75,NO,3,,28,44,54,
8191103,06/02/1997,16.25,NO,4.9,,,37,,
8191103,06/09/1997,19.25,NO,5.9,,,35,,
8191103,06/16/1997,19,NO,5.8,1.43,6,35,42,38
8191103,06/26/1997,18,NO,5.5,,,35,,
8191103,07/07/1997,18,NO,5.5,,,35,,
8191103,07/15/1997,16,NO,4.9,1.31,12,37,47,37
8191103,07/23/1997,17.25,NO,5.2,,,36,,
8191103,07/30/1997,19.5,NO,5.9,,,34,,
8191103,08/08/1997,19.75,NO,6,,,34,,
8191103,08/18/1997,21.5,NO,6.5,1.79,6,33,42,39
8191103,08/29/1997,20,NO,6.1,,,34,,
8191103,09/12/1997,23.25,NO,7.1,,,32,,
8191103,09/23/1997,18,NO,5.5,,,35,,
8191103,10/10/1997,16.25,NO,4.9,,,37,,
8191103,10/17/1997,11.5,NO,3.5,4.07,12,42,47,45
8191103,10/24/1997,14.5,NO,4.4,,,39,,
8191103,11/07/1997,14,NO,4.3,,,39,,
8191103,04/30/1998,18.5,NO,5.6,,,35,,
8191103,05/19/1998,20,NO,6.1,,7,34,43,
8191103,06/01/1998,15.5,NO,4.7,,,38,,
8191103,06/10/1998,17.5,NO,5.3,,,36,,
8191103,06/22/1998,18.5,NO,5.6,1.31,10,35,46,37
8191103,07/04/1998,21.25,NO,6.5,,,33,,
8191103,07/14/1998,21,NO,6.4,,,33,,
8191103,07/28/1998,18.25,NO,5.5,1.21,6,35,42,36
8191103,08/12/1998,23,NO,7,,,32,,
8191103,08/24/1998,22.5,NO,6.8,1.14,5,32,41,36
8191103,10/01/1998,16.25,NO,4.9,,,37,,
8191103,10/08/1998,14.75,NO,4.5,6.2,14,38,49,49
8191103,04/14/1999,13.5,NO,4.1,,,40,,
8191103,05/02/1999,13.5,NO,4.1,,,40,,
8191103,05/18/1999,23.5,NO,7.1,,,32,,
8191103,06/17/1999,22.25,NO,6.8,,,32,,
8191103,06/29/1999,20,NO,6.1,1.13,9,34,45,36
8191103,07/10/1999,14,NO,4.3,,,39,,
8191103,07/18/1999,16.5,NO,5,,,37,,
8191103,07/28/1999,18.75,NO,5.7,1.02,6,35,42,35
8191103,08/10/1999,16.5,NO,5,,,37,,
8191103,08/19/1999,18.5,NO,5.6,,,35,,
8191103,09/01/1999,21.75,NO,6.6,0.99,6,33,42,35
