Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
1,09/22/1992,40.3,,12.3,4.52,5,24,41,46
1,02/03/1993,,,,,14,,49,
1,05/19/1993,,,,0.982,20,,51,35
1,08/16/1993,,,,2.02,7,,43,40
1,10/04/1993,34.1,,10.4,8.65,7,26,43,51
1,01/24/1994,,,,,26,,53,
1,05/03/1994,,,,1.81,9,,45,39
8190880,05/03/1994,25,YES,7.6,,,31,,
8190880,06/21/1994,16.5,NO,5,,,37,,
1,08/03/1994,47.6,,14.5,2.8,7,21,43,43
8190880,08/03/1994,14.5,NO,4.4,,,39,,
1,09/21/1994,,,,8.24,10,,46,51
8190880,09/21/1994,11,NO,3.3,,,43,,
7000093,08/01/2000,12.1,,3.7,2,9,41,45,40
81855176,07/14/2013,17,NO,5.2,,,36,,
81855176,08/01/2013,12,NO,3.6,,,41,,
81855176,08/13/2013,15,NO,4.6,,,38,,
81855176,08/31/2013,14,NO,4.3,,,39,,
81855176,05/23/2014,27.75,NO,8.4,,,29,,
81855176,06/25/2014,30,NO,9.1,,,28,,
81855176,07/20/2014,16.5,NO,5,,,37,,
81855176,08/01/2014,17.5,NO,5.3,,,36,,
81855176,08/08/2014,20,NO,6.1,,,34,,
81855176,08/16/2014,19.5,NO,5.9,,,34,,
81855176,09/28/2014,18.5,NO,5.6,,,35,,
81855176,08/13/2015,22.5,NO,6.8,,,32,,
81855176,09/30/2015,14.75,NO,4.5,,,38,,
1,04/20/2016,17.3,N,5.3,1.89,15.3,36,49,40
1,06/29/2016,20.4,N,6.2,0.872,16.9,34,50,34
1,07/26/2016,10.7,N,3.3,2.56,13.3,43,48,42
81855176,08/07/2016,17.5,,5.3,,,36,,
1,08/30/2016,13.5,N,4.1,3.81,8.51,40,45,45
81855176,08/31/2016,13.25,NO,4,,,40,,
1,10/17/2016,15.1,75,4.6,2.1,15,38,49,40
1,02/16/2017,22.8,N,6.9,,13.4,32,48,
150437293,05/24/2017,,,,,,,,
1,05/26/2017,,,,,,,,
150437293,05/26/2017,,,,,,,,
150437293,05/28/2017,,,,,,,,
150437293,05/30/2017,,,,,,,,
150437293,06/06/2017,,,,,,,,
150437293,06/15/2017,,,,,,,,
150437293,06/21/2017,,,,,,,,
150437293,06/29/2017,,,,,,,,
150437293,08/11/2017,,,,,,,,
81855176,08/13/2017,14.5,NO,4.4,,,39,,
81855176,08/19/2017,14.5,NO,4.4,,,39,,
81855176,09/03/2017,15.5,NO,4.7,,,38,,
