Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
8190978,07/06/1990,8.25,NO,2.5,,,47,,
8190978,07/13/1990,8,NO,2.4,,,47,,
8190978,07/20/1990,10,NO,3,,,44,,
8190978,07/28/1990,6,NO,1.8,,,51,,
8190978,08/04/1990,7,NO,2.1,,,49,,
8190978,08/09/1990,5.5,NO,1.7,,,53,,
8190978,08/20/1990,6.5,NO,2,,,50,,
8190978,08/26/1990,8.25,NO,2.5,,,47,,
8190978,09/01/1990,9.25,NO,2.8,,,45,,
8190978,09/10/1990,5.5,NO,1.7,,,53,,
8190978,09/15/1990,6.5,NO,2,,,50,,
8190978,04/20/1991,12.5,NO,3.8,,,41,,
1,04/21/1991,12,,3.6,,,41,,
8190978,05/30/1991,13,NO,4,,,40,,
8190978,06/06/1991,14,NO,4.3,,,39,,
8190978,06/13/1991,15,NO,4.6,,,38,,
8190978,06/24/1991,10.5,NO,3.2,,,43,,
8190978,07/02/1991,9.5,NO,2.9,,,45,,
8190978,07/11/1991,9,NO,2.7,,,45,,
8190978,07/26/1991,7,NO,2.1,,,49,,
8190978,08/05/1991,9,NO,2.7,,,45,,
8190978,08/13/1991,10,NO,3,,,44,,
1,05/04/1992,12,,3.6,,,41,,
8190978,05/04/1992,12,NO,3.6,,,41,,
8190978,05/19/1992,9.75,NO,3,,,44,,
8190978,06/01/1992,10.75,NO,3.3,,,43,,
8190978,07/14/1993,15,NO,4.6,,,38,,
8190978,08/05/1993,12.5,NO,3.8,,,41,,
8190978,08/16/1993,12,NO,3.6,,,41,,
8190508,05/17/1994,15,NO,4.6,,,38,,
8190508,06/12/1994,13,NO,4,,,40,,
8190508,07/20/1994,12,NO,3.6,,,41,,
8190508,08/06/1994,13,NO,4,,,40,,
8190508,08/28/1994,13,NO,4,,,40,,
8190508,09/07/1994,13,NO,4,,,40,,
8190508,05/16/1995,17,NO,5.2,,,36,,
8190508,05/29/1995,16,NO,4.9,,,37,,
8190508,06/13/1995,14,NO,4.3,,,39,,
8190508,07/02/1995,9,NO,2.7,,,45,,
8190508,08/22/1995,10,NO,3,,,44,,
8190508,09/04/1995,10,NO,3,,,44,,
8190508,09/27/1995,8,NO,2.4,,,47,,
8190508,05/22/1996,12,NO,3.6,,,41,,
8190508,06/12/1996,13,NO,4,,,40,,
8190508,07/01/1996,14.5,NO,4.4,,,39,,
8190508,07/23/1996,9,NO,2.7,,,45,,
8190508,08/11/1996,8.25,NO,2.5,,,47,,
8190508,08/20/1996,9.5,NO,2.9,,,45,,
8190508,09/18/1996,11.5,NO,3.5,,,42,,
8190508,06/10/1997,14,NO,4.3,,,39,,
8190508,06/28/1997,12,NO,3.6,,,41,,
8190508,07/09/1997,12.5,NO,3.8,,,41,,
8190508,07/26/1997,13,NO,4,,,40,,
8190508,09/01/1997,11,NO,3.3,,,43,,
8190508,09/26/1997,10.5,NO,3.2,,,43,,
8190508,05/25/1998,16,NO,4.9,,,37,,
8190508,06/13/1998,10,NO,3,,,44,,
8190508,07/13/1998,12,NO,3.6,,,41,,
8190508,07/19/1998,13,NO,4,,,40,,
8190508,08/12/1998,10.5,NO,3.2,,,43,,
8190508,08/28/1998,10,NO,3,,,44,,
8190508,09/18/1998,10.5,NO,3.2,,,43,,
8190508,10/10/1998,11,NO,3.3,,,43,,
8190508,05/28/1999,15.5,NO,4.7,,,38,,
8190508,06/18/1999,14,NO,4.3,,,39,,
8190508,07/10/1999,11,NO,3.3,,,43,,
8190508,07/25/1999,11.5,NO,3.5,,,42,,
8190508,08/02/1999,11,NO,3.3,,,43,,
8190508,08/27/1999,9,NO,2.7,,,45,,
8190508,06/19/2000,15,NO,4.6,,,38,,
8190508,06/30/2000,13,NO,4,,,40,,
8190508,07/10/2000,10,NO,3,,,44,,
8190508,07/24/2000,8,NO,2.4,,,47,,
8190508,08/20/2000,8.5,NO,2.6,,,46,,
8190508,09/03/2000,10,NO,3,,,44,,
8190508,05/12/2001,14.5,NO,4.4,,,39,,
8190508,05/19/2001,14,NO,4.3,,,39,,
8190508,06/29/2001,9.5,NO,2.9,,,45,,
8190508,07/15/2001,9,NO,2.7,,,45,,
8190508,08/03/2001,10,NO,3,,,44,,
8190508,08/21/2001,9,NO,2.7,,,45,,
8190508,09/03/2001,8.5,NO,2.6,,,46,,
8190508,09/16/2001,9,NO,2.7,,,45,,
8190508,10/07/2001,12,NO,3.6,,,41,,
8190508,05/28/2002,15,NO,4.6,,,38,,
8190508,06/29/2002,13,NO,4,,,40,,
8190508,07/11/2002,9.5,NO,2.9,,,45,,
8190508,07/28/2002,11,NO,3.3,,,43,,
8190508,08/07/2002,12,NO,3.6,,,41,,
8190508,08/26/2002,13.5,NO,4.1,,,40,,
8190508,09/21/2002,13,NO,4,,,40,,
8190508,05/26/2003,14,NO,4.3,,,39,,
8190508,06/22/2003,15,NO,4.6,,,38,,
8190508,07/04/2003,12,YES,3.6,,,41,,
8190508,07/19/2003,9,NO,2.7,,,45,,
8190508,08/09/2003,8.5,NO,2.6,,,46,,
8190508,05/26/2004,16,NO,4.9,,,37,,
8190508,06/25/2004,10,NO,3,,,44,,
8190508,07/10/2004,8,NO,2.4,,,47,,
8190508,07/26/2004,13,NO,4,,,40,,
8190508,08/12/2004,12.5,NO,3.8,,,41,,
8190508,08/22/2004,11,NO,3.3,,,43,,
8190508,09/09/2004,13.25,NO,4,,,40,,
8190508,06/20/2005,16,NO,4.9,,,37,,
8190508,07/07/2005,8.5,NO,2.6,,,46,,
8191408,07/17/2005,13.6,NO,4.1,,,40,,
8191408,07/31/2005,15,NO,4.6,,,38,,
8191408,09/10/2005,12.5,NO,3.8,,,41,,
8191408,05/29/2006,16.5,NO,5,,,37,,
8191408,06/10/2006,14.25,NO,4.3,,,39,,
8191408,07/06/2006,8.25,NO,2.5,,,47,,
8191408,07/23/2006,11.25,NO,3.4,,,42,,
8191408,08/06/2006,10.25,NO,3.1,,,44,,
8191408,08/20/2006,10.5,NO,3.2,,,43,,
8191408,09/09/2006,11,NO,3.3,,,43,,
8191408,09/23/2006,12,NO,3.6,,,41,,
8191408,10/08/2006,12.5,NO,3.8,,,41,,
8191408,06/10/2007,15.5,NO,4.7,,,38,,
8191408,07/05/2007,13,NO,4,,,40,,
8191408,07/21/2007,13.5,NO,4.1,,,40,,
8191408,09/15/2007,14.5,NO,4.4,,,39,,
8191408,05/10/2008,9,NO,2.7,,,45,,
8191408,05/30/2008,11.5,NO,3.5,,,42,,
8191408,06/28/2008,10.5,NO,3.2,,,43,,
8191408,07/05/2008,9,NO,2.7,,,45,,
8191408,08/19/2008,13.5,NO,4.1,,,40,,
8191408,09/07/2008,15.5,NO,4.7,,,38,,
8191408,05/25/2009,15.5,NO,4.7,,,38,,
8191408,06/13/2009,18,NO,5.5,,,35,,
8191408,07/04/2009,11,NO,3.3,,,43,,
8191408,07/11/2009,10.25,NO,3.1,,,44,,
8191408,07/25/2009,8.5,NO,2.6,,,46,,
8191408,08/15/2009,9.25,NO,2.8,,,45,,
8191408,09/04/2009,10,NO,3,,,44,,
8191408,09/12/2009,12,NO,3.6,,,41,,
8191408,04/11/2010,19,NO,5.8,,,35,,
116239337,04/11/2010,19,,5.8,,12,35,47,
8191408,05/09/2010,9.5,NO,2.9,,,45,,
8191408,05/31/2010,15,NO,4.6,,,38,,
8191408,06/13/2010,17,NO,5.2,,,36,,
8191408,06/27/2010,13.5,NO,4.1,,,40,,
8191408,07/25/2010,13,NO,4,,,40,,
8191408,08/01/2010,11,NO,3.3,,,43,,
8191408,08/28/2010,11,NO,3.3,,,43,,
8191408,09/11/2010,8,NO,2.4,,,47,,
8191408,05/07/2011,18,NO,5.5,,,35,,
8191408,05/28/2011,15.5,NO,4.7,,,38,,
116239337,05/30/2011,,,,,13,,48,
8191408,06/12/2011,14,NO,4.3,,,39,,
8191408,07/02/2011,12,NO,3.6,,,41,,
8191408,07/09/2011,12.5,NO,3.8,,,41,,
8191408,07/23/2011,11.5,NO,3.5,,,42,,
8191408,08/07/2011,10,NO,3,,,44,,
8191408,08/27/2011,12,NO,3.6,,,41,,
8191408,09/04/2011,11.5,NO,3.5,,,42,,
116239337,03/24/2012,,,,,18,,51,
8191408,04/14/2012,11,NO,3.3,,,43,,
8191408,05/05/2012,9.5,NO,2.9,,,45,,
8191408,06/09/2012,8.5,NO,2.6,,,46,,
8191408,07/15/2012,11.5,NO,3.5,,,42,,
8191408,07/28/2012,8,NO,2.4,,,47,,
8191408,08/04/2012,9,NO,2.7,,,45,,
8191408,08/12/2012,7.5,NO,2.3,,,48,,
8191408,09/02/2012,8.5,NO,2.6,,,46,,
8191408,09/08/2012,8.5,NO,2.6,,,46,,
8191408,05/16/2013,11.5,NO,3.5,,,42,,
8191408,06/02/2013,14.5,NO,4.4,,,39,,
116239337,06/02/2013,14.25,,4.3,,22,39,52,
8191408,06/23/2013,15,NO,4.6,,,38,,
8191408,07/06/2013,12.5,NO,3.8,,,41,,
8191408,07/21/2013,10,NO,3,,,44,,
8191408,05/10/2014,12.5,NO,3.8,,,41,,
116239337,05/11/2014,,,,,25,,53,
8191408,05/25/2014,12.25,NO,3.7,,,41,,
8191408,06/28/2014,15,NO,4.6,,,38,,
8191408,07/12/2014,10.5,NO,3.2,,,43,,
8191408,08/10/2014,8.5, ,2.6,,,46,,
1,04/04/2015,,,,,,,,
8191408,05/17/2015,14.5,NO,4.4,,,39,,
8191408,05/31/2015,11.5,NO,3.5,,,42,,
8191408,05/08/2016,12.5,NO,3.8,,,41,,
8191408,05/29/2016,11,NO,3.3,,,43,,
8191408,06/19/2016,,NO,,,,,,
8191408,07/10/2016,9.5,NO,2.9,,,45,,
8191408,07/24/2016,,NO,,,,,,
8191408,08/20/2016,8,NO,2.4,,,47,,
8191408,09/17/2016,13.5,NO,4.1,,,40,,
8191408,11/05/2016,19.5,NO,5.9,,,34,,
1,04/22/2017,,,,,,,,
8191408,04/22/2017,13.5,NO,4.1,,,40,,
8191408,05/13/2017,12,NO,3.6,,,41,,
8191408,06/03/2017,12.5,NO,3.8,,,41,,
8191408,06/10/2017,12,NO,3.6,,,41,,
8191408,07/08/2017,11.5,NO,3.5,,,42,,
8191408,07/29/2017,10.5,NO,3.2,,,43,,
8191408,08/19/2017,11,NO,3.3,,,43,,
8191408,09/09/2017,12.5,NO,3.8,,,41,,
8191408,10/14/2017,13,NO,4,,,40,,
8191408,11/04/2017,13.5,NO,4.1,,,40,,
