Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
1,06/30/1980,1.6,,0.5,211,,70,,75
1,07/29/1998,1.3,,0.4,231,399,73,74,76
1,08/27/1998,1.1,,0.35,202,365,75,74,75
1,02/08/1999,4.9,,1.5,31.9,150,54,67,61
1,04/08/1999,0.7,,0.2,120,347,83,73,71
1,06/24/1999,1,,0.3,64.6,133,77,66,66
8188786,09/11/2002,2,NO,0.6,,,67,,
25475352,07/05/2007,2.25,YES,0.7,,,65,,
25475352,07/30/2007,1.75,YES,0.5,,,69,,
25475352,08/16/2007,1.25,YES,0.4,,,74,,
63827977,08/01/2012,1,NO,0.3,,,77,,
63827977,08/20/2012,1,NO,0.3,72.8,507,77,76,67
48061369,09/17/2012,1,NO,0.3,37.4,495,77,76,62
114081025,06/14/2015,1.75,NO,0.5,,,69,,
114081025,06/27/2015,1.75,NO,0.5,,,69,,
89214715,07/08/2015,,,,437,251,,71,81
114081025,07/17/2015,1.75,NO,0.5,,,69,,
114081025,08/06/2015,1.5,NO,0.5,,,71,,
114081025,08/26/2015,1.25,NO,0.4,,,74,,
114081025,09/21/2015,2.75,NO,0.8,,,63,,
114081025,10/20/2015,1,NO,0.3,,,77,,
114081025,06/07/2016,1.5,NO,0.5,,,71,,
114081025,06/24/2016,2,NO,0.6,,,67,,
114081025,07/18/2016,1,NO,0.3,,,77,,
114081025,08/10/2016,1,NO,0.3,,,77,,
114081025,09/12/2016,1.25,NO,0.4,,,74,,
114081025,10/09/2016,2.5,NO,0.8,,,64,,
114081025,06/14/2017,1.75,NO,0.5,,,69,,
114081025,06/18/2017,1.5,NO,0.5,79.2,291,71,72,68
114081025,07/31/2017,1.75,NO,0.5,116,357,69,74,71
114081025,09/06/2017,1,NO,0.3,253,324,77,73,77
114081025,09/14/2017,1,NO,0.3,,,77,,
