Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
1,02/10/1977,,,,,,,,
1,06/02/1977,18,,5.5,,,35,,
1,11/14/1977,9.8,,3,,,44,,
1,02/28/1996,,,,,7,,43,
1,05/08/1996,14,,4.27,3.28,16,39,50,44
1,06/19/1996,21,,6.4,2.28,,33,,41
1,07/29/1996,15,,4.6,2.19,11,38,47,41
1,09/12/1996,11.5,,3.5,2.42,3,42,37,41
8189695,08/03/1997,17,NO,5.2,,,36,,
7000093,07/20/2001,16.4,NO,5,2,9,37,45,40
1,11/08/2010,18.5,,5.6,,24,35,53,
116350785,02/22/2011,,,,,4,,39,
1,02/23/2011,,,,,,,,
1,04/25/2011,,,,,10,,46,
1,04/27/2011,15,,4.6,,,38,,
1,06/09/2011,14.25,,4.3,,,39,,
83119654,06/09/2011,,,,,11,,47,
1,06/30/2011,11.5,,3.5,,10,42,46,
1,07/18/2011,,,,,9,,45,
1,07/19/2011,12.5,,3.8,,,41,,
1,08/08/2011,,,,,12,,47,
1,09/01/2011,8.25,,2.5,,10,47,46,
1,10/27/2011,14,,4.3,,,39,,
116239158,02/04/2012,,,,,,,,
1,02/22/2012,,,,,14,,49,
1,05/01/2012,21,,6.4,,11,33,47,
1,06/12/2012,14.5,,4.4,,,39,,
1,06/29/2012,10.75,,3.3,,8,43,44,
1,07/16/2012,,,,,10,,46,
1,07/19/2012,12.5,,3.8,,,41,,
1,08/10/2012,15,,4.6,,8,38,44,
1,08/27/2012,17,,5.2,,6,36,42,
106997172,05/08/2015,21,NO,6.4,,,33,,
106997172,05/22/2015,30,NO,9.1,,,28,,
106997172,06/05/2015,30,NO,9.1,,,28,,
106997172,06/18/2015,29,NO,8.8,,,29,,
106997172,07/02/2015,30,NO,9.1,,,28,,
106997172,07/17/2015,20,NO,6.1,,,34,,
106997172,07/31/2015,20,NO,6.1,,,34,,
106997172,08/26/2015,19,NO,5.8,,,35,,
106997172,09/09/2015,14,NO,4.3,,,39,,
106997172,09/25/2015,14,NO,4.3,,,39,,
106997172,10/10/2015,14,NO,4.3,,,39,,
106997172,11/04/2015,14,NO,4.3,,,39,,
106997172,04/17/2016,30,NO,9.1,,,28,,
106997172,05/08/2016,23,NO,7,,,32,,
106997172,05/25/2016,24,NO,7.3,,,31,,
106997172,06/10/2016,21,NO,6.4,,,33,,
106997172,06/22/2016,13,NO,4,,,40,,
106997172,07/13/2016,11,NO,3.3,,,43,,
106997172,08/03/2016,10,NO,3,,,44,,
106997172,08/25/2016,9,NO,2.7,,,45,,
106997172,04/28/2017,26,NO,7.9,,,30,,
106997172,06/09/2017,24,NO,7.3,,,31,,
106997172,06/23/2017,18,NO,5.5,,,35,,
106997172,06/30/2017,12,NO,3.6,,,41,,
106997172,08/29/2017,15,NO,4.6,,,38,,
106997172,09/29/2017,17,NO,5.2,,,36,,
106997172,10/20/2017,17,NO,5.2,,,36,,
