Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
1,09/05/1979,,,,,,,,
8190441,06/28/1989,9.75,NO,3,,,44,,
8190441,07/10/1989,13.25,NO,4,,,40,,
8190441,07/17/1989,14.5,NO,4.4,,,39,,
8190441,08/04/1989,12.5,NO,3.8,,,41,,
8190441,08/21/1989,7,NO,2.1,,,49,,
8190441,09/05/1989,6,NO,1.8,,,51,,
8190441,06/25/1990,9,NO,2.7,,,45,,
8190441,07/06/1990,13.5,NO,4.1,,,40,,
8190441,07/18/1990,8.5,NO,2.6,,,46,,
8190441,07/31/1990,12,NO,3.6,,,41,,
8190441,08/13/1990,8.5,NO,2.6,,,46,,
8190441,08/22/1990,7.5,NO,2.3,,,48,,
8190441,09/10/1990,5.5,NO,1.7,,,53,,
8190441,06/16/1991,12,NO,3.6,,,41,,
8190441,07/08/1991,12,NO,3.6,,,41,,
8190441,07/26/1991,9.5,NO,2.9,,,45,,
8190441,08/05/1991,8,NO,2.4,,,47,,
8190441,08/13/1991,8,NO,2.4,,,47,,
8190441,09/13/1991,6.5,NO,2,,,50,,
8190441,05/18/1992,7,NO,2.1,,,49,,
8190441,07/23/1992,10,NO,3,,,44,,
8190441,08/04/1992,8.75,NO,2.7,,,46,,
8190441,07/10/1993,12,NO,3.6,,,41,,
8190441,07/21/1993,9,NO,2.7,,,45,,
8190441,07/30/1993,7.5,NO,2.3,,,48,,
8190441,08/07/1993,8.5,NO,2.6,,,46,,
8190441,08/26/1993,7,NO,2.1,,,49,,
8190441,05/19/1994,10,NO,3,,,44,,
8190441,05/25/1994,13,NO,4,,,40,,
8190441,06/25/1994,13,NO,4,,,40,,
8190441,07/05/1994,12.5,NO,3.8,,,41,,
8190441,08/01/1994,6.5,NO,2,,,50,,
8190441,09/09/1994,7.5,NO,2.3,,,48,,
8190441,05/19/1995,8,NO,2.4,,,47,,
8190441,06/01/1995,11.5,NO,3.5,,,42,,
8190441,07/04/1995,9.5,NO,2.9,,,45,,
8190441,07/28/1995,11,NO,3.3,,,43,,
8190441,08/21/1995,7,NO,2.1,,,49,,
8190441,09/05/1995,9.5,NO,2.9,,,45,,
8190441,06/15/1996,8.5,NO,2.6,,,46,,
8190441,07/01/1996,10.5,NO,3.2,,,43,,
8190441,07/21/1996,9,NO,2.7,,,45,,
8190441,08/16/1996,9.75,NO,3,,,44,,
8190441,08/29/1996,8,NO,2.4,,,47,,
8190441,06/22/1997,12.5,NO,3.8,,,41,,
8190441,07/10/1997,9.5,NO,2.9,,,45,,
8190441,07/29/1997,9.75,NO,3,,,44,,
8190441,08/05/1997,9.25,NO,2.8,,,45,,
8190441,08/27/1997,6,NO,1.8,,,51,,
8190441,05/06/1998,18,NO,5.5,,,35,,
8190441,07/08/1998,12,NO,3.6,,,41,,
