Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
1,02/11/1976,,,,,150,,67,
1,04/14/1976,4.1,,1.25,,,57,,
1,07/12/1976,3.3,,1,,,60,,
1,11/03/1976,6.6,,2,,,50,,
1,02/27/1985,,,,5,190,,69,47
1,04/17/1985,,,,42,180,,68,63
1,08/19/1985,,,,10,30,,54,52
1,10/29/1985,,,,37,60,,60,62
1,02/11/1986,,,,,150,,67,
8190683,07/03/1989,10.25,NO,3.1,,,44,,
8190683,07/10/1989,13.5,NO,4.1,,,40,,
8190683,07/24/1989,17.25,NO,5.2,,,36,,
8190683,08/11/1989,14.75,NO,4.5,,,38,,
8190683,08/24/1989,12.25,NO,3.7,,,41,,
8190683,09/03/1989,11,NO,3.3,,,43,,
8190683,09/15/1989,13.5,NO,4.1,,,40,,
8190683,09/29/1989,13.75,NO,4.2,,,39,,
8190683,06/11/1990,1.75,NO,0.5,,,69,,
8190683,06/19/1990,1.75,NO,0.5,,,69,,
8190683,06/29/1990,1.25,NO,0.4,,,74,,
8190683,07/10/1990,6.75,NO,2.1,,,50,,
8190683,07/19/1990,4.75,NO,1.4,,,55,,
8190683,07/26/1990,8.25,NO,2.5,,,47,,
8190683,08/07/1990,10.5,NO,3.2,,,43,,
8190683,08/17/1990,8,NO,2.4,,,47,,
8190683,08/28/1990,5,NO,1.5,,,54,,
8190683,09/17/1990,5.75,NO,1.7,,,52,,
8190683,09/27/1990,6.5,NO,2,,,50,,
8190683,12/27/1990,,,,,,,,
8190683,04/17/1991,7.5,NO,2.3,,,48,,
8190683,04/28/1991,4,NO,1.2,,,57,,
8190683,05/09/1991,18.5,NO,5.6,,,35,,
8190683,05/13/1991,20,NO,6.1,,,34,,
8190683,05/26/1991,14.5,NO,4.4,,,39,,
8190683,06/02/1991,5.75,NO,1.7,,,52,,
8190683,06/13/1991,19,NO,5.8,,,35,,
8190683,06/23/1991,16,NO,4.9,,,37,,
8190683,07/02/1991,17,NO,5.2,,,36,,
8190683,07/11/1991,16,NO,4.9,,,37,,
8190683,07/25/1991,11.25,NO,3.4,,,42,,
8190683,08/13/1991,9,NO,2.7,,,45,,
8190683,08/23/1991,5.75,NO,1.7,,,52,,
8190683,09/04/1991,6.25,NO,1.9,,,51,,
8190683,09/21/1991,9,NO,2.7,,,45,,
8190683,04/28/1992,5.5,NO,1.7,,,53,,
8190683,05/06/1992,7.5,NO,2.3,,,48,,
8190683,05/19/1992,18.25,NO,5.5,,,35,,
8190683,06/03/1992,7,NO,2.1,,,49,,
8190683,06/09/1992,7.5,NO,2.3,,,48,,
8190683,06/30/1992,3.75,NO,1.1,,,58,,
8190683,07/15/1992,5.75,NO,1.7,,,52,,
8190683,07/30/1992,15.25,NO,4.6,,,38,,
8190683,08/11/1992,13.25,NO,4,,,40,,
8190683,08/22/1992,16,NO,4.9,,,37,,
1,09/14/1992,,,,6.4,18,,51,49
1,02/01/1993,,,,,177,,68,
8190683,05/06/1993,11,NO,3.3,,,43,,
8190683,05/22/1993,15.75,NO,4.8,,,37,,
8190683,06/03/1993,13.5,NO,4.1,,,40,,
8190683,06/10/1993,6.5,NO,2,,,50,,
8190683,07/07/1993,5.5,NO,1.7,,,53,,
8190683,07/15/1993,17.5,NO,5.3,,,36,,
8190683,08/10/1993,7.5,NO,2.3,,,48,,
8190683,08/24/1993,7.5,NO,2.3,,,48,,
8190683,09/01/1993,7.75,NO,2.4,,,48,,
8190683,09/11/1993,7.5,NO,2.3,,,48,,
8190683,09/24/1993,7.25,NO,2.2,,,49,,
1,10/07/1993,,,,15.3,44,,57,55
1,01/25/1994,,,,,189,,69,
1,05/12/1994,,,,11.7,81,,62,53
8190683,05/27/1994,12.5,NO,3.8,,,41,,
8190683,06/05/1994,10.5,NO,3.2,,,43,,
8190683,06/12/1994,8,NO,2.4,,,47,,
8190683,06/19/1994,8.5,NO,2.6,,,46,,
8190683,07/02/1994,4.25,NO,1.3,,,56,,
8190683,07/10/1994,3,NO,0.9,,,61,,
8190683,07/16/1994,3,NO,0.9,,,61,,
1,07/24/1994,,,,15.2,39,,57,55
8190683,07/24/1994,6,NO,1.8,,,51,,
8190683,07/31/1994,3.5,NO,1.1,,,59,,
8190683,08/07/1994,4,NO,1.2,,,57,,
8190683,08/14/1994,4,NO,1.2,,,57,,
1,09/08/1994,,,,13.7,24,,53,55
8190683,07/09/1995,4,NO,1.2,,,57,,
8189652,06/12/1996,14.5,NO,4.4,,,39,,
8189652,06/26/1996,7.25,NO,2.2,,,49,,
8189652,07/06/1996,12.5,NO,3.8,,,41,,
8189652,07/13/1996,9.5,NO,2.9,,,45,,
8189652,07/21/1996,11,NO,3.3,,,43,,
8189652,08/02/1996,8,NO,2.4,,,47,,
8189652,08/13/1996,9.5,NO,2.9,,,45,,
8189652,08/23/1996,7.5,NO,2.3,,,48,,
8189652,09/11/1996,5.33,NO,1.6,,,53,,
8189652,06/04/1997,7.5,NO,2.3,,,48,,
8189652,06/18/1997,5,NO,1.5,,,54,,
8189652,07/05/1997,10.5,NO,3.2,,,43,,
8189652,07/24/1997,8,NO,2.4,,,47,,
8189652,08/05/1997,5.5,NO,1.7,,,53,,
8189652,05/27/1998,5.75,NO,1.7,,,52,,
8189652,06/10/1998,6,NO,1.8,,,51,,
8189652,06/25/1998,6,NO,1.8,,,51,,
8189652,07/10/1998,7.5,NO,2.3,,,48,,
8189652,07/29/1998,7.5,NO,2.3,,,48,,
8189652,08/10/1998,8.5,NO,2.6,,,46,,
8189652,08/21/1998,9,NO,2.7,,,45,,
8189652,09/01/1998,8.5,NO,2.6,,,46,,
8189652,09/11/1998,8.5,NO,2.6,,,46,,
8189652,05/27/1999,10,NO,3,,,44,,
8189652,06/20/1999,10,NO,3,,,44,,
8189652,06/25/1999,8,NO,2.4,,,47,,
8189652,07/07/1999,8,NO,2.4,,,47,,
8189652,08/02/1999,8,NO,2.4,,,47,,
8189652,08/25/1999,9,NO,2.7,,,45,,
8189652,09/16/1999,8,NO,2.4,,,47,,
8189652,10/08/1999,6,NO,1.8,,,51,,
8189652,10/23/1999,8,NO,2.4,,,47,,
8189652,11/09/1999,8,NO,2.4,,,47,,
8189652,06/20/2000,9.5,NO,2.9,,,45,,
8189652,06/25/2000,10.251,NO,3.1,,,44,,
8189652,07/06/2000,7.5,NO,2.3,,,48,,
8189652,07/22/2000,8.5,NO,2.6,,,46,,
8189652,08/08/2000,8.5,NO,2.6,,,46,,
8189652,08/23/2000,9,NO,2.7,,,45,,
8189652,09/08/2000,8.5,NO,2.6,,,46,,
16073539,02/05/2001,,,,,177,,68,
8189652,06/20/2001,1.5,NO,0.5,,,71,,
8189652,07/09/2001,3,NO,0.9,,,61,,
8189652,07/25/2001,3,NO,0.9,,,61,,
8189652,08/10/2001,2.5,NO,0.8,,,64,,
8189652,08/26/2001,3,NO,0.9,,,61,,
8189652,09/11/2001,3,NO,0.9,,,61,,
8189652,09/27/2001,3.5,NO,1.1,,,59,,
8189652,10/13/2001,4.5,NO,1.4,,,55,,
16073539,03/04/2002,,,,2,178,,68,40
16073539,06/21/2002,,,,2.81,77,,62,43
8188854,06/22/2002,6,NO,1.8,,,51,,
8188854,07/13/2002,8,NO,2.4,,,47,,
16073539,07/23/2002,,,,0.68,25,,53,32
8188854,07/26/2002,7,NO,2.1,,,49,,
8188854,08/10/2002,5,NO,1.5,,,54,,
16073539,08/20/2002,,,,5.64,24,,53,48
8188854,08/23/2002,6,NO,1.8,,,51,,
8188854,09/06/2002,6,NO,1.8,,,51,,
8188854,09/21/2002,5,NO,1.5,,,54,,
8188854,10/05/2002,6,NO,1.8,,,51,,
16073539,01/28/2003,,,,10.3,210,,70,52
8189652,06/13/2003,15,NO,4.6,,,38,,
8189652,06/29/2003,5,NO,1.5,,,54,,
8189652,07/15/2003,7,NO,2.1,,,49,,
8189652,07/31/2003,7,NO,2.1,,,49,,
8189652,08/16/2003,6,NO,1.8,,,51,,
8189652,09/01/2003,6,NO,1.8,,,51,,
8189652,09/17/2003,5,NO,1.5,,,54,,
8189652,10/03/2003,4,NO,1.2,,,57,,
7000066,09/13/2004,,,,2.54,16,,50,42
8188854,06/15/2005,6,NO,1.8,,,51,,
8189652,06/15/2005,6,NO,1.8,,,51,,
8188854,06/30/2005,8,NO,2.4,,,47,,
8189652,06/30/2005,6,NO,1.8,,,51,,
8188854,07/04/2005,9,NO,2.7,,,45,,
8189652,07/15/2005,9,NO,2.7,,,45,,
8188854,07/16/2005,10,NO,3,,,44,,
8188854,08/06/2005,11,NO,3.3,,,43,,
8189652,08/06/2005,11,NO,3.3,,,43,,
8188854,08/27/2005,11,NO,3.3,,,43,,
8188854,09/03/2005,12,NO,3.6,,,41,,
8188854,09/24/2005,12,NO,3.6,,,41,,
8189652,06/10/2006,1.5,NO,0.5,,,71,,
8189652,06/24/2006,6,NO,1.8,,,51,,
8189652,07/14/2006,10,NO,3,,,44,,
8189652,07/19/2006,11,NO,3.3,,,43,,
8189652,08/10/2006,12,NO,3.6,,,41,,
8189652,08/19/2006,12,NO,3.6,,,41,,
8189652,09/16/2006,13,NO,4,,,40,,
8189652,10/06/2006,11,NO,3.3,,,43,,
8188854,06/20/2008,1.5,NO,0.5,,,71,,
8188854,06/30/2008,20,NO,6.1,,,34,,
8188854,07/16/2008,8,NO,2.4,,,47,,
8188854,07/30/2008,9,NO,2.7,,,45,,
8188854,08/16/2008,11,NO,3.3,,,43,,
8188854,08/30/2008,12,NO,3.6,,,41,,
8188854,09/14/2008,11,NO,3.3,,,43,,
8188854,09/28/2008,13,NO,4,,,40,,
8188854,10/11/2008,13,NO,4,,,40,,
37011578,08/06/2009,6.5,NO,2,,,50,,
21928796,04/08/2010,5.4,NO,1.6,31.2,112,53,65,61
18639535,05/26/2010,6.8,NO,2.1,9.68,35,50,56,52
16073539,07/12/2010,8.4,NO,2.6,5.97,24,46,53,48
16073539,08/26/2010,7.3,NO,2.2,4.11,16,48,50,45
34972236,11/10/2010,11.5,NO,3.5,6.03,46,42,58,48
44585588,02/17/2011,13.2,NO,4,,151,40,67,
125862804,05/15/2012,7.5,NO,2.3,,,48,,
125862804,05/30/2012,4.5,NO,1.4,,,55,,
125862804,06/06/2012,7.5,NO,2.3,,,48,,
125862804,06/13/2012,13,NO,4,,,40,,
125862804,06/21/2012,14.5,NO,4.4,,,39,,
125862804,06/30/2012,5.5,NO,1.7,,,53,,
