Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
7000028,08/06/2008,,,,0.79,21,,52,33
35511521,08/25/2014,,,,,29.6,,54,
35511521,09/30/2014,,,,,28.5,,54,
10588989,03/05/2015,,,,,35.4,,56,
35511521,06/09/2015,,,,,79,,62,
35511521,08/13/2015,,,,,29.2,,54,
35511521,09/09/2015,,,,,42.9,,57,
35511521,06/29/2016,,,,,46.1,,58,
35511521,08/01/2016,,,,,28.8,,54,
35511521,08/29/2016,,,,,36.5,,56,
143167470,06/06/2017,,,,,59.6,,60,
143167470,08/21/2017,,,,,31.5,,55,
