Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
8190401,07/17/1986,3,NO,0.9,,,61,,
8190401,08/09/1986,1.8,NO,0.5,,,69,,
8190401,06/08/1987,2.5,NO,0.8,,,64,,
8190401,07/17/1987,3.25,NO,1,,,60,,
8190401,08/04/1987,2.5,NO,0.8,,,64,,
8190401,08/15/1987,2,NO,0.6,,,67,,
8190401,09/12/1987,1.25,NO,0.4,,,74,,
8190401,10/13/1987,2.5,NO,0.8,,,64,,
8190401,06/16/1988,2,NO,0.6,,,67,,
8190401,07/17/1988,2.25,NO,0.7,,,65,,
8190401,07/30/1988,2.5,NO,0.8,,,64,,
8190401,08/28/1988,2.5,NO,0.8,,,64,,
8190401,10/05/1988,2.5,NO,0.8,,,64,,
8190401,04/26/1989,,,,,,,,
8190401,08/24/1989,7.5,NO,2.3,,,48,,
8190401,09/03/1989,8,NO,2.4,,,47,,
8190401,09/18/1989,9,NO,2.7,,,45,,
8190401,10/07/1989,9.5,YES,2.9,,,45,,
8190401,06/26/1990,4,NO,1.2,,,57,,
8190401,08/05/1990,2,NO,0.6,,,67,,
8190401,05/15/1991,6,NO,1.8,,,51,,
8190401,05/25/1991,5,NO,1.5,,,54,,
8190401,06/03/1991,5.5,,1.7,,,53,,
8190401,06/08/1991,5.5,NO,1.7,,,53,,
8190401,06/27/1991,3,NO,0.9,,,61,,
8190401,07/07/1991,6,NO,1.8,,,51,,
8190401,07/14/1991,3.5,NO,1.1,,,59,,
8190401,07/19/1991,3.5,NO,1.1,,,59,,
8190401,07/27/1991,2.5,NO,0.8,,,64,,
8190401,08/02/1991,2.5,NO,0.8,,,64,,
8190401,08/09/1991,2,NO,0.6,,,67,,
8190401,08/17/1991,2.5,NO,0.8,,,64,,
8190401,08/23/1991,2.5,NO,0.8,,,64,,
8190401,09/01/1991,3,NO,0.9,,,61,,
8190401,09/06/1991,2.5,NO,0.8,,,64,,
8190401,09/15/1991,3.5,NO,1.1,,,59,,
8190401,09/30/1991,3,NO,0.9,,,61,,
8190401,10/09/1991,4,NO,1.2,,,57,,
8190401,05/07/1992,3.5,NO,1.1,,,59,,
8190401,06/02/1992,5,NO,1.5,,,54,,
8190401,06/11/1992,6,NO,1.8,,,51,,
8190401,06/14/1992,5.5,NO,1.7,,,53,,
8190401,07/01/1992,6,NO,1.8,,,51,,
8190401,07/18/1992,4,NO,1.2,,,57,,
8190401,07/29/1992,2,NO,0.6,,,67,,
8190401,08/17/1992,3,NO,0.9,,,61,,
8190401,09/01/1992,2.5,NO,0.8,,,64,,
8190401,09/23/1992,2.5,NO,0.8,,,64,,
8190401,10/03/1992,4,NO,1.2,,,57,,
8190401,05/09/1993,5,NO,1.5,,,54,,
8190401,05/29/1993,4.5,NO,1.4,,,55,,
8190401,06/13/1993,5,NO,1.5,,,54,,
8190401,06/23/1993,5,NO,1.5,,,54,,
8190401,07/11/1993,6,NO,1.8,,,51,,
