Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
1,08/15/1973,,,,,10,,46,
1,10/22/1973,,,,,60,,60,
1,03/13/1974,,,,,20,,51,
1,05/07/1974,,,,,20,,51,
1,08/14/1974,,,,,10,,46,
1,10/09/1974,,,,,70,,61,
1,01/28/1975,,,,,20,,51,
1,08/20/1979,,,,7.39,26,,53,50
1,09/06/1979,,,,,,,,
1,07/26/1988,,,,6,11,,47,48
1,08/30/1988,,,,18,14,,49,57
1,11/11/1988,,,,,16,,50,
1,03/29/1989,,,,,9,,45,
1,05/04/1989,,,,11,28,,54,53
8189830,05/09/1989,10,NO,3,,,44,,
8189830,05/25/1989,10.5,NO,3.2,,,43,,
8189830,06/16/1989,15.5,NO,4.7,,,38,,
1,06/21/1989,,,,,6,,42,
8189830,07/02/1989,14.5,NO,4.4,,,39,,
8189830,07/22/1989,13.5,NO,4.1,,,40,,
8189830,08/02/1989,12.5,NO,3.8,,,41,,
1,08/08/1989,37.1,,11.3,4,12,25,47,45
8189830,08/18/1989,11.5,NO,3.5,,,42,,
1,08/24/1989,,,,6,11,,47,48
8189830,09/02/1989,12.5,NO,3.8,,,41,,
8189830,09/17/1989,13.5,NO,4.1,,,40,,
8189830,09/27/1989,13.5,NO,4.1,,,40,,
8189830,10/11/1989,11.5,NO,3.5,,,42,,
1,10/24/1989,,,,15,,,,55
1,03/15/1990,,,,,9,,45,
1,04/26/1990,,,,11,19,,51,53
1,06/20/1990,,,,4,9,,45,45
1,06/21/1990,,,,,,,,
1,07/12/1990,,,,5,9,,45,47
1,08/30/1990,,,,6,11,,47,48
1,10/31/1990,,,,,,,,
1,02/27/1991,,,,1.3,8,,44,37
1,05/14/1991,,,,,,,,
1,06/18/1991,,,,2,12,,47,40
1,07/25/1991,11.4,,3.47,5,11,42,47,47
1,08/27/1991,,,,4,9,,45,45
1,10/31/1991,,,,,,,,
1,05/12/1992,,,,,,,,
1,07/06/1992,,,,5,10,,46,47
1,07/23/1992,,,,4.56,228,,70,46
8189788,08/05/1992,13.25,NO,4,,,40,,
8189788,08/06/1992,,,,,10,,46,
8189788,08/16/1992,15.5,NO,4.7,,8,38,44,
1,08/27/1992,15.4,,4.7,17.3,10,38,46,56
8189788,08/31/1992,12.5,NO,3.8,,11,41,47,
8189788,09/13/1992,11.5,NO,3.5,,10,42,46,
8189788,09/27/1992,13.75,NO,4.2,,12,39,47,
8189788,10/11/1992,11.75,NO,3.6,,,42,,
8189788,05/10/1993,10.75,NO,3.3,,,43,,
1,05/13/1993,11.5,,3.5,4.13,10,42,46,46
1,05/16/1993,,,,13.9,,,,55
8189788,05/16/1993,10.75,NO,3.3,,15,43,49,
8189788,06/12/1993,14,NO,4.3,,,39,,
1,06/21/1993,,,,2.35,,,,41
8189788,06/21/1993,15.5,NO,4.7,,6,38,42,
7000119,06/30/1993,15.1,,4.6,4.57,9,38,45,46
8189788,07/10/1993,13.75,NO,4.2,,,39,,
1,07/19/1993,,,,7.63,,,,50
8189788,07/19/1993,13.66,NO,4.2,,20,39,51,
7000119,07/27/1993,14.1,,4.3,3.99,12,39,47,45
8189788,08/08/1993,13.25,NO,4,,,40,,
1,08/17/1993,,,,6.3,,,,49
8189788,08/17/1993,13.25,NO,4,,11,40,47,
7000119,08/31/1993,14.1,,4.3,6.51,8,39,44,49
8189788,09/01/1993,12.75,NO,3.9,,,40,,
1,09/19/1993,,,,6.23,,,,49
8189788,09/19/1993,11.5,NO,3.5,,9,42,45,
8189788,10/05/1993,8.25,NO,2.5,,,47,,
1,10/11/1993,,,,8.92,,,,51
8189788,10/11/1993,8.75,NO,2.7,,17,46,50,
1,11/03/1993,,,,,,,,
1,03/15/1994,,,,,7,,43,
1,05/05/1994,8.5,,2.6,9.29,13,46,48,52
8189788,06/12/1994,11.5,NO,3.5,2.15,10,42,46,41
7000119,06/21/1994,16.1,,4.9,2.32,6,37,42,41
8189788,06/25/1994,11,NO,3.3,,,43,,
8189788,07/04/1994,10.5,NO,3.2,,,43,,
8189788,07/17/1994,10.5,NO,3.2,5.63,19,43,51,48
7000119,07/21/1994,12.1,,3.7,5.32,13,41,48,47
8189788,08/07/1994,10.75,NO,3.3,,,43,,
7000119,08/18/1994,13.4,,4.1,3.3,10,40,46,44
8189788,08/21/1994,,,,5.75,13,,48,48
8189788,09/06/1994,9.75,NO,3,,,44,,
8189788,09/18/1994,9.25,NO,2.8,7.69,33,45,55,50
8189788,10/16/1994,8.75,NO,2.7,90.7,17,46,50,69
1,11/03/1994,12.1,,3.7,6.67,20,41,51,49
1,05/03/1995,8.9,,2.7,5.88,10,46,46,48
8189788,06/04/1995,14.5,NO,4.4,1.8,,39,,39
8189788,07/05/1995,11.25,NO,3.4,0.11,14,42,49,18
7000119,07/10/1995,16.1,,4.9,0.35,11,37,47,27
8189788,07/16/1995,11.25,NO,3.4,,,42,,
7000119,08/04/1995,14.4,,4.4,3.31,,39,,44
8189788,08/06/1995,11.25,NO,3.4,0,11,42,47,
8189788,09/04/1995,11.75,NO,3.6,4.78,9,42,45,47
8189788,10/09/1995,9.5,NO,2.9,4.17,19,45,51,46
1,05/28/1996,8,,2.4,11.3,14,47,49,53
1,06/10/1996,,,,7.81,17,,50,50
8189788,06/10/1996,10.5,NO,3.2,,,43,,
1,06/20/1996,13,,4,5.94,16,40,50,48
8189788,07/07/1996,11.5,NO,3.5,3.81,12,42,47,45
1,07/17/1996,14.5,,4.4,5.05,15,39,49,47
8189788,08/11/1996,11.5,NO,3.5,4.63,10,42,46,46
1,08/14/1996,10,,3,6.21,9,44,45,49
8189788,09/03/1996,11.75,NO,3.6,3.26,8,42,44,44
8189788,10/01/1996,11,NO,3.3,3.82,12,43,47,45
1,10/16/1996,,,,4.58,41,,57,46
1,05/07/1997,7.5,,2.3,13.9,31,48,55,55
8189788,06/10/1997,13.25,NO,4,1.05,43,40,57,35
1,06/27/1997,12.5,,3.8,3,35,41,56,43
8189788,07/08/1997,10.5,NO,3.2,4.41,46,43,58,46
