Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
8190465,05/23/1995,13,YES,4,2.03,18,40,51,40
8190465,06/22/1995,10,YES,3,2.42,18,44,51,41
8190465,08/18/1996,8.5,NO,2.6,4.33,,46,,46
8189550,09/15/1996,8,NO,2.4,2.99,15,47,49,43
8189550,10/16/1996,8.5,NO,2.6,3.97,12,46,47,45
8190465,05/10/1997,7,YES,2.1,,34,49,55,
8189550,06/21/1997,6,NO,1.8,11.2,18,51,51,53
8190465,07/19/1997,6.5,NO,2,,,50,,
1,07/29/1997,,,,4.27,30,,54,46
8189550,08/31/1997,9.5,YES,2.9,2.79,52,45,59,43
8189550,09/13/1997,9,NO,2.7,2.39,34,45,55,41
8189550,04/26/1998,8,NO,2.4,,27,47,54,
8189550,07/07/1998,4,NO,1.2,10.2,26,57,53,52
8189550,08/09/1998,7,NO,2.1,2.76,20,49,51,42
1,08/27/1998,,,,2.64,,,,42
8189550,08/30/1998,7.5,NO,2.3,,,48,,
1,10/25/1998,,,,,,,,
8189550,05/16/1999,8,NO,2.4,,21,47,52,
8189550,08/22/1999,9.25,NO,2.8,1.03,16,45,50,35
8189902,08/06/2001,7,NO,2.1,3.2,21,49,52,44
8189902,09/24/2001,6.5,NO,2,,,50,,
8189902,09/25/2001,,,,5,20,,51,47
8189902,06/10/2002,7,NO,2.1,1.85,19,49,51,39
8189902,07/10/2002,6.5,NO,2,3.18,20,50,51,44
8189902,08/20/2002,6,NO,1.8,6.5,19,51,51,49
8189902,10/08/2002,8,NO,2.4,4.17,17,47,50,46
8188599,05/06/2003,8,NO,2.4,,,47,,
8189902,05/10/2003,8,NO,2.4,,,47,,
8189902,05/12/2003,,,,,16,,50,
8189902,05/14/2003,7,NO,2.1,,,49,,
8189902,06/30/2003,7.25,NO,2.2,5.37,23,49,52,48
8188599,08/11/2003,8,NO,2.4,4.45,,47,,46
8189902,08/12/2003,7,NO,2.1,4.52,22,49,52,46
8189902,10/07/2003,9.5,NO,2.9,2,17,45,50,40
8191320,06/25/2005,,,,5.51,23,,52,48
8191320,07/24/2005,,,,6.83,44,,57,49
18137437,05/22/2007,5,NO,1.5,,,54,,
18137437,06/18/2007,,,,1.33,10,,46,37
18137437,06/20/2007,5,NO,1.5,,,54,,
18137437,07/24/2007,5.5,NO,1.7,,,53,,
18137437,08/14/2007,6.5,NO,2,,,50,,
18137260,08/13/2008,6,NO,1.8,,,51,,
29575558,07/31/2009,9,YES,2.7,,,45,,
35006126,06/08/2010,10,YES,3,,,44,,
26121353,06/22/2011,6.5,NO,2,,,50,,
26121353,07/01/2011,6,NO,1.8,,,51,,
26121353,07/29/2011,8.25,NO,2.5,,,47,,
26121353,08/09/2011,9.25,NO,2.8,,,45,,
47598699,08/09/2011,9,YES,2.7,,,45,,
26121353,10/12/2011,8.5,NO,2.6,,,46,,
26121353,10/14/2011,7.2,NO,2.2,,,49,,
26121353,11/02/2011,9.75,YES,3,,,44,,
26121353,11/14/2011,10,YES,3,,,44,,
26121353,04/25/2012,9.5,NO,2.9,,,45,,
26121353,05/08/2012,9,NO,2.7,,,45,,
26121353,05/13/2012,8.3,NO,2.5,,,47,,
26121353,06/22/2012,9,NO,2.7,,,45,,
26121353,07/14/2012,6.3,NO,1.9,,,51,,
26121353,08/13/2012,7.5,NO,2.3,,,48,,
26121353,09/05/2012,9.5,NO,2.9,,,45,,
26121353,09/25/2012,10,YES,3,,,44,,
26121353,10/09/2012,10,YES,3,,,44,,
26121353,10/22/2012,10,YES,3,,,44,,
26121353,11/01/2012,10,YES,3,,,44,,
26121353,11/08/2012,10,YES,3,,,44,,
26121353,11/19/2012,10,YES,3,,,44,,
26121353,05/11/2013,7.5,NO,2.3,,,48,,
26121353,06/06/2013,8,NO,2.4,,,47,,
26121353,06/19/2013,7,NO,2.1,,,49,,
26121353,07/16/2013,7,NO,2.1,,,49,,
26121353,07/24/2013,8.25,NO,2.5,,,47,,
26121353,08/06/2013,7.5,NO,2.3,,,48,,
81678457,08/13/2013,3,YES,0.9,,,61,,
26121353,08/19/2013,7,NO,2.1,,,49,,
