Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
73733112,05/06/2013,4, ,1.2,,,57,,
73733112,05/28/2013,7,NO,2.1,,,49,,
73733112,06/06/2013,6.5, ,2,,,50,,
73733112,06/21/2013,8,NO,2.4,,,47,,
73733112,07/15/2013,6,NO,1.8,,,51,,
73733112,08/24/2013,3, ,0.9,,,61,,
73733112,09/14/2013,4, ,1.2,,,57,,
73733112,09/25/2013,3.5, ,1.1,,,59,,
73733112,10/03/2013,3, ,0.9,,,61,,
73733114,05/26/2014,10, ,3,,,44,,
73733114,05/31/2014,15, ,4.6,,,38,,
73733114,06/09/2014,15,NO,4.6,,,38,,
73733114,06/16/2014,14, ,4.3,,,39,,
73733112,08/02/2014,5, ,1.5,,,54,,
73733112,08/12/2014,6, ,1.8,,,51,,
73733112,08/19/2014,6, ,1.8,,,51,,
73733112,08/27/2014,6, ,1.8,,,51,,
73733112,09/04/2014,6, ,1.8,,,51,,
73733112,09/12/2014,6, ,1.8,,,51,,
73733114,05/21/2015,8, ,2.4,,,47,,
73733114,05/04/2016,9,,2.7,,,45,,
73733114,05/12/2016,9.5,,2.9,,,45,,
73733114,05/20/2016,9.5,,2.9,,,45,,
73733114,05/28/2016,9.5,NO,2.9,,,45,,
73733114,06/05/2016,9.5,NO,2.9,,,45,,
73733114,06/20/2016,9,,2.7,,,45,,
73733114,06/29/2016,9.5,,2.9,,,45,,
82607229,07/06/2016,7.5,NO,2.3,,,48,,
73733114,07/07/2016,9,,2.7,,,45,,
73733114,07/15/2016,9,,2.7,,,45,,
73733114,07/23/2016,9.5,,2.9,,,45,,
73733114,07/26/2016,,,,3.27,17.1,,50,44
73733114,08/03/2016,9.5,,2.9,,,45,,
10585221,08/12/2016,7,NO,2.1,6.13,13.7,49,48,49
73733114,08/15/2016,7.5,,2.3,,,48,,
1,08/29/2016,,,,7.94,17.3,,50,50
73733112,08/29/2016,4.5,,1.4,,,55,,
1,10/02/2016,,,,8.84,23,,52,51
73733112,10/03/2016,3.6,,1.1,,,59,,
73733114,06/08/2017,12.5,,3.8,,,41,,
73733112,06/18/2017,10.5,,3.2,,,43,,
73733114,06/19/2017,,,,4.76,26.6,,54,47
73733114,07/02/2017,10,,3,,,44,,
73733114,07/10/2017,10,,3,,,44,,
73733112,07/18/2017,10,,3,,,44,,
73733112,07/26/2017,9,,2.7,,,45,,
1,07/31/2017,,,,6.2,23.4,,53,49
73733112,08/11/2017,7,,2.1,,,49,,
73733112,08/19/2017,4.5,,1.4,,,55,,
