Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
8189795,06/21/1986,11,NO,3.3,,,43,,
8189795,06/27/1986,8.5,NO,2.6,,,46,,
8189795,07/07/1986,9,NO,2.7,,,45,,
8189795,07/13/1986,10,NO,3,,,44,,
8189795,07/19/1986,7,NO,2.1,,,49,,
8189795,07/27/1986,7,NO,2.1,,,49,,
8189795,08/03/1986,8,NO,2.4,,,47,,
8189795,08/10/1986,9,NO,2.7,,,45,,
8189795,08/17/1986,7,NO,2.1,,,49,,
8189795,08/22/1986,8.5,NO,2.6,,,46,,
8189795,08/30/1986,8.24,NO,2.5,,,47,,
8189795,09/07/1986,8,NO,2.4,,,47,,
8189795,09/14/1986,12.5,NO,3.8,,,41,,
8189795,09/20/1986,14.5,NO,4.4,,,39,,
8189795,09/28/1986,13.5,NO,4.1,,,40,,
8189795,10/05/1986,15,NO,4.6,,,38,,
8189795,05/25/1987,8.75,NO,2.7,,,46,,
8189795,06/06/1987,9.25,NO,2.8,,,45,,
8189795,06/13/1987,10,NO,3,,,44,,
8189795,06/20/1987,8.5,NO,2.6,,,46,,
8189795,06/28/1987,8.25,NO,2.5,,,47,,
8189795,07/05/1987,10.25,NO,3.1,,,44,,
8189795,07/12/1987,9.5,NO,2.9,,,45,,
8189795,07/19/1987,11.5,NO,3.5,,,42,,
8189795,07/25/1987,8.25,NO,2.5,,,47,,
8189795,08/01/1987,7.5,NO,2.3,,,48,,
8189795,08/09/1987,7.5,NO,2.3,,,48,,
8189795,08/23/1987,7.5,NO,2.3,,,48,,
8189795,08/30/1987,10.5,NO,3.2,,,43,,
8189795,09/06/1987,12,NO,3.6,,,41,,
8189795,09/11/1987,14,NO,4.3,,,39,,
8189795,09/21/1987,13,NO,4,,,40,,
8189795,09/26/1987,13.5,NO,4.1,,,40,,
8189795,10/03/1987,12,NO,3.6,,,41,,
8189795,05/03/1988,17.5,NO,5.3,,,36,,
8189795,05/13/1988,14.5,NO,4.4,,,39,,
8189795,05/21/1988,13,NO,4,,,40,,
8189795,05/28/1988,7.5,NO,2.3,,,48,,
8189795,06/04/1988,7.25,NO,2.2,,,49,,
8189795,06/11/1988,8,NO,2.4,,,47,,
8189795,06/18/1988,8.5,NO,2.6,,,46,,
8189795,06/25/1988,7,NO,2.1,,,49,,
8189795,07/02/1988,7,NO,2.1,,,49,,
8189795,07/12/1988,6.75,NO,2.1,,,50,,
8189795,07/17/1988,7.5,NO,2.3,,,48,,
1,07/19/1988,6.2,,1.9,5,4,51,39,47
8189795,07/24/1988,7,NO,2.1,,,49,,
8189795,07/30/1988,7.5,NO,2.3,,,48,,
8189795,08/07/1988,13,NO,4,,,40,,
8189795,08/14/1988,10,NO,3,,,44,,
1,08/16/1988,12.5,,3.8,5,6,41,42,47
8189795,08/21/1988,11,NO,3.3,,,43,,
8189795,08/28/1988,9.5,NO,2.9,,,45,,
8189795,09/03/1988,9.5,NO,2.9,,,45,,
8189795,09/11/1988,15,NO,4.6,,,38,,
8189795,09/17/1988,12.5,NO,3.8,,,41,,
1,04/17/1989,11.5,,3.5,6,,42,,48
8189795,05/07/1989,9.5,NO,2.9,,,45,,
8189795,05/13/1989,8,NO,2.4,,,47,,
8189795,05/21/1989,7.5,NO,2.3,,,48,,
8189795,05/28/1989,11,NO,3.3,,,43,,
8189795,06/04/1989,14.5,NO,4.4,,,39,,
1,06/08/1989,9.2,,2.8,,4,45,39,
8189795,06/10/1989,12,NO,3.6,,,41,,
8189795,06/17/1989,10.5,NO,3.2,,,43,,
8189795,06/25/1989,8,NO,2.4,,,47,,
8189795,07/01/1989,6,NO,1.8,,,51,,
8189795,07/09/1989,6,NO,1.8,,,51,,
8189795,07/16/1989,6,NO,1.8,,,51,,
