Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
1,07/19/1988,5.6,,1.7,6,9,52,45,48
1,08/22/1988,4.9,,1.5,4,216,54,70,45
1,04/13/1989,12.5,,3.8,4,9,41,45,45
1,06/19/1989,6.6,,2,5,13,50,48,47
1,07/25/1989,6.2,,1.9,,10,51,46,
1,08/23/1989,6.9,,2.1,5,10,49,46,47
1,04/20/1999,,,,15.3,21,,52,55
1,06/18/1999,,,,2.69,12,,47,42
1,07/12/1999,,,,3.58,11,,47,44
1,08/09/1999,,,,10,22,,52,52
1,04/12/2000,,,,10,,,,52
1,06/15/2000,,,,3.3,,,,44
1,07/12/2000,,,,3.4,19,,51,44
1,08/16/2000,,,,6,,,,48
8188630,04/24/2001,,,,7,22,,52,50
1,06/20/2001,,,,6,,,,48
1,07/20/2001,,,,6,,,,48
1,08/21/2001,,,,7,,,,50
8188630,04/17/2002,,,,2,16,,50,40
8188630,06/11/2002,,,,0.84,35,,56,33
1,07/09/2002,,,,1.68,29,,54,39
1,08/08/2002,,,,3.13,17,,50,43
1,04/23/2003,,,,9.49,16,,50,52
1,06/11/2003,,,,4.74,28,,54,47
1,07/08/2003,,,,6.45,17,,50,49
1,08/19/2003,,,,7.1,23,,52,50
1,04/13/2004,,,,9.16,22,,52,52
8188630,06/08/2004,,,,21.9,34,,55,58
8188630,07/15/2004,,,,10.1,41,,57,52
8188630,08/17/2004,,,,14.2,26,,53,55
1,06/08/2005,,,,5.18,23,,52,47
1,07/14/2005,,,,8.69,36,,56,51
1,08/24/2005,,,,3.6,26,,53,44
1,04/10/2006,,,,3.56,15,,49,44
1,06/13/2006,,,,2.62,19,,51,42
1,07/25/2006,,,,16.8,35,,56,56
1,08/29/2006,,,,5.74,24,,53,48
8188630,04/17/2007,,,,,,,,
8188630,04/23/2008,,,,11.8,39,,57,53
8188630,06/24/2008,,,,15.1,42,,57,55
8188630,07/24/2008,,,,3.66,26,,53,45
8188630,08/25/2008,,,,4.27,20,,51,46
8188630,04/08/2010,,,,1.99,11,,47,40
8188630,06/24/2010,,,,1.54,19,,51,38
8188630,07/27/2010,,,,40.7,43,,57,63
8188630,08/26/2010,,,,11.3,34,,55,53
1,06/19/2012,,,,5.07,30,,54,47
1,07/25/2012,,,,8.2,23,,52,51
1,08/17/2012,,,,3.84,14,,49,45
1,09/19/2012,,,,2.58,17,,50,42
1,06/16/2014,,,,4.05,18.7,,51,45
1,07/24/2014,,,,3.62,21.7,,52,45
1,08/22/2014,,,,7.93,17.3,,50,50
1,06/28/2016,,,,2.49,25.9,,53,42
1,07/27/2016,,,,6.89,19.4,,51,49
1,08/23/2016,,,,6.39,23.7,,53,49
