Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
1,02/11/1976,,,,,720,,79,
1,04/14/1976,4.1,,1.25,,,57,,
1,07/12/1976,4.1,,1.25,,,57,,
1,11/03/1976,12.3,,3.75,,,41,,
1,02/08/1996,,,,,377,,74,
1,04/29/1996,7,,2.13,14.3,359,49,74,55
1,06/12/1996,13,,3.96,1.96,312,40,73,40
1,07/30/1996,2,,0.61,253,216,67,70,77
1,09/04/1996,10.5,,3.2,3.11,66,43,61,43
18138764,07/24/2007,0.75,NO,0.2,,,81,,
18138764,08/07/2007,4,NO,1.2,,,57,,
18138764,08/21/2007,4,NO,1.2,,,57,,
18138764,09/05/2007,4.25,NO,1.3,,,56,,
18138764,09/18/2007,4.25,NO,1.3,,,56,,
18138764,10/02/2007,4.5,NO,1.4,,,55,,
18138764,10/17/2007,5,NO,1.5,,,54,,
7000093,08/02/2012,3.7,NO,1.1,20.1,50,58,58,57
7000093,08/22/2012,2.5,NO,0.8,28.9,57,64,59,60
7000093,09/06/2012,3.2,NO,1,29.4,62,60,60,60
86006682,05/01/2013,1.7,N,0.5,203,369,69,74,75
86006669,06/20/2013,7,N,2.1,18.8,112,49,65,57
86006669,07/17/2013,1.5,N,0.5,67.8,114,71,65,67
86006669,08/19/2013,2,NO,0.6,42.1,119,67,65,63
86006669,09/10/2013,3,NO,0.9,37.2,83.6,61,62,62
87836125,10/17/2013,3.9,N,1.2,11.4,76.9,58,62,53
34972236,02/12/2014,6.7,N,2,,316,50,73,
34972183,05/06/2014,1.8,N,0.5,165,477,69,76,73
10589249,06/23/2014,7,N,2.1,12.1,135,49,66,54
86006669,07/23/2014,3,NO,0.9,36.7,82.4,61,62,62
86006669,08/26/2014,3,N,0.9,28.6,59,61,60,60
86006669,09/15/2014,5,NO,1.5,20.1,60.5,54,60,57
34972236,02/11/2015,8.8,N,2.7,,283,46,72,
86006669,04/15/2015,3,N,0.9,60,201,61,69,66
86006669,06/11/2015,4,N,1.2,29.8,122,57,65,60
86006669,07/22/2015,1.5,NO,0.5,72,107,71,64,67
86006669,08/18/2015,2.5,NO,0.8,22.9,59.1,64,60,58
41886434,10/05/2015,4.7,NO,1.4,,65.7,55,61,
41886434,11/19/2015,4,NO,1.2,2.69,212,57,70,42
34972241,02/09/2016,6.8,N,2.1,,242,50,71,
34972236,04/21/2016,2.3,NO,0.7,105,228,65,70,70
86006669,06/22/2016,6,N,1.8,8.55,172,51,68,51
10589249,07/19/2016,4,N,1.2,27.9,111,57,65,60
1,08/23/2016,4,N,1.2,22.5,79.8,57,62,58
1,06/23/2017,4.6,N,1.4,,160,55,67,
147984276,07/28/2017,4.8,N,1.5,,94.9,55,63,
1,09/18/2017,3.9,N,1.2,,69.3,40,61,
