Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
1,02/23/1995,6.6,,2,15.4,73,50,61,55
1,04/12/1995,3.9,,1.2,39.2,105,57,64,63
8188925,06/29/2003,9.25,NO,2.8,,,45,,
8188925,07/22/2003,5,NO,1.5,,,54,,
8188925,08/30/2003,7,NO,2.1,,,49,,
8188925,06/17/2004,11.25,NO,3.4,,,42,,
8188925,05/23/2012,9,NO,2.7,,,45,,
8188925,07/11/2012,6.5,NO,2,,,50,,
1,07/22/2012,,,,3.92,17,,50,45
8188925,08/16/2012,6,NO,1.8,,,51,,
1,08/19/2012,,,,6.99,20,,51,50
8188925,09/12/2012,6,NO,1.8,,,51,,
1,09/15/2012,,,,6.14,22,,52,49
8188925,04/29/2013,,,,,103,,64,
8188925,07/19/2013,6.5,NO,2,,,50,,
8188925,07/23/2013,,,,5.48,11.1,,47,48
8188925,08/19/2013,7,NO,2.1,5.3,13,39,48,47
8188925,09/12/2013,7,NO,2.1,5.52,18.2,49,51,48
8188925,04/22/2014,,,,,36.6,,56,
8188925,08/25/2014,9.6,NO,2.9,,,45,,
34982050,04/02/2015,4.5,,1.4,,75.4,55,62,
34982050,07/28/2015,,,,,14.2,,49,
34982050,07/29/2015,7,,2.1,,,49,,
1,06/30/2016,,,,,17.5,,50,
125862804,06/30/2016,11,NO,3.3,,,43,,
1,09/01/2016,,,,,23.4,,53,
34982050,09/01/2016,7,NO,2.1,,,49,,
