Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
8190602,07/11/1991,19.25,NO,5.9,,,35,,
8190602,07/19/1991,16.25,NO,4.9,,,37,,
8190602,07/31/1991,16,NO,4.9,,,37,,
8190602,08/21/1991,17,NO,5.2,,,36,,
22220884,07/06/2007,17,NO,5.2,,,36,,
22220884,07/18/2007,16.5,NO,5,,,37,,
22220884,07/24/2007,19.5,NO,5.9,,,34,,
22220884,07/29/2007,18.5,NO,5.6,,,35,,
22220884,08/11/2007,17.5,NO,5.3,,,36,,
22220884,08/26/2007,18,NO,5.5,,,35,,
22220884,09/02/2007,21,NO,6.4,,,33,,
22220884,09/22/2007,11,NO,3.3,,,43,,
85298908,06/08/2014,35,YES,10.6,,,26,,
85298908,07/27/2014,22,NO,6.7,,,33,,
85298908,08/08/2014,32,NO,9.7,,,27,,
85298908,09/06/2014,29,NO,8.8,,,29,,
85298908,05/31/2015,,,,1.09,10.7,,47,35
85298908,07/18/2015,,,,1.21,12.2,,48,36
85298908,07/04/2017,,,,1.4,10.4,,46,37
85298908,09/07/2017,,,,1.37,14.7,,49,37
