Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
1,09/07/1979,,,,,,,,
8190990,04/14/1986,12,NO,3.6,,,41,,
8190990,04/21/1986,13,NO,4,,,40,,
8190990,04/30/1986,13,NO,4,,,40,,
8190990,05/07/1986,8,NO,2.4,,,47,,
8190990,05/12/1986,14,NO,4.3,,,39,,
8190990,05/23/1986,13,NO,4,,,40,,
8190990,06/08/1986,12,NO,3.6,,,41,,
8190990,06/20/1986,9,NO,2.7,,,45,,
8190990,06/27/1986,8,NO,2.4,,,47,,
8190990,07/07/1986,9,NO,2.7,,,45,,
8190990,07/15/1986,10,NO,3,,,44,,
8190990,07/22/1986,10,NO,3,,,44,,
8190990,08/01/1986,9,NO,2.7,,,45,,
8190990,08/08/1986,9,NO,2.7,,,45,,
8190990,08/15/1986,9,NO,2.7,,,45,,
8190990,08/22/1986,8,NO,2.4,,,47,,
8190990,09/06/1986,8,NO,2.4,,,47,,
8190990,09/19/1986,7,NO,2.1,,,49,,
8190990,09/25/1986,7,NO,2.1,,,49,,
8190990,10/10/1986,7,NO,2.1,,,49,,
8190990,10/31/1986,7,NO,2.1,,,49,,
8190988,06/15/1987,10.25,NO,3.1,,,44,,
8190988,06/23/1987,9.5,NO,2.9,,,45,,
8190988,07/01/1987,10,NO,3,,,44,,
8190988,07/07/1987,9.5,NO,2.9,,,45,,
8190988,07/14/1987,11,NO,3.3,,,43,,
8190988,07/22/1987,10,NO,3,,,44,,
8190988,07/29/1987,9.5,NO,2.9,,,45,,
8190988,08/07/1987,9.5,NO,2.9,,,45,,
8190988,08/14/1987,10,NO,3,,,44,,
8190988,08/22/1987,9.25,NO,2.8,,,45,,
8190988,09/02/1987,9,NO,2.7,,,45,,
8190988,09/16/1987,9.5,NO,2.9,,,45,,
8190988,09/24/1987,10,NO,3,,,44,,
8190988,10/08/1987,9.5,NO,2.9,,,45,,
8190988,10/21/1987,10.5,NO,3.2,,,43,,
8190988,06/03/1988,15.5,NO,4.7,,,38,,
8190988,06/05/1988,15,YES,4.6,,,38,,
8190988,06/10/1988,14.5,NO,4.4,,,39,,
8190988,06/16/1988,15,NO,4.6,,,38,,
8190988,06/23/1988,14,NO,4.3,,,39,,
8190988,06/29/1988,14,YES,4.3,,,39,,
8190988,07/01/1988,14.5,NO,4.4,,,39,,
8190988,07/09/1988,14,NO,4.3,,,39,,
8190990,07/12/1988,9,YES,2.7,,,45,,
8190990,07/19/1988,9.5,YES,2.9,,,45,,
8190988,07/22/1988,14.5,NO,4.4,,,39,,
8190990,07/24/1988,9,YES,2.7,,,45,,
8190988,07/27/1988,13.5,NO,4.1,,,40,,
8190988,08/10/1988,11,NO,3.3,,,43,,
8190988,08/15/1988,10,NO,3,,,44,,
8190988,07/25/1989,12.5,NO,3.8,,,41,,
8190988,08/04/1989,11,NO,3.3,,,43,,
8190988,08/11/1989,11,NO,3.3,,,43,,
8190988,08/19/1989,10.5,NO,3.2,,,43,,
8190988,08/25/1989,9.5,NO,2.9,,,45,,
8190988,09/01/1989,9,NO,2.7,,,45,,
8190988,09/20/1989,10,NO,3,,,44,,
8190988,09/28/1989,11,NO,3.3,,,43,,
8190990,04/14/1990,,,,,,,,
8190990,04/15/1990,,,,,,,,
8190990,04/16/1990,,,,,,,,
8190990,04/17/1990,,,,,,,,
8190990,04/18/1990,,,,,,,,
8190990,04/19/1990,,,,,,,,
8190990,04/20/1990,,,,,,,,
8190990,04/21/1990,,,,,,,,
8190990,04/22/1990,,,,,,,,
8190990,04/23/1990,,,,,,,,
8190990,04/24/1990,,,,,,,,
8190990,04/25/1990,,,,,,,,
8190990,04/26/1990,,,,,,,,
8190990,04/27/1990,,,,,,,,
8190990,04/28/1990,,,,,,,,
8190990,04/29/1990,,,,,,,,
8190990,04/30/1990,,,,,,,,
8190990,05/01/1990,,,,,,,,
8190990,05/02/1990,,,,,,,,
8190990,05/03/1990,,,,,,,,
8190990,05/04/1990,,,,,,,,
8190990,05/05/1990,,,,,,,,
8190990,05/06/1990,,,,,,,,
8190990,05/07/1990,,,,,,,,
8190990,05/08/1990,,,,,,,,
8190990,05/09/1990,,,,,,,,
8190990,05/10/1990,,,,,,,,
