Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
1,09/18/1980,9.8,,3,4,,44,,45
1,09/13/1981,,,,5,,,,47
1,06/24/1985,9.2,,2.8,8,13,45,48,51
1,07/16/1985,5.2,,1.6,5,9,53,45,47
1,08/13/1985,6.6,,2,5,12,50,47,47
1,10/30/1985,13.4,,4.1,5,15,40,49,47
1,02/13/1986,,,,,14,,49,
8188525,04/22/1986,10,NO,3,,,44,,
8190475,05/28/1986,15,NO,4.6,,,38,,
8190475,06/17/1986,13,NO,4,,,40,,
8188525,06/25/1986,9.5,NO,2.9,,,45,,
8190475,06/25/1986,14,NO,4.3,,,39,,
8190475,07/02/1986,12,NO,3.6,,,41,,
8190475,07/09/1986,11,NO,3.3,,,43,,
8190475,07/21/1986,8,NO,2.4,,,47,,
8190475,07/28/1986,10,NO,3,,,44,,
8188525,07/30/1986,11.5,NO,3.5,,,42,,
8190475,08/02/1986,10,NO,3,,,44,,
8190475,08/07/1986,8,NO,2.4,,,47,,
8188525,08/13/1986,7.75,NO,2.4,,,48,,
8190475,08/15/1986,,,,,,,,
8190475,09/12/1986,,,,,,,,
8190475,09/25/1986,,,,,,,,
8188525,02/26/1987,14.5,NO,4.4,,,39,,
8188525,04/09/1987,13,NO,4,,,40,,
8190475,05/16/1987,14,NO,4.3,,,39,,
8190475,05/26/1987,12,NO,3.6,,,41,,
8188525,06/02/1987,16.5,NO,5,,,37,,
8190475,06/06/1987,15,NO,4.6,,,38,,
8190475,06/12/1987,14.5,NO,4.4,,,39,,
8190475,06/16/1987,12.75,NO,3.9,,,40,,
8190475,06/30/1987,15,NO,4.6,,,38,,
8190475,07/07/1987,15.25,NO,4.6,,,38,,
8190475,07/18/1987,10.5,NO,3.2,,,43,,
8188525,07/21/1987,,,,,,,,
8190475,07/22/1987,8.5,NO,2.6,,,46,,
8188525,08/18/1987,8.25,NO,2.5,,,47,,
8190475,08/25/1987,14.5,NO,4.4,,,39,,
8190475,09/12/1987,10.5,NO,3.2,,,43,,
8190475,09/25/1987,14,NO,4.3,,,39,,
8188525,02/15/1988,17,NO,5.2,,,36,,
8188525,04/13/1988,12.75,NO,3.9,,,40,,
8190475,05/09/1988,10.5,NO,3.2,,,43,,
8190475,05/25/1988,13,NO,4,,,40,,
8188525,06/01/1988,10.75,NO,3.3,,,43,,
8190475,06/01/1988,9,NO,2.7,,,45,,
8190475,06/10/1988,9.5,NO,2.9,,,45,,
8190475,06/15/1988,10,NO,3,,,44,,
8190475,06/20/1988,10,NO,3,,,44,,
8190475,06/25/1988,10,NO,3,,,44,,
8190475,06/29/1988,10,NO,3,,,44,,
8190475,07/05/1988,8.25,NO,2.5,,,47,,
1,07/12/1988,9,,2.75,5,11,45,47,47
8188525,07/12/1988,8.2,NO,2.5,5,10,45,46,47
8190475,07/19/1988,9,NO,2.7,,,45,,
8190475,07/28/1988,8,NO,2.4,,,47,,
8190475,08/05/1988,7.25,NO,2.2,,,49,,
8190475,08/15/1988,10,NO,3,,,44,,
1,08/16/1988,4.9,,1.5,,42,54,57,
8188525,08/16/1988,9.8,NO,3,5,7,44,43,47
8190475,08/29/1988,12,NO,3.6,,,41,,
8190475,09/11/1988,11,NO,3.3,,,43,,
8190475,09/23/1988,10.5,NO,3.2,,,43,,
8190475,10/06/1988,9.25,NO,2.8,,,45,,
8188525,02/23/1989,10.75,NO,3.3,6,19,43,51,48
1,04/26/1989,5.2,,1.6,18,17,53,50,57
8188525,04/26/1989,7.9,NO,2.4,8,21,47,52,51
8188525,06/27/1989,13,NO,4,4,10,40,46,45
8188525,07/25/1989,13.9,NO,4.25,2,9,39,45,40
8188525,08/21/1989,9.2,NO,2.8,,8,45,44,
8188525,03/06/1990,13,NO,4,2,13,40,48,40
1,04/18/1990,,,,6,17,,50,48
8188525,04/18/1990,6.9,,2.1,10,20,49,51,52
8190475,05/26/1990,14,NO,4.3,,,39,,
8190475,05/28/1990,20,NO,6.1,,,34,,
8190475,06/15/1990,23.5,NO,7.1,,,32,,
8190475,06/25/1990,21,NO,6.4,,,33,,
8188525,06/26/1990,16.4,NO,5,,9,37,45,
8190475,07/05/1990,19,NO,5.8,,,35,,
8190475,07/09/1990,17,NO,5.2,,,36,,
1,07/13/1990,,,,,20,,51,
8190475,07/17/1990,14,NO,4.3,,,39,,
8190475,07/22/1990,16.5,NO,5,,,37,,
1,07/26/1990,13.1,,4,3,20,40,51,43
8188525,07/26/1990,5.2,NO,1.6,6,20,40,51,48
8190475,07/31/1990,,,,,,,,
8190475,08/04/1990,8,NO,2.4,,,47,,
8190475,08/20/1990,12.5,NO,3.8,,,41,,
8188525,08/27/1990,10.75,NO,3.3,,,43,,
8190475,08/27/1990,10.8,NO,3.3,3,6,39,42,43
8190475,09/01/1990,10,NO,3,,,44,,
8190475,10/11/1990,,,,,,,,
1,11/12/1990,,,,,14,,49,
1,02/26/1991,9.8,,3,7.2,21,44,52,50
8188525,02/26/1991,21.25,NO,6.5,2.9,9,33,45,43
1,04/18/1991,5.7,,1.75,3,11,52,47,43
8188525,04/18/1991,5.7,NO,1.7,13,20,52,51,54
8190475,05/31/1991,,,,,,,,
8190475,06/04/1991,18.5,NO,5.6,,,35,,
8190475,06/11/1991,19.5,NO,5.9,,,34,,
8190475,06/17/1991,22,NO,6.7,,,33,,
1,06/26/1991,16.4,,5,,,37,,
8188525,06/26/1991,16.4,NO,5,2,10,37,46,40
8190475,06/26/1991,,,,5,11,,47,47
1,06/27/1991,,,,,14,,49,
8190475,06/27/1991,7,NO,2.1,,,36,,
