Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
8190700,06/04/1986,16.25,NO,4.9,,,37,,
8190700,06/11/1986,15,NO,4.6,,,38,,
8190700,06/18/1986,15.25,NO,4.6,,,38,,
8190700,06/25/1986,15.75,NO,4.8,,,37,,
8190700,07/02/1986,8.5,NO,2.6,,,46,,
8190700,07/09/1986,14.25,NO,4.3,,,39,,
8190700,07/16/1986,11,NO,3.3,,,43,,
8190700,07/23/1986,10,NO,3,,,44,,
8190700,07/30/1986,9.5,NO,2.9,,,45,,
8190700,08/06/1986,8.25,NO,2.5,,,47,,
8190700,08/15/1986,11.5,NO,3.5,,,42,,
8190700,08/20/1986,12.5,NO,3.8,,,41,,
8190700,08/28/1986,10.5,NO,3.2,,,43,,
8190700,09/05/1986,9,NO,2.7,,,45,,
8190700,09/10/1986,12.25,NO,3.7,,,41,,
8190700,09/20/1986,10,NO,3,,,44,,
8190700,10/25/1986,,,,,,,,
8190700,06/16/1987,11,NO,3.3,,,43,,
8190700,06/23/1987,12.5,NO,3.8,,,41,,
8190700,06/30/1987,7.25,NO,2.2,,,49,,
8190700,07/07/1987,6.5,NO,2,,,50,,
8190700,07/14/1987,8,NO,2.4,,,47,,
8190700,07/29/1987,7.75,NO,2.4,,,48,,
8190700,08/05/1987,9.5,NO,2.9,,,45,,
8190700,08/12/1987,9.25,NO,2.8,,,45,,
8190700,09/02/1987,11.5,NO,3.5,,,42,,
8190700,09/11/1987,11.5,NO,3.5,,,42,,
8190700,09/20/1987,10.75,NO,3.3,,,43,,
8190700,10/19/1987,13,NO,4,,,40,,
8190700,07/27/1988,7.5,NO,2.3,,,48,,
8190700,08/06/1988,9,NO,2.7,,,45,,
8190700,08/13/1988,9.25,NO,2.8,,,45,,
8190700,08/18/1988,,,,,,,,
8190700,08/19/1988,8,NO,2.4,,,47,,
8190700,08/23/1988,,,,,,,,
8190700,08/28/1988,,,,,,,,
8190700,08/31/1988,8.5,NO,2.6,,,46,,
8190700,09/16/1988,8,NO,2.4,,,47,,
8190700,09/30/1988,13.5,NO,4.1,,,40,,
8190700,10/11/1988,15,NO,4.6,,,38,,
8190700,10/31/1988,14.25,NO,4.3,,,39,,
8190700,05/16/1989,12,NO,3.6,,,41,,
8190700,06/05/1989,6,NO,1.8,,,51,,
8190700,06/13/1989,8.5,NO,2.6,,,46,,
8190700,06/30/1989,6.5,NO,2,,,50,,
8190700,07/07/1989,6,NO,1.8,,,51,,
8190700,07/17/1989,5,NO,1.5,,,54,,
8190700,06/07/1991,12,NO,3.6,,,41,,
8190700,06/19/1991,7.5,NO,2.3,,,48,,
8189537,07/27/1996,3,NO,0.9,6.07,19,61,51,48
1,09/02/1996,,,,4.5,13,,48,46
8189295,06/09/1997,10.25,YES,3.1,,,44,,
8189295,06/16/1997,9,NO,2.7,,,45,,
8189295,07/21/1997,9,NO,2.7,,,45,,
1,07/27/1997,,,,10.1,,,,52
8189295,08/18/1997,7,NO,2.1,,,49,,
18137361,07/29/2002,,,,,,,,
18137361,08/15/2002,,,,,,,,
18137361,06/16/2003,11,YES,3.3,,,43,,
18137361,04/06/2004,5.7,NO,1.7,,,52,,
18137361,06/26/2004,8,NO,2.4,,,47,,
18137361,08/23/2004,7,NO,2.1,,,49,,
18137361,09/14/2004,6,NO,1.8,,,51,,
18137361,11/09/2004,16,NO,4.9,,,37,,
18137361,02/10/2005,,,,,,,,
18137361,04/18/2005,14.3,NO,4.3,,,39,,
18137361,06/29/2005,11,NO,3.3,,,43,,
18137361,07/22/2005,13.5,NO,4.1,,,40,,
18137361,08/15/2005,7,NO,2.1,,,49,,
18137361,09/02/2005,15,NO,4.6,,,38,,
18137361,09/16/2005,12,NO,3.6,,,41,,
18137361,11/15/2005,9.5,NO,2.9,,,45,,
18137361,04/13/2006,7,NO,2.1,,,49,,
18137361,07/07/2006,10.5,NO,3.2,,,43,,
18137361,07/27/2006,10,NO,3,,,44,,
18137361,09/07/2006,14,NO,4.3,,,39,,
18137361,09/23/2006,13,NO,4,,,40,,
18137361,08/02/2008,8.9,NO,2.7,,,46,,
26006556,08/02/2008,,,,17.5,31,,55,56
1,09/01/2008,,,,2.83,22,,52,43
18137361,05/16/2011,10,NO,3,,25,44,53,
18137361,08/22/2011,11.7,NO,3.6,4.61,23,42,52,46
18137361,04/06/2012,10.2,NO,3.1,,27,44,54,
18137361,08/05/2014,9.3,NO,2.8,,,45,,
18137361,04/06/2015,, ,,,19.3,,51,
81206448,05/05/2015,11,NO,3.3,,16.6,43,50,
81206448,08/04/2015,9.2,N,2.8,5.48,26,45,53,48
81206448,08/21/2015,9.4,N,2.9,3.63,21.5,45,52,45
81206448,09/17/2015,10.3,NO,3.1,2.18,22,44,52,41
18137361,05/11/2016,9,NO,2.7,,30.9,45,55,
