Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
8190780,06/30/1989,6,NO,1.8,,,51,,
8190780,07/08/1989,6.5,NO,2,,,50,,
8190780,07/22/1989,5.75,NO,1.7,,,52,,
8190780,08/06/1989,5,NO,1.5,,,54,,
29404769,05/15/2009,7.75,NO,2.4,,,48,,
29404769,05/19/2009,7,NO,2.1,,,49,,
29404769,05/27/2009,6.25,NO,1.9,,,51,,
29404769,06/04/2009,8.5,NO,2.6,,,46,,
29404769,06/12/2009,8.25,NO,2.5,,,47,,
29404769,06/28/2009,6.25,NO,1.9,,,51,,
29404769,07/08/2009,5.25,NO,1.6,,,53,,
29404769,07/14/2009,4,NO,1.2,,,57,,
29404769,07/20/2009,4,NO,1.2,,,57,,
29404769,07/31/2009,4.25,NO,1.3,,,56,,
29404769,08/07/2009,4.25,NO,1.3,,,56,,
29404769,08/15/2009,4.25,NO,1.3,,,56,,
29404769,08/23/2009,5.5,NO,1.7,,,53,,
29404769,08/31/2009,6,NO,1.8,,,51,,
29404769,09/08/2009,6.5,NO,2,,,50,,
29404769,09/16/2009,5,NO,1.5,,,54,,
29404769,04/05/2010,8.5,NO,2.6,,,46,,
29404769,04/28/2010,8.5,NO,2.6,,,46,,
29404769,05/09/2010,8.25,NO,2.5,,,47,,
29404769,06/07/2010,6.25,NO,1.9,,,51,,
29404769,06/16/2010,8,NO,2.4,,,47,,
29404769,06/23/2010,7.75,NO,2.4,,,48,,
29404769,07/01/2010,7.5,NO,2.3,,,48,,
29404769,07/09/2010,6,NO,1.8,,,51,,
29404769,07/17/2010,6,NO,1.8,,,51,,
29404769,07/25/2010,5,NO,1.5,,,54,,
29404769,08/04/2010,4.25,NO,1.3,,,56,,
29404769,08/10/2010,4,NO,1.2,,,57,,
29404769,08/18/2010,3.5,NO,1.1,,,59,,
29404769,08/26/2010,4,NO,1.2,,,57,,
29404769,09/06/2010,4.25,NO,1.3,,,56,,
29404769,09/18/2010,5.5,NO,1.7,,,53,,
29404769,10/04/2010,5.5,NO,1.7,,,53,,
29404769,10/12/2010,5,NO,1.5,,,54,,
29404769,10/22/2010,4.5,NO,1.4,,,55,,
29404769,11/08/2010,4,NO,1.2,,,57,,
29404769,05/03/2011,9,NO,2.7,,,45,,
29404769,05/20/2011,7,NO,2.1,,,49,,
29404769,05/24/2011,6.5,NO,2,,,50,,
