Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
1,07/19/1988,,,,2,10,,46,40
1,08/25/1988,10.8,,3.3,5,14,43,49,47
1,02/14/1989,,,,,17,,50,
1,05/06/1989,49.2,,15,,,21,,
1,06/06/1989,,,,,14,,49,
1,07/20/1989,9.5,,2.9,4,10,45,46,45
1,09/01/1989,13.8,,4.2,3,9,39,45,43
1,02/06/1990,,,,,25,,53,
1,04/26/1990,7.5,,2.3,11,20,48,51,53
1,07/07/1990,9.8,,3,,20,44,51,
1,08/17/1990,16.4,,5,2,8,37,44,40
1,04/18/1991,12.5,,3.8,3,19,41,51,43
1,06/25/1991,11.5,,3.5,4,13,42,48,45
1,07/24/1991,7.9,,2.4,4,14,47,49,45
1,08/20/1991,14.8,,4.5,2,10,38,46,40
1,05/06/1992,5.9,,1.8,19,38,52,56,57
1,06/24/1992,15.1,,4.6,4,,38,,45
1,07/28/1992,12.1,,3.7,2.2,12,41,47,41
1,08/18/1992,15.2,,4.62,2.75,9,38,45,42
1,02/18/1993,,,,,36,,56,
1,06/29/1993,13,,3.96,2.87,11,40,47,43
1,07/28/1993,12,,3.66,4.92,13,41,48,47
1,08/25/1993,14.8,,4.5,1.75,10,38,46,39
1,02/16/1994,,,,,15,,49,
1,04/26/1994,10,,3.05,7.29,26,44,53,50
1,06/06/1994,15.3,,4.65,5.07,15,38,49,47
1,07/14/1994,12,,3.66,4.87,17,41,50,47
1,08/16/1994,14.2,,4.34,3.1,15,39,49,43
1,02/06/1995,,,,,29,,54,
1,04/27/1995,7,,2.13,17.4,38,49,56,56
1,06/20/1995,15.7,,4.8,,9,37,45,
1,07/18/1995,9,,2.74,0,13,45,48,
1,08/08/1995,10.5,,3.2,2.65,9,43,45,42
1,03/04/1996,,,,,31,,55,
1,05/24/1996,6.1,,1.85,16.3,33,51,55,56
1,06/29/1996,11,,3.35,2.95,10,43,46,43
1,07/17/1996,10,,3.05,4.05,13,44,48,45
1,08/29/1996,11,,3.35,2.76,12,43,47,42
1,02/11/1997,,,,,17,,50,
1,05/06/1997,6.9,,2.1,14.8,32,49,55,55
1,06/26/1997,13.1,,4,2.49,21,40,52,42
1,07/22/1997,13.8,,4.2,2.95,16,39,50,43
1,08/27/1997,15.7,,4.8,2.48,17,37,50,42
1,02/17/1998,,,,,24,,53,
8189699,04/21/1998,9,NO,2.7,,,45,,
1,04/22/1998,9.8,,3,2.48,44,44,57,42
1,06/03/1998,7.5,,2.3,8,19,48,51,51
8189699,06/23/1998,14,NO,4.3,,,39,,
1,07/08/1998,19.7,,6,1.46,11,34,47,38
8189699,07/10/1998,17.75,NO,5.4,,,36,,
8189699,07/25/1998,14.75,NO,4.5,,,38,,
8189699,08/11/1998,17.5,NO,5.3,,,36,,
1,08/12/1998,17.1,,5.2,2.25,7,36,43,41
8189699,08/26/1998,19.5,NO,5.9,,,34,,
8189699,09/11/1998,18,NO,5.5,,,35,,
1,03/03/1999,,,,,,,,
1,04/28/1999,8.9,,2.7,5.84,20,46,51,48
8189699,05/29/1999,14.25,NO,4.3,,,39,,
1,06/14/1999,13.8,,4.2,1.66,10,39,46,39
8189699,06/17/1999,15,NO,4.6,,,38,,
8189699,07/08/1999,17,NO,5.2,,,36,,
8189699,07/27/1999,11.25,NO,3.4,,,42,,
8189699,08/15/1999,8.25,NO,2.5,,,47,,
8189699,09/06/1999,8.75,NO,2.7,,,46,,
8189699,09/24/1999,8.5,NO,2.6,,,46,,
8189699,05/26/2000,10,NO,3,,,44,,
8189699,06/13/2000,13.25,NO,4,,,40,,
8189699,07/03/2000,13.75,NO,4.2,,,39,,
8189699,07/13/2000,13.5,NO,4.1,,,40,,
8189699,07/29/2000,13.5,NO,4.1,,,40,,
8189699,08/16/2000,15,NO,4.6,,,38,,
8189699,09/16/2000,14.25,NO,4.3,,,39,,
8189699,10/01/2000,10,NO,3,,,44,,
8189699,10/16/2000,13.25,NO,4,,,40,,
8189699,06/30/2001,14.5,NO,4.4,,,39,,
8189699,07/07/2001,14,NO,4.3,,,39,,
8189699,07/18/2001,17,NO,5.2,,,36,,
8189699,07/31/2001,15,NO,4.6,,,38,,
8189699,08/17/2001,14.5,NO,4.4,,,39,,
8189699,09/02/2001,14.5,NO,4.4,,,39,,
8189699,09/20/2001,15,NO,4.6,,,38,,
8189699,10/20/2001,11,NO,3.3,,,43,,
8189699,05/21/2002,9.25,NO,2.8,,,45,,
8189699,07/03/2002,17,NO,5.2,,,36,,
8189699,07/19/2002,16.5,NO,5,,,37,,
8189699,08/03/2002,15,NO,4.6,,,38,,
8189699,08/20/2002,14.25,NO,4.3,,,39,,
8189699,09/07/2002,14.25,NO,4.3,,,39,,
8189699,10/09/2002,8.5,NO,2.6,,,46,,
8188599,05/08/2003,9,NO,2.7,,,45,,
8189699,06/20/2003,13,NO,4,,,40,,
8189699,07/06/2003,14.5,NO,4.4,,,39,,
8188599,07/23/2003,9,NO,2.7,4.4,,45,,46
8189699,07/24/2003,11,NO,3.3,,,43,,
8188599,08/05/2003,10,NO,3,4.93,,44,,47
8189699,08/08/2003,12.25,NO,3.7,,,41,,
8189699,08/24/2003,14,NO,4.3,,,39,,
7000068,08/26/2003,,,,2.92,,,,43
8188599,08/26/2003,10.5,NO,3.2,,,43,,
8189699,09/09/2003,14.75,NO,4.5,,,38,,
8189699,10/09/2003,9.75,NO,3,,,44,,
8188730,05/24/2004,12,NO,3.6,,15,41,49,
8189699,06/06/2004,13.5,NO,4.1,,,40,,
8189699,06/22/2004,13,NO,4,,,40,,
8188730,06/23/2004,11,NO,3.3,3.96,23,43,52,45
8189699,07/09/2004,10.5,NO,3.2,,,43,,
8189699,07/24/2004,13,NO,4,,,40,,
8188730,07/28/2004,11,NO,3.3,2.78,23,43,52,43
8189699,08/13/2004,13,NO,4,,,40,,
8188730,08/30/2004,18,NO,5.5,2.03,19,35,51,40
8189699,09/02/2004,19.75,NO,6,,,34,,
8189699,09/12/2004,18,NO,5.5,,,35,,
8189699,09/25/2004,17.25,NO,5.2,,,36,,
8191362,05/17/2005,14.75,NO,4.5,,13,38,48,
8189699,06/10/2005,14,NO,4.3,,,39,,
8189699,06/25/2005,14.75,NO,4.5,,,38,,
8189699,07/10/2005,12.75,NO,3.9,,,40,,
8189699,07/19/2005,14,NO,4.3,,,39,,
8191390,07/19/2005,9.5,NO,2.9,2.59,13,45,48,42
8189699,08/06/2005,11.75,NO,3.6,,,42,,
8191362,08/16/2005,9.75,NO,3,4.66,17,44,50,46
8189699,09/10/2005,11.75,NO,3.6,,,42,,
8191394,09/12/2005,11,NO,3.3,4.14,20,43,51,46
10585025,07/24/2006,6.5,NO,2,3.71,11,50,47,45
10585025,08/15/2006,9.5,NO,2.9,4.93,20,45,51,47
10585025,09/11/2006,11,NO,3.3,4.22,23,43,52,46
10585025,05/01/2007,17.5,NO,5.3,,,36,,
10585025,07/17/2007,9,NO,2.7,3.58,24,45,53,44
10585025,08/14/2007,11,NO,3.3,2.05,14,43,49,40
18136776,08/22/2007,12.7,NO,3.9,,,41,,
10585025,09/11/2007,19,NO,5.8,3.41,12,35,47,44
18608623,05/19/2008,7.5,NO,2.3,,28,48,54,
18608623,07/15/2008,9.25,NO,2.8,2.56,25,45,53,42
18136776,08/08/2008,7.5,NO,2.3,,,48,,
18608623,08/13/2008,10,NO,3,4.94,18,44,51,47
18608623,09/09/2008,9.75,NO,3,4.69,19,44,51,46
23001712,05/04/2009,11.5,NO,3.5,,12,42,47,
29575558,06/23/2009,12,NO,3.6,,,41,,
23001712,07/17/2009,10,NO,3,5.52,18,44,51,48
30847138,08/18/2009,14.5,NO,4.4,5.62,17,39,50,48
18137260,09/17/2009,13,NO,4,,,40,,
30847232,09/22/2009,12.5,NO,3.8,3.8,16,41,50,45
23001712,04/11/2010,7.5,NO,2.3,,31,48,55,
35006126,07/07/2010,12.5,NO,3.8,,,41,,
23001712,07/16/2010,6.5,NO,2,6.69,17,50,50,49
23001712,08/18/2010,10.5,NO,3.2,4.29,14,43,49,46
23001712,09/12/2010,9,NO,2.7,6.83,20,45,51,49
23001712,05/20/2011,12,NO,3.6,,31,41,55,
23001712,07/20/2011,9.25,NO,2.8,6.34,22,45,52,49
23001712,08/18/2011,7.5,NO,2.3,4.45,18,48,51,46
23001712,09/17/2011,7.5,NO,2.3,8.3,24,48,53,51
34970929,07/18/2012,12.5,NO,3.8,2.34,11,41,47,41
34970929,08/13/2012,14.8,NO,4.5,1.38,12,38,47,37
1,09/19/2012,,,,3.39,15,,49,44
34970929,09/19/2012,14.4,NO,4.4,,,39,,
34970929,05/22/2013,11.8,N,3.6,,15.4,42,49,
34970929,07/17/2013,10,NO,3,2.81,13.4,44,48,43
81678457,08/12/2013,9,NO,2.7,,,45,,
34970929,08/14/2013,8,NO,2.4,5.8,21.6,47,52,48
34970929,09/18/2013,9,NO,2.7,6,18.2,45,51,48
34970929,05/14/2014,5.5,NO,1.7,,11.3,53,47,
34970929,07/16/2014,6.5,NO,2,9.86,18.9,50,51,52
34970929,08/20/2014,10,NO,3,4.51,23.9,44,53,46
34970929,09/17/2014,15,NO,4.6,2.96,14.3,38,49,43
118055934,07/23/2015,8,N,2.4,1.99,23.8,43,53,40
118055934,08/19/2015,9.5,N,2.9,6.17,25.4,45,53,49
118055934,09/10/2015,8,N,2.4,8.17,36.7,47,56,51
126918857,04/27/2016,6,NO,1.8,,30.5,51,55,
130978053,08/10/2016,14.5,NO,4.4,0.761,9.91,39,46,33
130978053,08/22/2016,10,NO,3,2.39,15.1,44,49,41
130978053,09/15/2016,10,NO,3,2.33,17.6,44,50,41
7000057,08/01/2017,7.5,N,2.3,4.63,26.7,48,54,46
1,08/22/2017,9,N,2.7,7.55,17.5,45,50,50
1,09/12/2017,8.8,N,2.7,8.79,16.4,46,50,51
