Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
1,11/25/1980,,,,26,40,,57,59
1,02/17/1981,,,,,20,,51,
1,04/08/1981,,,,,40,,57,
1,09/03/1981,,,,5.7,20,,51,48
1,11/04/1981,8.2,,2.5,21,20,47,51,58
1,03/10/1982,,,,,20,,51,
1,05/11/1982,,,,7,20,,51,50
1,05/12/1987,8.25,,2.5,,,47,,
8190349,05/14/1987,9,NO,2.7,,,45,,
8190349,05/24/1987,13.5,NO,4.1,,,40,,
8190349,06/08/1987,9.5,NO,2.9,,,45,,
8190349,06/27/1987,9.75,NO,3,,,44,,
8190349,07/05/1987,9.75,NO,3,,,44,,
8190349,07/25/1987,10,NO,3,,,44,,
8190349,08/16/1987,8,NO,2.4,,,47,,
8190349,08/29/1987,12,NO,3.6,,,41,,
8190349,09/26/1987,12,NO,3.6,,,41,,
1,11/20/1987,7.3,,2.2,,,48,,
1,04/30/1988,8.7,,2.6,,,46,,
8190349,05/28/1988,12.75,NO,3.9,,,40,,
8190349,06/05/1988,12,NO,3.6,,,41,,
8190349,06/25/1988,9.25,NO,2.8,,,45,,
8190349,07/02/1988,10.5,NO,3.2,,,43,,
8190349,07/23/1988,12,NO,3.6,,,41,,
8190349,08/21/1988,8.5,NO,2.6,,,46,,
8190349,09/02/1988,9.75,NO,3,,,44,,
8190349,09/05/1988,9.75,NO,3,,,44,,
8190349,09/18/1988,10.5,NO,3.2,,,43,,
8190349,10/02/1988,11,NO,3.3,,,43,,
8190349,10/08/1988,10.75,NO,3.3,,,43,,
8190349,11/05/1988,8,NO,2.4,,,47,,
1,11/16/1988,9.3,,2.8,,,45,,
1,05/14/1989,10,,3,,,44,,
8190349,06/24/1989,13,NO,4,,,40,,
8190349,07/03/1989,10.5,NO,3.2,,,43,,
8190349,07/08/1989,10.25,NO,3.1,,,44,,
8190349,07/15/1989,9.5,NO,2.9,,,45,,
8190349,07/23/1989,9.25,NO,2.8,,,45,,
