Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
8190129,07/16/1986,10.5,NO,3.2,,,43,,
8190129,07/23/1986,9,NO,2.7,,,45,,
8190129,07/31/1986,9.5,NO,2.9,,,45,,
8190129,08/06/1986,8.25,NO,2.5,,,47,,
8190129,08/15/1986,9,NO,2.7,,,45,,
8190129,08/21/1986,9,NO,2.7,,,45,,
8190129,08/28/1986,9.5,NO,2.9,,,45,,
8190129,09/07/1986,9.5,NO,2.9,,,45,,
8190129,10/01/1986,12,NO,3.6,,,41,,
8190129,10/09/1986,11,NO,3.3,,,43,,
8190129,10/19/1986,11,NO,3.3,,,43,,
8190129,10/27/1986,11.5,NO,3.5,,,42,,
8190129,06/14/1987,12,NO,3.6,,,41,,
8190129,06/21/1987,12.5,NO,3.8,,,41,,
8190129,07/16/1987,11.5,NO,3.5,,,42,,
8190129,07/28/1987,10.5,NO,3.2,,,43,,
8190129,08/02/1987,11.25,NO,3.4,,,42,,
8190129,08/15/1987,10.5,NO,3.2,,,43,,
8190129,09/06/1987,11,NO,3.3,,,43,,
8190129,09/25/1987,9.75,NO,3,,,44,,
8190129,10/18/1987,10.5,NO,3.2,,,43,,
8190129,10/28/1987,10.5,NO,3.2,,,43,,
8190129,11/06/1987,10.25,NO,3.1,,,44,,
8190129,11/13/1987,11.75,NO,3.6,,,42,,
8190129,05/06/1988,11.25,NO,3.4,,,42,,
8190129,06/17/1988,10.5,NO,3.2,,,43,,
8190129,06/26/1988,11.25,NO,3.4,,,42,,
8190129,07/02/1988,12.5,NO,3.8,,,41,,
8190129,07/12/1988,13.25,NO,4,,,40,,
8190129,07/18/1988,11.5,NO,3.5,,,42,,
8190129,07/23/1988,10.5,NO,3.2,,,43,,
8190129,07/30/1988,9.75,NO,3,,,44,,
8190129,08/07/1988,9.25,NO,2.8,,,45,,
8190129,08/30/1988,7.5,NO,2.3,,,48,,
8190129,09/14/1988,8.5,NO,2.6,,,46,,
