Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
8190836,06/24/1986,5.5,NO,1.7,,,53,,
8190836,06/30/1986,3.5,NO,1.1,,,59,,
8190836,07/06/1986,3.25,NO,1,,,60,,
8190836,07/12/1986,4.25,NO,1.3,,,56,,
8190836,07/18/1986,3,NO,0.9,,,61,,
8190836,07/23/1986,2.5,NO,0.8,,,64,,
8190836,07/29/1986,2.5,NO,0.8,,,64,,
8190836,08/04/1986,2.5,NO,0.8,,,64,,
8190836,08/11/1986,2.5,NO,0.8,,,64,,
8190836,08/17/1986,1.5,NO,0.5,,,71,,
8190836,08/24/1986,2.75,NO,0.8,,,63,,
8190836,09/01/1986,2,NO,0.6,,,67,,
8190836,09/07/1986,3.5,NO,1.1,,,59,,
8190836,09/16/1986,4.5,NO,1.4,,,55,,
8190836,09/24/1986,7.5,NO,2.3,,,48,,
8190836,10/01/1986,4.5,NO,1.4,,,55,,
8190836,05/01/1987,16,NO,4.9,,,37,,
8190836,05/24/1987,12,NO,3.6,,,41,,
8190836,06/05/1987,12,NO,3.6,,,41,,
8190836,06/13/1987,9.25,NO,2.8,,,45,,
8190836,06/24/1987,9.5,NO,2.9,,,45,,
8190836,07/10/1987,6,NO,1.8,,,51,,
8190836,07/18/1987,4.5,NO,1.4,,,55,,
8190836,07/25/1987,3.75,NO,1.1,,,58,,
8190836,08/02/1987,3.5,NO,1.1,,,59,,
8190836,08/09/1987,1.75,NO,0.5,,,69,,
8190836,08/16/1987,2.25,NO,0.7,,,65,,
8190836,08/25/1987,1.75,NO,0.5,,,69,,
8190836,09/02/1987,3,NO,0.9,,,61,,
8190836,09/08/1987,2.75,NO,0.8,,,63,,
8190836,09/14/1987,4,NO,1.2,,,57,,
8190836,09/22/1987,3.5,NO,1.1,,,59,,
8190836,10/12/1987,7.25,NO,2.2,,,49,,
8190836,04/30/1988,5.75,NO,1.7,,,52,,
8190836,05/15/1988,17.75,NO,5.4,,,36,,
8190836,05/23/1988,18.5,NO,5.6,,,35,,
8190836,06/01/1988,13.75,NO,4.2,,,39,,
8190836,06/10/1988,16.75,NO,5.1,,,37,,
8190836,06/23/1988,6.75,NO,2.1,,,50,,
8190836,07/10/1988,5.75,NO,1.7,,,52,,
8190836,07/20/1988,4,NO,1.2,,,57,,
8190836,07/27/1988,4.5,NO,1.4,,,55,,
8190836,08/09/1988,3,NO,0.9,,,61,,
8190836,08/19/1988,2.75,NO,0.8,,,63,,
8190836,08/31/1988,1.5,,0.5,,,71,,
8190836,09/10/1988,2.5,NO,0.8,,,64,,
8190836,09/24/1988,3.5,NO,1.1,,,59,,
8190836,10/09/1988,5.5,NO,1.7,,,53,,
8190836,05/03/1989,11,NO,3.3,,,43,,
8190836,05/11/1989,11.75,NO,3.6,,,42,,
8190836,05/21/1989,13.25,NO,4,,,40,,
8190836,06/10/1989,12.75,NO,3.9,,,40,,
8190836,06/18/1989,21,NO,6.4,,,33,,
8190836,06/27/1989,9,NO,2.7,,,45,,
8190836,07/09/1989,8.5,NO,2.6,,,46,,
8190836,07/20/1989,7.5,NO,2.3,,,48,,
8190836,07/29/1989,8,NO,2.4,,,47,,
8190836,08/10/1989,4,NO,1.2,,,57,,
8190836,08/21/1989,3.5,NO,1.1,,,59,,
8190836,08/30/1989,2.5,NO,0.8,,,64,,
8190836,09/14/1989,4.25,NO,1.3,,,56,,
8190836,09/28/1989,4.5,NO,1.4,,,55,,
8190836,05/04/1990,15.75,NO,4.8,,,37,,
8190836,05/30/1990,17.5,NO,5.3,,,36,,
8190836,06/07/1990,15.5,NO,4.7,,,38,,
8190836,06/24/1990,16,NO,4.9,,,37,,
8190836,06/30/1990,8,NO,2.4,,,47,,
8190836,07/10/1990,10,NO,3,,,44,,
8190836,07/21/1990,7,NO,2.1,,,49,,
8190836,08/01/1990,4.75,NO,1.4,,,55,,
8190836,08/11/1990,5,NO,1.5,,,54,,
8190836,08/22/1990,7.75,NO,2.4,,,48,,
8190836,08/29/1990,9.75,NO,3,,,44,,
8190836,09/17/1990,5.75,NO,1.7,,,52,,
8190836,09/26/1990,5.5,NO,1.7,,,53,,
8190836,10/06/1990,5.25,NO,1.6,,,53,,
8190836,05/12/1991,17,NO,5.2,,,36,,
8190836,05/20/1991,18,NO,5.5,,,35,,
8190836,06/01/1991,19.5,NO,5.9,,,34,,
8190836,06/12/1991,10.75,NO,3.3,,,43,,
8190836,06/23/1991,6,NO,1.8,,,51,,
8190836,07/05/1991,5.5,NO,1.7,,,53,,
8190836,07/10/1991,3.75,NO,1.1,,,58,,
8190836,07/20/1991,3.25,NO,1,,,60,,
8190836,07/30/1991,3,NO,0.9,,,61,,
8190836,08/11/1991,1.5,NO,0.5,,,71,,
8190836,08/22/1991,2.5,NO,0.8,,,64,,
8190836,08/30/1991,2.25,NO,0.7,,,65,,
8190836,09/13/1991,3.5,NO,1.1,,,59,,
8190836,09/30/1991,4,NO,1.2,,,57,,
8190836,05/08/1992,15,NO,4.6,,,38,,
8190836,05/18/1992,16,NO,4.9,,,37,,
8190836,05/27/1992,7.75,NO,2.4,,,48,,
8190836,06/07/1992,13.5,NO,4.1,,,40,,
8190836,06/22/1992,6,NO,1.8,,,51,,
8190836,06/29/1992,4.75,NO,1.4,,,55,,
8190836,07/06/1992,6.5,NO,2,,,50,,
8190836,07/18/1992,5.25,NO,1.6,,,53,,
8190836,07/27/1992,6,NO,1.8,,,51,,
8190836,08/05/1992,6.5,NO,2,,,50,,
8190836,08/13/1992,4.5,NO,1.4,,,55,,
8190836,08/22/1992,4,NO,1.2,,,57,,
8190836,09/07/1992,5,NO,1.5,,,54,,
8190836,09/17/1992,13.5,NO,4.1,,,40,,
8190836,09/27/1992,10.25,NO,3.1,,,44,,
8190836,10/05/1992,11.5,NO,3.5,,,42,,
8190633,06/05/1993,14.5,NO,4.4,,,39,,
8190633,06/22/1993,12.25,NO,3.7,,,41,,
8190633,07/09/1993,12,NO,3.6,,,41,,
8190633,07/15/1993,10.5,NO,3.2,,,43,,
8190633,08/16/1993,3.5,NO,1.1,,,59,,
8190633,08/28/1993,3.5,NO,1.1,,,59,,
8190633,09/19/1993,6.5,NO,2,,,50,,
8190633,10/15/1993,15,NO,4.6,,,38,,
8190633,05/10/1994,16,NO,4.9,,,37,,
8190633,06/02/1994,17.5,NO,5.3,,,36,,
8190633,06/15/1994,10,NO,3,,,44,,
8190633,06/27/1994,10.25,NO,3.1,,,44,,
8190633,07/04/1994,9,NO,2.7,,,45,,
8190633,07/25/1994,6.5,NO,2,,,50,,
8190633,08/05/1994,8,NO,2.4,,,47,,
8190633,08/22/1994,10.5,NO,3.2,,,43,,
8190633,09/08/1994,5.5,NO,1.7,,,53,,
8190633,10/02/1994,17.5,NO,5.3,,,36,,
8190633,10/20/1994,13,NO,4,,,40,,
8190633,05/02/1995,9.5,NO,2.9,,,45,,
8190633,05/15/1995,9.5,NO,2.9,,,45,,
8190633,05/25/1995,12,NO,3.6,,,41,,
8190633,06/08/1995,16.5,NO,5,,,37,,
8190633,06/18/1995,19.25,NO,5.9,,,35,,
8190633,06/30/1995,11,NO,3.3,,,43,,
8190633,07/08/1995,10.5,NO,3.2,,,43,,
8190633,07/17/1995,,,,,,,,
8190633,08/01/1995,7,NO,2.1,,,49,,
8190633,08/16/1995,4.25,NO,1.3,,,56,,
8190633,08/21/1995,5,NO,1.5,,,54,,
8190633,09/04/1995,2.5,NO,0.8,,,64,,
