Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
8190622,06/30/1990,16,NO,4.9,,,37,,
8190622,07/21/1990,17,NO,5.2,,,36,,
8190622,08/11/1990,17,NO,5.2,,,36,,
8190622,09/15/1990,16,NO,4.9,,,37,,
8190622,10/06/1990,17,NO,5.2,,,36,,
1,02/04/1992,,,,,17,,50,
1,09/22/1992,,,,4.16,14,,49,46
1,02/03/1993,,,,,4,,39,
1,05/20/1993,73.5,,22.4,0.9,20,15,51,34
1,08/16/1993,,,,2.65,12,,47,42
1,10/04/1993,,,,2.87,10,,46,43
1,02/15/1994,,,,,38,,56,
8190880,05/02/1994,16,NO,4.9,,,37,,
1,05/03/1994,52.5,,16,2.04,10,20,46,40
8190880,06/21/1994,23,NO,7,,,32,,
1,08/01/1994,41,,12.5,4.09,13,24,48,45
8190880,08/02/1994,12.5,NO,3.8,,,41,,
1,09/21/1994,,,,4.26,10,,46,46
8190880,09/21/1994,14,NO,4.3,,,39,,
1,07/26/2016,20.9,N,6.4,0.633,14.8,33,49,31
81855176,08/07/2016,18.75,NO,5.7,,,35,,
81855176,08/31/2016,18.25,NO,5.5,,,35,,
81855176,06/04/2017,25,NO,7.6,,,31,,
81855176,07/02/2017,30,NO,9.1,,,28,,
81855176,07/22/2017,19.5,NO,5.9,,,34,,
81855176,08/12/2017,18,NO,5.5,,,35,,
81855176,08/24/2017,19.75,NO,6,,,34,,
81855176,09/01/2017,19.5,NO,5.9,,,34,,
81855176,09/10/2017,18.75,NO,5.7,,,35,,
81855176,09/15/2017,19.75,NO,6,,,34,,
