Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
82607229,06/10/1997,3.9,,1.2,,27,57,54,
1,08/06/1997,3.9,,1.2,,24,57,53,
7000017,05/07/2003,,,,,42,,57,
8188909,06/12/2003,4,NO,1.2,,,57,,
8188909,06/21/2003,3.25,NO,1,,,60,,
8188949,07/05/2003,4.5,NO,1.4,,,55,,
8188909,08/05/2003,4,NO,1.2,,,57,,
7000017,08/20/2003,5,NO,1.5,14.5,23,54,52,55
7000017,08/27/2003,5,NO,1.5,21.2,34,54,55,58
7000017,09/09/2003,5,NO,1.5,12.1,31,54,55,54
7000017,04/28/2004,,,,,26,,53,
7000017,09/08/2004,4.2,NO,1.3,3.88,38,55,56,45
7000017,04/19/2005,6.5,NO,2,,22,50,52,
7000017,08/02/2005,3.5,NO,1.1,19.6,27,59,54,57
7000017,08/23/2005,4.9,NO,1.5,12.9,26,54,53,54
7000017,09/07/2005,5.5,NO,1.7,,,53,,
7000017,09/08/2005,5.5,NO,1.7,16.2,29,53,54,56
7000017,08/25/2006,4.8,NO,1.5,16.5,26,55,53,56
7000017,09/07/2006,4.2,NO,1.3,6.35,26,56,53,49
7000017,09/14/2006,5,NO,1.5,13,39,54,57,54
7000017,05/18/2007,,,,,28,,54,
7000017,07/30/2007,6,NO,1.8,7.71,21,51,52,50
7000017,08/22/2007,5,NO,1.5,10.6,23,54,52,53
7000017,09/04/2007,6,NO,1.8,14.4,27,51,54,55
10588914,05/06/2008,3.9,NO,1.2,,21,57,52,
10588914,07/29/2008,4.6,NO,1.4,0.45,31,55,55,29
10588914,08/20/2008,3.9,NO,1.2,7.35,31,57,55,50
10588914,08/23/2008,3.9,NO,1.2,,,57,,
10588914,09/09/2008,3.9,NO,1.2,15.1,39,57,57,55
10588914,04/29/2009,3.9,NO,1.2,,20,57,51,
10588914,07/09/2009,,,,,,,,
10588914,07/16/2009,,,,,,,,
10588914,08/13/2009,4.3,NO,1.3,6.2,,56,,49
10588914,09/15/2009,5.2,NO,1.6,3.48,,53,,44
7000035,04/28/2010,3.3,,1,,,60,,
10588914,04/28/2010,3.3,NO,1,,,60,,
10588914,07/14/2010,2.3,NO,0.7,1.79,37,65,56,39
7000035,08/17/2010,1.6,NO,0.5,1.14,49,70,58,36
25446194,08/17/2010,1.5,NO,0.45,,,71,,
7000035,09/14/2010,1.6,NO,0.5,1.53,57,70,59,38
25446194,09/14/2010,1.6,NO,0.5,,,70,,
7000017,04/21/2011,4.2,NO,1.3,,36,56,56,
1,07/29/2011,3.8,NO,1.2,7.44,30,58,54,50
1,08/09/2011,4,NO,1.2,4.2,34,57,55,46
7000017,08/22/2011,,,,6.84,31,,55,49
7000017,04/05/2012,4.5,NO,1.4,,37,55,56,
25446194,05/24/2013,3.3,,1,,30.5,60,55,
7000102,07/23/2013,3,N,0.9,3.45,29.2,61,54,44
82607229,08/15/2013,3,NO,0.9,13.5,25.5,61,53,54
82802597,09/04/2013,3.5,NO,1.1,7.43,38.5,59,56,50
10585221,05/14/2014,3,,0.9,,23.8,61,53,
10585221,07/23/2014,,,,9.73,29.9,,54,52
10585221,08/13/2014,3,,0.9,9.29,30.2,61,55,52
10585221,09/09/2014,2.5,,0.8,4.41,38.1,64,56,46
36944284,04/17/2015,3,,0.9,,25.7,61,53,
10585221,08/12/2015,4,,1.2,,,57,,
102656884,08/18/2015,,,,17.4,33.6,,55,56
36944284,09/04/2015,,,,6.13,45.7,,58,49
36944284,10/08/2015,,,,3.7,32,,55,45
10585221,04/18/2016,,,,,26.7,,54,
10585221,07/26/2016,1.5,NO,0.5,1.77,43.2,71,57,39
10585221,08/10/2016,1.5,NO,0.5,2.81,44.8,71,58,43
10585221,08/25/2016,1.5,NO,0.5,2.28,48,71,58,41
10585221,04/13/2017,3,NO,0.9,,32.5,61,55,
82607229,07/20/2017,2.75,NO,0.8,7.7,26.6,63,54,50
139813213,07/21/2017,,,,,,,,
10585221,08/15/2017,2.5,NO,0.8,3.64,35.2,64,56,45
10585221,09/12/2017,2.5,NO,0.8,10.5,39.9,64,57,53
