Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
1,07/10/1984,14.1,,4.3,5,,39,,47
1,10/08/1985,7.9,,2.4,,20,47,51,
23032427,05/29/2008,17.5,NO,5.3,,,36,,
23032427,06/27/2008,16.5,NO,5,,,37,,
23032427,07/10/2008,14.5,NO,4.4,,,39,,
23032427,07/28/2008,14,NO,4.3,,,39,,
23032427,08/04/2008,14,NO,4.3,,,39,,
23032427,08/11/2008,12,NO,3.6,,,41,,
23032427,08/25/2008,8.5,NO,2.6,,,46,,
23032427,09/12/2008,8,NO,2.4,,,47,,
23032427,06/01/2009,10.5,NO,3.2,,,43,,
23032427,06/14/2009,14,NO,4.3,,,39,,
23032427,06/25/2009,12,NO,3.6,,,41,,
23032427,07/12/2009,14.5,NO,4.4,,,39,,
23032427,08/08/2009,16.5,NO,5,,,37,,
23032427,08/26/2009,14.25,NO,4.3,,,39,,
23032427,09/30/2009,10.5,NO,3.2,,,43,,
23032427,05/17/2010,21,NO,6.4,,,33,,
23032427,06/10/2010,20,NO,6.1,,,34,,
23032427,07/06/2010,16.5,NO,5,,,37,,
23032427,08/26/2010,14.5,NO,4.4,,,39,,
23032427,09/13/2010,14,NO,4.3,,,39,,
23032427,10/05/2010,13,NO,4,,,40,,
23032427,06/13/2011,17.5,NO,5.3,,,36,,
23032427,06/25/2011,14,NO,4.3,,,39,,
23032427,07/06/2011,14.5,NO,4.4,,,39,,
49167862,07/15/2011,9.5,NO,2.9,,,45,,
49167862,07/26/2011,,,,1.34,13,,48,37
47807893,08/27/2011,7,NO,2.1,,,49,,
49167862,08/27/2011,,,,5.09,16,,50,47
47807893,03/29/2012,9,YES,2.7,,,45,,
47807893,06/26/2012,10.25,NO,3.1,3.06,14,44,49,43
47807893,07/23/2012,9.25,NO,2.8,2.18,17,45,50,41
47807893,08/28/2012,10,NO,3,,,44,,
49167862,08/28/2012,,,,6.4,14,,49,49
34997658,02/26/2013,,,,,,,,
34997658,05/15/2013,8.5,N,2.6,,13.4,43,48,
47807893,05/26/2013,8.3,NO,2.5,,13.8,47,48,
47807893,06/19/2013,12.75,NO,3.9,,,40,,
1,06/20/2013,,,,2.22,12.5,,48,41
47807893,07/24/2013,8.5,NO,2.6,5.03,10.1,46,46,47
34997658,07/29/2013,11,NO,3.3,8.81,11.4,43,47,51
47807893,08/20/2013,15,NO,4.6,2.48,9.85,38,46,42
34997658,08/28/2013,15.3,N,4.7,2.96,11.6,38,47,43
34997658,09/12/2013,10.17,N,3.1,8.31,20.1,44,51,51
47807893,05/13/2014,,,,,21.6,,52,
47807893,06/25/2014,9.3,NO,2.8,4.58,13.8,45,48,46
1,07/14/2014,11.2,N,3.4,4.89,12.2,42,48,47
34997658,07/14/2014,11,NO,3.3,,,43,,
47807893,07/21/2014,9,NO,2.7,3.16,12.4,45,48,43
47807893,08/20/2014,12,NO,3.6,3.39,12.3,41,48,44
23032427,06/23/2015,11,NO,3.3,,,43,,
117358810,06/23/2015,,,,3.64,23.6,,53,45
1,07/07/2015,11.5,N,3.5,5.92,8.04,42,44,48
34997658,07/07/2015,11.5,NO,3.5,,,42,,
23032427,07/14/2015,14,NO,4.3,,,39,,
23032427,07/30/2015,15,NO,4.6,,,38,,
23032427,08/04/2015,16,NO,4.9,,,37,,
117358810,08/12/2015,,,,2.62,15.7,,49,42
23032427,08/13/2015,17,NO,5.2,,,36,,
23032427,08/27/2015,14,NO,4.3,,,39,,
23032427,09/01/2015,14,NO,4.3,,,39,,
117358810,09/01/2015,,,,1.55,17.2,,50,38
117358810,06/24/2016,14,YES,4.3,,,39,,
117358810,07/07/2016,15,NO,4.6,4.22,15,38,49,46
117358810,07/15/2016,14,NO,4.3,,,39,,
117358810,07/25/2016,12,NO,3.6,,,41,,
117358810,08/05/2016,13,NO,4,,,40,,
1,08/12/2016,,,,3.02,19.5,,51,43
117358810,08/13/2016,11,NO,3.3,,,43,,
117358810,08/16/2016,11,NO,3.3,,,43,,
117358810,08/23/2016,12,NO,3.6,,,41,,
117358810,04/11/2017,14,NO,4.3,,,39,,
117358810,05/13/2017,15,NO,4.6,,,38,,
117358810,06/04/2017,15,NO,4.6,,,38,,
117358810,06/12/2017,14,NO,4.3,1.61,16.5,39,50,38
117358810,07/03/2017,14,NO,4.3,,,39,,
117358810,07/11/2017,14,,4.3,,,39,,
117358810,07/12/2017,14,NO,4.3,,,39,,
117358810,07/27/2017,13,NO,4,,,40,,
117358810,08/03/2017,14,NO,4.3,,,39,,
117358810,08/14/2017,13,NO,4,2.82,12.8,40,48,43
117358810,08/23/2017,13,NO,4,,,40,,
117358810,08/30/2017,14,NO,4.3,,,39,,
