Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
1,05/27/1992,10.2,,3.12,,,44,,
1,06/24/1992,11.8,,3.6,4,8,42,44,45
8190878,06/30/1992,13.5,NO,4.1,,,40,,
8190878,07/16/1992,12.5,NO,3.8,,,41,,
1,08/11/1992,,,,5.11,7,,43,47
8190878,08/19/1992,12.5,NO,3.8,,,41,,
8190018,05/16/1994,11.75,NO,3.6,,,42,,
1,05/17/1994,,,,5.49,10,,46,48
8190018,06/03/1994,14,NO,4.3,,,39,,
1,06/21/1994,,,,1.94,8,,44,40
1,07/19/1994,,,,1.94,9,,45,40
1,08/16/1994,,,,1.38,7,,43,37
1,09/20/1994,,,,2.56,10,,46,42
8190018,06/12/1995,16.25,NO,4.9,,,37,,
8190018,07/07/1995,14.5,NO,4.4,,,39,,
8190018,07/26/1995,16.5,NO,5,,,37,,
8190018,08/23/1995,16,NO,4.9,,,37,,
8190018,09/05/1995,12.5,NO,3.8,,,41,,
8190018,06/13/1996,16,NO,4.9,,,37,,
8190018,07/22/1996,12,NO,3.6,,,41,,
8190018,08/02/1996,13.75,NO,4.2,,,39,,
8190018,09/18/1996,14.5,NO,4.4,,,39,,
8190018,05/30/1997,12,NO,3.6,,,41,,
8190018,06/26/1997,16.75,NO,5.1,,,37,,
8190018,07/30/1997,13.5,NO,4.1,,,40,,
8190018,08/28/1997,12.25,NO,3.7,,,41,,
8190018,05/26/1998,13.5,NO,4.1,,,40,,
8190018,06/13/1998,13.5,NO,4.1,,,40,,
8190018,07/09/1998,12.5,NO,3.8,,,41,,
8190018,07/31/1998,12.75,NO,3.9,,,40,,
8190018,08/31/1998,13.25,NO,4,,,40,,
8190018,06/26/2000,16.5,NO,5,,,37,,
8190018,07/11/2000,14.5,NO,4.4,,,39,,
8190018,07/31/2000,12.5,NO,3.8,,,41,,
8190018,06/28/2001,13.5,NO,4.1,,,40,,
8190018,07/14/2001,14,NO,4.3,,,39,,
8190018,08/03/2001,9.5,NO,2.9,,,45,,
8190018,09/06/2001,10.75,NO,3.3,,,43,,
8190018,10/01/2001,12.5,NO,3.8,,,41,,
8190018,06/05/2002,12.25,NO,3.7,5,15,41,49,47
8190018,06/19/2002,12,NO,3.6,,,41,,
8190018,07/17/2002,11.75,NO,3.6,2.01,11,42,47,40
8190018,07/31/2002,12.5,NO,3.8,,,41,,
8190018,08/27/2002,12,NO,3.6,3.15,14,41,49,43
8190018,06/03/2004,13,NO,4,,,40,,
8190018,06/17/2004,12.5,NO,3.8,,,41,,
8190018,06/29/2004,12.75,NO,3.9,,,40,,
8190018,08/19/2004,9.75,NO,3,,,44,,
8190018,09/11/2004,9.75,NO,3,,,44,,
8190018,10/10/2004,12,NO,3.6,,,41,,
8190018,05/19/2005,10.5,NO,3.2,,,43,,
8190018,06/10/2005,18,NO,5.5,,,35,,
8190018,06/28/2005,11.5,NO,3.5,,,42,,
8190018,07/14/2005,14.25,NO,4.3,,,39,,
8190018,08/04/2005,16,NO,4.9,,,37,,
8190018,08/23/2005,15,NO,4.6,,,38,,
8190018,05/31/2007,26.6,NO,8.1,0.6,6,30,42,31
8190018,06/15/2007,21.5,NO,6.5,,,33,,
8190018,06/26/2007,16.4,NO,5,1.13,,37,,36
8190018,07/13/2007,15.25,NO,4.6,,,38,,
8190018,07/24/2007,19.5,NO,5.9,2.07,11,34,47,40
8190018,08/10/2007,22,NO,6.7,,,33,,
8190018,08/29/2007,19.7,YES,6,2.58,11,34,47,42
8190018,09/16/2007,19,NO,5.8,,,35,,
8190018,09/26/2007,13.1,NO,4,2.84,11,40,47,43
8190018,07/27/2008,16.5,NO,5,,,37,,
8190018,08/28/2008,18.5,NO,5.6,,,35,,
8190018,09/17/2008,19.5,NO,5.9,,,34,,
8190018,06/04/2009,27.5,NO,8.4,,,29,,
8190018,07/07/2009,21.5,NO,6.5,,,33,,
8190018,08/06/2009,17.5,NO,5.3,,,36,,
8190018,09/03/2009,18,NO,5.5,,,35,,
8190018,06/30/2010,16.5,NO,5,,,37,,
8190018,08/06/2010,17,NO,5.2,,,36,,
8190018,09/12/2010,15.25,NO,4.6,,,38,,
8190018,06/30/2011,20.5,NO,6.2,,,34,,
8190018,07/25/2011,21.5,NO,6.5,,,33,,
8190018,09/07/2011,17.5,NO,5.3,,,36,,
8190018,10/05/2011,18.5,NO,5.6,,,35,,
8190018,06/05/2012,15,NO,4.6,,,38,,
8190018,07/19/2012,18,NO,5.5,,,35,,
8190018,08/01/2012,18.5,NO,5.6,,,35,,
8190018,10/02/2012,17.5,NO,5.3,,,36,,
8190018,07/03/2013,20.5,NO,6.2,,,34,,
8190018,07/31/2013,13,NO,4,,,40,,
8190018,08/30/2013,19.5,NO,5.9,,,34,,
8190018,09/25/2013,20.5,NO,6.2,,,34,,
8190018,06/21/2014,15,NO,4.6,,,38,,
8190018,07/17/2014,16.5,NO,5,,,37,,
8190018,08/22/2014,, ,,,,,,
8190018,06/14/2015,17,NO,5.2,,,36,,
8190018,07/10/2015,13,NO,4,,,40,,
8190018,07/23/2015,13.5,NO,4.1,,,40,,
8190018,09/07/2015,15,NO,4.6,,,38,,
8190018,06/05/2016,14,NO,4.3,,,39,,
8190018,07/05/2016,14.5,NO,4.4,,,39,,
8190018,08/01/2016,16,NO,4.9,,,37,,
8190018,08/07/2016,17,NO,5.2,,,36,,
8190018,09/18/2016,17,NO,5.2,,,36,,
