Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
1,08/13/1979,,,,3.25,10,,46,44
1,05/12/1992,,,,2,12,,47,40
1,06/22/1992,,,,3,7,,43,43
1,07/14/1992,,,,3,9,,45,43
1,09/21/1992,11.5,,3.5,3.25,8,42,44,44
18137361,06/22/2004,19,NO,5.8,,,35,,
18137361,08/24/2004,9,NO,2.7,,,45,,
18137361,09/14/2004,12,NO,3.6,,,41,,
18137361,11/09/2004,11,NO,3.3,,,43,,
18137361,02/09/2005,,,,,,,,
18137361,04/18/2005,13.5,NO,4.1,,,40,,
18137361,06/29/2005,13.5,NO,4.1,,,40,,
18137361,07/22/2005,14,NO,4.3,,,39,,
18137361,08/10/2005,14,NO,4.3,,,39,,
18137361,08/31/2005,20.3,NO,6.2,,,34,,
18137361,09/14/2005,13,NO,4,,,40,,
18137361,11/04/2005,13,NO,4,,,40,,
18137361,04/13/2006,6,NO,1.8,,,51,,
18137361,06/28/2006,11.5,NO,3.5,,,42,,
18137361,07/21/2006,8.5,NO,2.6,,,46,,
18137361,08/31/2006,9,NO,2.7,,,45,,
18137361,09/14/2006,6.5,NO,2,,,50,,
1,05/22/2012,,,,,80,,62,
62227682,06/28/2012,8.6,NO,2.6,,,46,,
19382203,06/29/2012,,,,1.64,10,,46,39
62227675,08/03/2012,17.5,NO,5.3,2.5,13,36,48,42
62227675,09/04/2012,22.8,NO,6.9,2.27,11,32,47,41
18137361,05/10/2013,21.9,NO,6.7,,15.9,33,50,
62227675,07/20/2013,12.8,NO,3.9,2.47,7.33,40,44,42
1,08/23/2013,,,,3.68,7.29,,44,45
62227675,08/23/2013,13,NO,4,,,40,,
62227675,06/04/2014,23,NO,7,2.35,10.4,32,46,41
62227675,07/10/2014,,,,1.5,11.8,,47,38
62227682,07/10/2014,25,NO,7.6,,,31,,
62227675,08/11/2014,,,,2.34,13,,48,41
62227682,08/11/2014,14.9,NO,4.5,,,38,,
18137361,04/17/2015,18,NO,5.5,,18.4,35,51,
62227675,06/16/2015,,,,3.19,14.7,,49,44
62227682,06/16/2015,13.6,NO,4.1,,,40,,
62227675,07/20/2015,13.9,NO,4.2,1.41,10.6,39,46,37
62227675,09/09/2015,,,,1.74,13,,48,39
62227682,09/09/2015,16.6,NO,5,,,37,,
62227675,06/21/2016,,,,2.2,12.3,,48,41
62227682,06/21/2016,10,NO,3,,,44,,
62227675,07/21/2016,15,NO,4.6,1.34,16,38,50,37
62227675,08/31/2016,,,,1.1,13.7,,48,36
62227675,06/14/2017,18,,5.5,1.63,,35,,38
62227675,07/19/2017,,,,1.75,14.6,,49,39
62227682,07/19/2017,15,NO,4.6,,,38,,
62227675,08/22/2017,,,,3.25,45.1,,58,44
62227682,08/22/2017,11.6,NO,3.5,,,42,,
