Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
7000068,08/09/2001,9,NO,2.7,5,,45,,47
8188599,04/30/2003,7,NO,2.1,,,49,,
7000068,08/14/2003,,,,2.83,,,,43
8188599,08/14/2003,8,NO,2.4,,,47,,
8191156,08/24/2004,5.5,NO,1.7,,,53,,
8191156,08/28/2004,6.5,NO,2,,,50,,
8191156,09/04/2004,5,NO,1.5,,,54,,
8191156,09/09/2004,6,NO,1.8,,,51,,
8191156,09/18/2004,5.25,NO,1.6,,,53,,
8191156,09/28/2004,5.5,NO,1.7,,,53,,
8191156,10/10/2004,11.5,NO,3.5,,,42,,
8191156,06/13/2007,,,,6.17,42,,57,49
8191156,07/27/2007,,,,7.48,33,,55,50
8191156,08/31/2007,,,,7.33,30,,54,50
16073539,02/13/2008,4.8,NO,1.5,,23,55,52,
26007340,08/18/2008,3.75,NO,1.1,22,40,58,57,58
26007340,09/08/2008,5,NO,1.5,21.9,36,54,56,58
26007340,10/08/2008,11.33,NO,3.4,7.21,27,42,54,50
26007340,05/05/2009,7,NO,2.1,,39,49,57,
26007340,06/12/2009,10,NO,3,,,44,,
26007340,07/02/2009,6,NO,1.8,8.08,38,51,56,51
26007340,07/09/2009,8.5,NO,2.6,,,46,,
26007340,07/22/2009,5.5,NO,1.7,9.62,31,53,55,52
26007340,08/26/2009,8.25,NO,2.5,8.21,25,47,53,51
26007340,06/07/2010,7.33,NO,2.2,,,48,,
1,06/22/2010,,,,6.87,29,,54,49
26007340,06/22/2010,7.5,NO,2.3,,,48,,
1,07/19/2010,,,,6.85,25,,53,49
26007340,07/19/2010,7.33,NO,2.2,,,48,,
26007340,08/11/2010,,NO,,,,,,
1,08/23/2010,,,,10.4,27,,54,53
26007340,08/23/2010,7.5,NO,2.3,,,48,,
26007340,05/11/2011,9,NO,2.7,,24,45,53,
26007340,06/29/2011,7,NO,2.1,9.76,29,49,54,52
26007340,07/20/2011,9.5,NO,2.9,5.77,24,45,53,48
26007340,08/17/2011,,NO,,10,24,,53,52
26007340,05/08/2012,9.5,NO,2.9,,18,45,51,
26007340,06/25/2012,9.4,NO,2.9,4.89,21,45,52,47
26007340,07/24/2012,8.6,NO,2.6,5.22,25,46,53,47
26007340,08/20/2012,7,NO,2.1,7.79,27,49,54,50
26007340,05/29/2013,9.5,NO,2.9,,22.9,45,52,
26007340,06/26/2013,8,NO,2.4,4.04,13.6,47,48,45
26007340,07/24/2013,4.5,NO,1.4,11.8,27.7,55,54,53
26007340,08/21/2013,4,NO,1.2,24.7,22.1,57,52,59
26007340,05/20/2014,9.5,NO,2.9,,27.5,45,54,
26007340,06/17/2014,9,NO,2.7,5.82,22.8,45,52,48
26007340,07/16/2014,6,NO,1.8,13.6,32.3,51,55,55
26007340,08/20/2014,6.5,NO,2,8.32,28,50,54,51
26007340,06/23/2015,7,NO,2.1,9.47,31.5,49,55,52
26007340,07/21/2015,7,NO,2.1,8.98,35.3,49,56,51
26007340,08/26/2015,6,NO,1.8,13.7,33.4,51,55,55
26007340,05/19/2016,9,NO,2.7,,,45,,
26007340,06/22/2016,7,NO,2.1,10.2,28.8,49,54,52
26007340,07/26/2016,6.5,NO,2,7.15,25.2,50,53,50
26007340,08/29/2016,4.5,NO,1.4,8.12,43.3,55,57,51
26007340,06/21/2017,6,NO,1.8,,,51,,
26007340,07/18/2017,7,NO,2.1,7.15,26.4,49,54,50
26007340,08/17/2017,6,NO,1.8,,,51,,
