Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
1,04/18/2016,,,,,24.8,,53,
14842749,05/03/2016,,,,,21.2,,52,
81527021,05/17/2016,,,,,21.5,,52,
1,06/07/2016,,,,,27.1,,54,
118560725,06/20/2016,,,,,32.8,,55,
1,07/04/2016,,,,,30,,54,
1,07/25/2016,,,,,30,,54,
118560725,08/01/2016,,,,,27,,54,
81527021,08/17/2016,,,,,13.9,,49,
1,08/30/2016,,,,,25,,53,
14842749,09/13/2016,,,,,18.2,,51,
100060085,09/28/2016,,,,,20.2,,51,
14842749,10/18/2016,,,,,24,,53,
118560725,04/11/2017,,,,,34.1,,55,
1,04/18/2016,,,,,24.8,,53,
14842749,05/03/2016,,,,,21.2,,52,
81527021,05/17/2016,,,,,21.5,,52,
1,06/07/2016,,,,,27.1,,54,
118560725,06/20/2016,,,,,32.8,,55,
1,07/04/2016,,,,,30,,54,
1,07/25/2016,,,,,30,,54,
118560725,08/01/2016,,,,,27,,54,
81527021,08/17/2016,,,,,13.9,,49,
1,08/30/2016,,,,,25,,53,
14842749,09/13/2016,,,,,18.2,,51,
100060085,09/28/2016,,,,,20.2,,51,
14842749,10/18/2016,,,,,24,,53,
118560725,04/11/2017,,,,,34.1,,55,
