Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
117499505,07/02/2015,11.5,NO,3.5,,,42,,
117499505,07/10/2015,10,NO,3,,,44,,
117499505,07/18/2015,12.5, ,3.8,,,41,,
117499505,08/01/2015,12, ,3.6,,,41,,
117499505,08/16/2015,12, ,3.6,,,41,,
117499505,08/26/2015,12, ,3.6,,,41,,
117499505,09/08/2015,13.5,NO,4.1,,,40,,
117499505,09/16/2015,12,NO,3.6,,,41,,
117499505,09/26/2015,14,NO,4.3,,,39,,
117499505,06/07/2016,10,NO,3,,,44,,
117499505,06/28/2016,10,,3,,,44,,
117499505,07/08/2016,10,NO,3,,,44,,
117499505,07/18/2016,10,NO,3,,,44,,
117499505,08/06/2016,10,NO,3,,,44,,
117499505,08/15/2016,10,NO,3,,,44,,
117499505,08/26/2016,11.5,NO,3.5,,,42,,
117499505,06/27/2017,,NO,,,,,,
117499505,07/12/2017,10,NO,3,,,44,,
117499505,07/27/2017,10,NO,3,,,44,,
117499505,08/05/2017,10,NO,3,,,44,,
117499505,08/15/2017,9,NO,2.7,,,45,,
117499505,09/06/2017,10,NO,3,,,44,,
117499505,09/24/2017,9.5,NO,2.9,,,45,,
